@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute CountStmtDecl numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute REFACTORINGS numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
3,35,55,6,64,0,0,40,0,22,0,1,14,16,17,0,13,0,51,5,59,0,141,15,0,2,0,51,35,1,26,0,0,0,0,3,13,1,33,36.5,13,2,5.18,0.11,5.18,17,0,0,95,17,2,2,181,36,2,0,59,buggy
1,2,3,4,60,0,0,8,0,5,0,0,1,2,2,0,1,0,15,1,3,0,15,13,0,2,0,9,2,0,7,0,0,0,0,2,1,1,2,0,1,1,4,0.87,4,2,0,0,11,2,1,1,35,2,1,0,8,clean
5,28,55,6,47,1.72,270,73,2.296296,27,34,3,9,3,11,101.466667,7,0,50,4,58,0.28,160,32,48,4,0,77,28,0,19,1.777778,190,62,5,4,7,1,11,23,10,3,12.64,0.2,10.92,9,1.259259,80,128,11,3,2,205,34,2,0,100,clean
1,27,55,4,23,1,0,119,0,39,0,0,5,6,9,0,5,0,22,0,56,1,205,124,0,2,81,121,27,0,110,0,0,0,3,1,5,1,9,99,5,3,13,0.6,12,0,0,0,174,9,1,3,350,27,3,0,147,clean
1,28,49,8,87,1,0,51,0,31,0,0,15,14,14,0,8,0,27,4,59,0,146,33,0,3,1,61,32,0,22,0,0,0,0,2,9,2,29,90,9,2,8,0.23,7,14,0,0,100,14,1,2,194,32,2,0,70,clean
1,5,8,11,51,1,0,18,0,25,0,0,13,2,2,0,4,0,17,0,12,1,39,17,0,3,0,22,5,0,8,0,0,0,0,2,4,1,2,0,5,3,13,0.44,12,2,0,0,26,2,1,2,62,6,2,0,20,buggy
1,12,22,4,55,0,0,16,0,9,0,0,7,5,5,0,6,0,18,1,23,0,50,40,0,3,1,16,12,0,12,0,0,0,0,1,6,2,12,60,8,2,9,0.8,8,4,0,0,38,5,1,2,101,14,2,0,25,clean
1,14,22,0,114,0,0,22,0,1,0,1,5,4,8,0,5,0,43,0,22,0,58,44,0,1,0,21,14,0,18,0,0,0,3,2,5,1,8,0,5,1,6,0.76,6,8,0,0,44,8,1,1,120,14,1,0,33,clean
1,3,24,5,136,0,0,12,0,8,0,0,3,2,3,0,1,0,16,0,24,1,40,15,0,3,1,12,3,0,14,0,0,0,1,2,1,1,3,66,1,1,12,0.38,11,3,0,0,36,3,1,1,69,3,1,0,32,clean
2,22,40,9,136,0,0,26,0,15,0,0,4,3,5,0,10,0,18,0,41,2,86,16,0,3,3,25,22,0,22,0,0,0,2,1,10,2,13,86,18,7,17,0.19,15,3,0,0,66,5,1,4,122,38,4,0,45,buggy
6,28,59,17,71,0,0,61,0,60,0,1,32,12,14,0,7,0,112,5,62,0.32,157,24,0,3,0,64,28,0,39,0,0,0,1,10,7,1,14,19.25,7,2,7.47,0.15,6.51,14,0,0,120,14,4,2,219,33,2,1,82,buggy
2,5,8,6,69,0,0,20,0,10,0,0,9,2,2,0,3,0,15,0,9,1,38,15,0,3,0,24,5,0,7,0,0,0,0,2,3,2,4,0,3,2,12,0.39,11,2,0,0,28,2,1,2,60,5,2,0,22,clean
9,10,24,14,51,0.19,0,33,0,38,0,0,20,7,7,0,4,0,72,5,41,0.22,83,20,0,3,0,31,10,0,16,0,0,0,0,6,4,1,7,8,4,1,8.14,0.24,7.92,7,0,0,57,7,5,1,118,10,1,0,46,buggy
1,2,6,5,41,0,0,13,0,9,0,1,4,1,2,0,1,0,22,0,6,0,23,13,0,3,0,14,2,0,6,0,0,0,0,3,1,1,2,0,1,1,6,0.57,6,2,0,0,19,2,1,1,42,2,1,0,16,clean
1,25,41,22,92,0,0,28,0,36,0,0,10,4,6,0,10,0,25,1,41,1,93,18,0,3,0,26,25,0,18,0,0,0,2,2,10,4,24,50,14,4,13,0.19,12,6,0,0,69,6,1,4,129,29,4,0,39,clean
6,25,50,14,73,0.2,0,49,0,37,0,4,30,9,14,0,3,0,139,4,58,0.1,141,23,0,4,0,55,25,0,23,0,0,0,1,5,3,1,14,33.33,5,2,11.22,0.16,10.12,14,0,0,99,14,3,1,186,28,1,0,70,buggy
1,1,12,6,4,3,14,6,0.086957,23,1,0,7,1,1,63.57143,1,0,14,0,12,0,20,16,1,4,0,6,1,0,4,0.043478,7,2,0,1,1,1,1,0,1,1,17,0.8,15,0,0.043478,7,18,1,1,1,39,1,1,0,16,clean
1,5,9,5,70,0,0,12,0,14,0,0,5,0,2,0,3,0,15,0,10,0,28,20,0,2,4,12,5,0,12,0,0,0,2,1,3,1,2,87,3,2,9,0.71,9,0,0,0,21,2,1,2,55,5,2,0,15,clean
2,19,71,4,0,0,62,62,2.7,10,27,1,16,7,12,62.048386,2,0,38,2,96,1.26,193,80,10,2,3,77,19,0,49,1,18,27,4,4,2,1,12,35,3,1,12.58,0.41,10.68,9,2.7,44,133,12,2,1,321,20,1,0,113,clean
1,8,15,7,158,0,44,23,0.625,16,8,0,5,2,4,67.909088,2,0,17,0,16,0,48,26,10,2,9,23,8,0,20,0.625,36,10,2,1,2,1,4,94,2,2,8,0.54,7,0,0.5,8,38,4,1,2,84,8,2,0,29,clean
1,3,5,3,21,0,0,7,0,9,0,0,1,3,3,0,1,0,34,2,5,0,16,13,0,3,0,7,3,0,7,0,0,0,0,3,1,1,3,33,1,1,3,0.81,3,3,0,0,12,3,1,1,36,3,1,0,8,buggy
1,5,6,1,154,0,11,12,1.428572,7,10,1,2,2,3,142.545456,3,0,19,0,7,0,24,10,4,2,0,12,5,0,5,0.571429,5,10,0,3,3,1,3,0,3,1,5,0.42,5,3,1.428572,6,18,3,1,1,39,5,1,1,12,clean
4,14,33,2,11,1.13,6,43,0.375,8,1,3,16,3,6,4.833333,5,0,32,2,40,0.56,103,26,2,1,0,49,14,0,18,0.25,5,3,0,3,5,1,6,35,5,2,13.25,0.25,12.69,6,0.125,1,76,6,2,2,138,14,2,0,61,clean
1,7,13,9,102,0,0,20,0,25,0,0,10,3,3,0,5,0,72,1,15,0,43,14,0,3,1,21,7,2,9,0,0,0,0,2,5,1,3,50,7,3,8,0.33,8,3,0,0,33,3,1,2,65,9,2,0,24,clean
3,6,8,0,52,0,0,21,0,1,0,1,7,3,4,0,3,0,30,0,8,0,36,10,0,1,0,22,6,0,6,0,0,0,0,3,3,1,4,0,3,1,5.67,0.28,5.67,4,0,0,29,4,2,1,52,6,1,0,22,clean
5,17,35,16,105,3.55,0,48,0,35,0,0,26,5,5,0,13,0,51,0,52,0.45,118,27,0,3,1,48,17,0,13,0,0,0,0,5,13,1,5,22,16,4,24.22,0.23,19.76,5,0,0,83,5,3,3,156,20,3,2,62,clean
1,1,2,2,28,0,0,120,0,27,0,0,2,1,1,0,1,0,14,0,2,0,126,12,0,2,116,121,1,0,120,0,0,0,0,2,1,1,1,99,1,1,3,0.1,3,0,0,0,122,1,1,1,257,1,1,0,120,clean
1,1,1,5,136,0,0,3,0,6,0,1,1,0,1,0,1,0,23,0,1,0,7,13,0,1,0,4,1,0,3,0,0,0,0,2,1,1,1,0,1,1,3,1.86,3,1,0,0,4,1,1,1,23,1,1,0,2,clean
6,8,10,6,51,0,0,18,0,13,0,0,10,6,6,0,3,0,45,0,16,0.33,40,16,0,2,2,16,8,0,9,0,0,0,0,3,3,1,8,25,5,1,6.67,0.4,6.33,6,0,0,28,6,3,1,64,10,1,0,19,clean
1,6,17,4,55,0,0,20,0,6,0,0,2,6,6,0,1,0,19,0,17,0,44,17,0,3,0,20,6,0,15,0,0,0,0,2,1,1,6,0,1,1,6,0.39,6,6,0,0,37,6,1,1,76,6,1,0,30,clean
2,92,252,27,48,3.02,0,111,0,66,0,0,33,7,13,0,32,0,57,22,317,1.51,524,74,0,4,3,114,128,0,71,0,0,0,6,3,56,2,26,83,58,10,33.18,0.14,30.16,13,0,0,363,13,2,7,636,141,9,0,270,buggy
2,3,2,2,32,0,16,11,4.666667,3,1,0,2,1,1,7.375,1,0,14,0,4,0,17,20,79,1,0,11,3,0,6,26.333334,80,14,0,1,1,1,3,0,1,1,3,1.18,3,1,0.333333,-64,13,3,2,1,43,3,1,0,10,clean
10,38,59,17,51,0.54,0,76,0,32,0,9,20,15,24,0,5,0,102,12,79,0.24,197,33,0,3,2,80,38,0,53,0,0,0,0,8,5,1,26,40.33,5,1,6.12,0.17,5.48,24,0,0,135,24,6,1,273,39,1,1,97,clean
3,14,50,3,180,0,45,35,1.105263,19,6,2,5,7,9,69.82222,3,0,48,4,54,0,98,13,23,4,1,34,14,0,19,1.210526,37,21,0,3,3,1,9,35,3,1,10.29,0.13,9.58,9,0.315789,8,85,9,2,1,127,14,1,0,70,clean
2,5,7,4,40,0,58,13,7,5,32,0,5,4,4,11.482759,2,0,24,1,6,0,32,41,9,1,3,22,5,0,12,1.8,25,35,0,2,2,1,4,62,2,1,4,1.28,3,3,6.4,33,20,4,1,1,85,5,1,0,14,clean
5,30,43,15,115,1.25,0,46,0,40,0,0,19,8,9,0,8,0,56,1,55,0,135,24,0,2,1,51,30,0,14,0,0,0,1,4,8,1,15,30.67,9,3,14.25,0.18,13.5,9,0,0,89,9,3,3,165,33,3,3,58,buggy
1,4,13,2,32,0,64,18,18,3,0,0,8,4,4,27.9375,1,0,19,1,13,0,40,22,115,1,0,22,4,0,13,38.333332,135,54,0,2,1,1,4,0,1,1,7,0.55,6,4,0,-71,31,4,1,1,74,4,1,0,26,clean
1,6,16,4,30,0,16,25,2.5,4,0,0,8,6,6,8,1,0,21,1,16,0,54,21,21,1,0,31,6,0,19,5.25,28,10,0,2,1,1,6,0,1,1,6,0.39,6,6,0,-12,41,6,1,1,94,6,1,0,34,clean
1,4,11,2,30,0,25,16,12.5,2,0,0,7,4,4,6,1,0,19,1,11,1,36,23,30,1,0,20,4,0,11,15,30,25,0,2,1,1,4,0,1,1,7,0.64,6,4,0,-5,27,4,1,1,70,4,1,0,22,clean
1,9,12,9,47,0,43,18,0.888889,18,14,0,11,6,6,38.860466,3,0,27,0,12,0,44,14,4,2,0,24,9,0,10,0.222222,25,16,0,2,3,1,8,0,3,1,4,0.32,4,6,0.777778,18,30,6,1,1,67,9,1,0,20,clean
1,8,14,2,66,0,2,20,0.666667,3,0,4,4,4,8,56,1,0,25,1,14,0,46,66,2,1,1,23,8,0,20,0.666667,2,2,0,3,1,1,8,75,1,1,4,1.43,4,7,0,0,34,8,1,1,130,8,1,0,25,clean
4,5,5,23,51,0,206,17,1.148936,47,39,1,8,4,5,76.883492,1,0,39,1,8,0,33,16,42,4,0,19,5,0,9,0.893617,200,54,0,4,1,1,5,25,1,1,3.64,0.48,3.64,5,0.829787,6,22,5,2,1,58,5,1,0,16,clean
2,5,8,11,93,2,0,20,0,25,0,0,9,2,2,0,3,0,15,0,13,0,40,19,0,3,2,21,5,0,7,0,0,0,0,1,3,2,4,50,3,2,12,0.47,12,1,0,0,28,2,1,2,60,5,2,0,22,clean
2,28,72,5,2,0,98,40,2.470588,17,37,2,6,18,20,23.775511,3,0,33,1,75,0,161,201,24,3,1,60,28,0,35,1.411765,67,42,0,2,3,1,20,70,5,1,6,1.25,6,20,2.176471,31,112,20,1,1,377,32,1,0,83,clean
2,12,30,6,68,0,0,29,0,13,0,0,5,3,3,0,10,0,29,0,30,0,68,17,0,3,9,33,12,0,16,0,0,0,0,2,10,4,12,37,10,4,16,0.25,16,3,0,0,59,3,1,4,101,12,4,1,46,clean
9,94,94,4,222,1.01,23,67,0.082192,73,6,2,26,18,22,78.347824,14,0,148,15,106,0,206,97,4,2,1,65,100,0,27,0.054795,13,6,2,10,20,1,70,33.25,20,2,13.53,0.47,12.11,22,0.082192,10,161,22,4,2,330,114,2,0,110,clean
4,68,57,1,178,0,88,49,0.938776,49,21,0,16,17,23,98.897728,6,4,98,9,61,0,141,147,46,1,0,47,68,0,29,0.938776,52,46,2,4,6,1,50,39.5,6,1,9.47,1.04,8.78,23,0.428571,36,106,23,2,1,317,72,1,0,69,clean
3,13,16,11,51,0,0,29,0,32,0,0,4,9,10,0,3,0,79,1,19,0,62,17,0,2,1,29,13,0,16,0,0,0,1,2,3,1,10,80,3,1,4,0.27,4,9,0,0,45,10,1,1,94,13,1,2,31,clean
4,298,416,24,100,3.15,347,199,0.301887,212,16,13,32,53,67,115.242073,18,1,181,1,458,0,767,315,53,2,0,190,298,0,81,0.25,259,64,0,6,18,1,157,48,24,2,34.66,0.41,31.82,67,0.075472,88,615,63,2,2,1160,331,2,3,452,buggy
1,1,1,6,136,0,0,3,0,17,0,1,1,0,1,0,1,0,23,0,1,0,7,15,0,2,0,4,1,0,3,0,0,0,0,2,1,1,1,0,1,1,3,2.14,3,1,0,0,4,1,1,1,25,1,1,0,2,clean
4,574,626,19,62,1,603,326,1.106838,234,32,0,4,2,2,110.071312,26,0,56,0,690,0,1204,502,237,2,0,314,598,0,147,1.01282,384,259,0,4,26,1,342,0,33,2,18,0.42,17,2,0.136752,219,952,119,3,2,1841,678,2,0,672,clean
2,14,28,5,116,2,0,37,0,19,0,0,12,4,5,0,8,0,104,4,36,0,90,35,0,2,0,39,14,0,17,0,0,0,1,3,8,2,12,70,9,3,14,0.39,13,5,0,0,65,5,1,2,129,15,2,2,51,clean
45,273,404,21,25,2.35,780,252,3.079365,63,42,5,121,49,71,77.630768,24,2,604,22,541,1.4,948,442,159,6,10,255,273,0,178,2.523809,557,194,15,39,24,1,159,8.1,26,2,20.7,0.47,16.62,71,0.666667,223,656,64,20,2,1558,293,2,0,505,clean
1,4,5,6,38,0,0,15,0,11,0,1,5,2,3,0,2,0,116,0,5,0,26,13,0,2,0,16,4,0,9,0,0,0,0,5,2,1,3,0,2,1,5,0.5,5,3,0,0,20,3,1,1,48,4,1,0,15,clean
9,96,131,3,25,2.1,132,88,2.137931,29,8,4,15,11,24,118.159088,20,0,375,23,156,1.4,281,199,82,6,3,85,96,0,71,2.827586,171,62,9,16,20,1,44,16.8,22,2,24.23,0.71,19.33,24,0.275862,-39,219,21,5,2,549,106,2,0,175,clean
4,11,23,12,88,0.5,0,22,0,24,0,0,13,2,2,0,3,0,28,0,32,0,72,19,0,3,0,28,11,0,12,0,0,0,0,2,3,1,7,0,4,1,11.5,0.26,11.5,2,0,0,45,7,3,1,102,12,1,0,33,clean
3,41,41,1,25,0.62,29,51,0.85,20,9,5,17,4,11,149.06897,11,0,73,3,53,0.62,126,73,12,5,1,54,41,0,23,0.6,17,17,2,6,11,1,20,30,15,2,17.71,0.58,16.48,11,0.45,12,92,10,2,1,222,49,1,0,74,clean
3,10,53,12,99,0,0,40,0,24,0,1,6,7,9,0,2,0,22,5,66,1,121,34,0,2,0,44,10,0,33,0,0,0,1,2,2,1,9,64,2,1,12,0.28,10,9,0,0,93,9,1,1,186,10,1,0,82,clean
4,18,40,0,281,0,0,43,0,13,0,3,4,5,8,0,4,0,68,2,50,2,108,55,0,0,0,48,18,0,19,0,0,0,0,6,4,1,16,25,4,1,29.29,0.51,26.71,7,0,0,83,8,2,1,182,18,1,0,73,clean
1,27,33,7,38,0,0,59,0,19,0,5,10,2,8,0,8,0,112,0,40,0,130,18,0,2,0,62,27,0,14,0,0,0,1,4,8,1,11,0,8,3,12,0.14,11,8,0,0,92,8,1,3,160,28,3,0,59,clean
12,52,146,7,85,0,26,91,1.111111,9,10,0,6,6,6,107.5,6,0,84,0,164,0,293,49,4,3,0,81,52,0,52,0.444444,14,10,0,6,6,1,31,0,8,2,4.5,0.17,4.5,6,1.111111,12,237,29,7,1,388,58,1,0,191,clean
1,10,18,11,99,0,0,29,0,24,0,0,6,3,5,0,3,0,18,0,19,0,66,32,0,2,14,36,10,0,27,0,0,0,2,1,3,1,5,97,3,2,8,0.48,7,0,0,0,47,5,1,2,110,10,2,0,36,clean
7,33,64,6,27,0,0,74,0,30,0,0,28,12,14,0,10,0,109,4,71,0,187,17,0,3,2,81,33,0,31,0,0,0,2,5,10,1,14,26.67,15,2,6.94,0.09,6.72,14,0,0,138,14,3,2,232,39,2,1,100,clean
2,33,172,9,79,0,0,116,0,24,0,2,30,19,22,0,5,0,69,4,193,1.33,354,24,0,2,0,129,33,0,74,0,0,0,1,6,5,1,26,66,5,1,12.33,0.07,11,22,0,0,288,22,2,1,451,33,1,0,255,buggy
45,213,500,39,87,0.16,0,278,0,90,0,12,66,30,42,0,14,0,341,0,663,0,1128,339,0,3,0,257,215,4,261,0,0,0,0,24,14,1,124,0,16,2,5.5,0.3,5.21,42,0,0,778,116,25,1,1687,232,1,2,567,buggy
14,65,106,6,51,0.14,0,130,0,13,0,0,44,31,41,0,8,0,132,8,120,0,322,27,0,2,1,134,65,0,56,0,0,0,10,8,8,1,45,22.14,11,1,6.27,0.08,6.12,41,0,0,236,41,7,1,403,70,1,0,168,clean
22,40,78,22,105,0.23,0,88,0,49,0,0,39,23,31,0,4,0,187,7,100,0,233,36,0,3,1,90,40,0,44,0,0,0,8,14,4,1,34,6.83,4,1,5.68,0.15,5.37,29,0,0,166,31,12,1,307,41,1,1,123,clean
11,55,105,7,46,0,0,120,0,11,0,0,40,23,34,0,5,1,120,5,120,0,301,41,0,2,2,125,55,0,44,0,0,0,10,8,5,1,37,15,7,1,6.15,0.14,6.15,33,0,0,225,34,6,1,384,58,1,0,163,clean
1,99,167,46,51,0,0,155,0,102,0,0,23,58,67,0,6,0,80,9,196,0,482,265,0,3,26,182,101,0,124,0,0,0,9,2,6,1,74,96,9,1,6,0.55,5,66,0,0,322,67,1,1,836,119,1,2,218,buggy
6,165,361,8,69,1.71,0,269,0,41,0,0,48,37,61,0,10,0,136,16,413,0.24,824,180,0,2,8,255,165,0,142,0,0,0,24,5,10,1,73,32.5,11,2,12.85,0.22,10.79,61,0,0,630,61,4,2,1043,176,2,0,465,buggy
2,15,21,11,99,0,0,22,0,28,0,0,8,7,7,0,5,0,20,0,25,0,61,19,0,3,0,22,15,0,15,0,0,0,0,1,5,1,13,0,5,2,8,0.31,7,7,0,0,43,7,1,2,94,15,2,0,27,clean
5,12,15,6,62,0.33,0,30,0,9,0,1,20,11,12,0,1,0,88,3,19,0.17,73,22,0,2,0,39,12,2,26,0,0,0,0,8,1,1,12,6.25,1,1,5.38,0.3,4.7,12,0,0,45,12,4,1,121,12,1,0,29,clean
1,6,9,10,99,0,0,12,0,24,0,0,5,3,3,0,4,0,22,1,9,0,29,16,0,3,1,13,6,0,9,0,0,0,0,2,4,2,6,50,5,2,6,0.55,6,3,0,0,21,3,1,2,53,7,2,0,14,clean
3,23,62,10,38,1.65,346,57,5.136364,44,26,1,11,3,5,8.971098,14,0,31,1,65,2.74,144,56,226,2,0,56,23,0,30,5.136364,301,226,1,3,14,3,19,25,20,5,25.61,0.39,21.23,4,0.590909,45,119,5,2,4,226,29,4,0,97,clean
1,39,54,33,50,1,0,53,0,83,0,2,18,7,13,0,9,0,27,0,57,0,142,47,0,3,0,46,39,3,20,0,0,0,4,2,9,1,25,0,10,3,10,0.33,9,13,0,0,107,13,1,3,209,42,3,0,60,buggy
13,36,54,4,24,0.22,479,53,17.454546,11,192,2,15,16,20,91.154488,4,1,125,8,88,1.26,189,37,22,3,0,63,36,0,27,2,35,192,1,9,4,1,20,19.57,4,1,16.82,0.2,15.03,20,17.454546,444,107,20,7,1,252,37,1,0,69,buggy
1,6,9,11,99,0,0,11,0,22,0,0,5,1,1,0,6,0,20,0,9,1,26,14,0,3,0,11,6,0,5,0,0,0,0,2,6,6,6,0,6,6,20,0.54,19,1,0,0,20,1,1,6,45,6,6,0,12,clean
1,25,39,2,24,0,61,28,3,11,24,6,2,2,10,84.163933,5,1,23,3,44,0,94,45,23,2,0,28,25,1,15,2.090909,38,33,1,1,5,1,17,60,5,2,8,0.48,8,10,2.181818,23,67,10,1,2,151,27,2,0,44,buggy
1,3,17,14,93,0,0,21,0,28,0,2,11,1,3,0,1,0,16,3,17,0,44,13,0,3,0,23,3,0,13,0,0,0,0,2,1,1,3,33,1,1,9,0.3,8,3,0,0,38,3,1,1,70,3,1,0,34,clean
2,4,6,3,68,0,0,12,0,7,0,0,4,3,3,0,2,0,29,0,6,0,25,21,0,2,0,14,4,0,6,0,0,0,0,2,2,1,3,0,2,1,5,0.84,5,3,0,0,18,3,1,1,52,4,1,0,13,clean
3,8,11,0,185,0,3,19,0.083333,24,0,6,8,2,8,150,1,0,34,2,11,0,40,30,2,1,0,20,8,0,10,0.083333,3,2,0,3,1,1,8,35.5,1,1,4,0.75,4,8,0,0,30,8,2,1,80,8,1,0,21,clean
2,9,21,6,68,0,0,23,0,12,0,0,4,3,3,0,7,0,29,0,22,0,52,17,0,2,6,25,9,0,12,0,0,0,0,2,7,3,9,38,7,3,12,0.33,12,3,0,0,44,3,1,3,81,9,3,0,34,clean
1,14,101,30,102,0,0,63,0,68,0,0,19,10,12,0,2,0,25,2,130,0,209,225,0,4,0,64,14,0,30,0,0,0,2,2,2,1,12,70,2,1,16,1.08,15,12,0,0,164,12,1,1,464,14,1,1,149,buggy
1,0,0,2,18,0,2,5,1,2,2,0,0,0,0,18,0,0,13,0,0,0,13,0,0,1,0,12,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,18,0,0,0,4,clean
1,10,30,3,18,0,23,27,6.333334,3,8,0,4,10,10,14.565217,1,0,27,7,30,0,78,32,11,1,0,37,10,0,22,3.666667,15,19,0,2,1,1,10,51,1,1,5,0.41,5,10,2.666667,8,57,10,1,1,132,10,1,0,46,clean
13,59,115,6,40,0.4,121,88,9.428572,7,40,1,17,16,30,23.272728,5,12,121,9,123,0.23,243,112,27,1,0,75,59,0,43,3.857143,56,66,1,8,5,1,47,12,5,1,7.55,0.46,6.76,30,5.714286,65,203,30,7,1,397,59,1,0,146,clean
10,96,141,0,25,0.65,25,132,0.96,25,7,1,41,14,26,156.559998,14,0,204,20,159,0.65,340,180,17,2,1,134,96,0,65,0.68,18,24,11,12,14,1,44,13.83,16,2,14.47,0.53,12.85,26,0.28,7,273,22,6,2,583,110,2,0,231,clean
1,25,34,10,115,3,0,46,0,17,0,4,11,2,6,0,10,0,110,0,41,0,116,36,0,2,0,49,25,0,12,0,0,0,0,4,10,2,13,0,11,4,17,0.31,14,6,0,0,80,6,1,4,163,26,4,0,51,clean
2,51,79,4,157,0.84,107,75,4.454546,11,33,0,17,3,12,69.485985,20,0,89,2,87,0,225,60,63,5,9,95,51,0,26,5.727273,82,49,9,4,20,2,29,45,24,5,13.27,0.27,13.27,12,3,25,154,12,2,4,262,61,4,0,107,clean
4,91,238,3,5,1.41,182,149,20.75,4,69,5,32,17,32,7.54945,14,0,58,12,262,0.71,569,83,14,2,1,147,97,0,85,3.5,28,83,10,4,14,1,32,45,14,3,17.95,0.15,14.83,32,17.25,154,387,32,2,2,736,101,3,0,280,clean
3,42,96,3,82,0.67,127,62,9.444445,9,69,1,4,12,17,0.92126,11,0,43,0,102,0.67,196,213,26,2,2,63,42,0,48,2.888889,51,85,4,2,11,1,23,39,14,2,9.74,1.09,8.4,2,7.666667,76,158,17,2,2,450,46,2,0,118,buggy
97,959,1973,56,30,0.37,6307,1070,2.070707,297,323,31,171,145,323,84.07103,20,7,1001,102,2281,0.49,3954,773,1300,4,24,1001,990,2,658,4.377104,6008,615,140,54,20,1,526,5.48,35,3,9.19,0.2,8.18,318,1.087542,299,3043,323,48,2,5287,1142,3,1,2098,buggy
1,17,41,4,29,4,82,38,10.666667,6,51,2,11,0,3,8.573171,14,0,27,0,46,2,104,33,15,2,0,38,18,0,15,2.5,32,64,1,2,14,1,3,0,15,6,33,0.32,27,3,8.5,50,79,3,1,5,148,19,6,0,57,clean
1,6,10,1,2,0,0,14,0,2,0,1,0,1,2,0,5,0,15,4,10,0,26,17,0,1,0,14,6,0,5,0,0,0,0,2,5,3,6,50,5,3,7,0.65,7,2,0,0,24,2,1,3,48,6,3,0,17,clean
2,7,7,10,99,0,0,18,0,23,0,0,7,6,6,0,2,0,75,0,7,0,34,16,0,2,1,19,7,3,10,0,0,0,0,2,2,1,6,83,3,1,3,0.47,3,6,0,0,25,6,1,1,59,8,1,0,17,clean
2,16,44,6,10,0,121,56,2.214286,14,25,1,17,14,15,13.082644,2,0,41,6,51,0,128,20,31,2,0,60,16,0,26,2.214286,104,31,0,4,2,1,15,29.5,2,1,6.17,0.16,5.59,14,1.785714,17,100,15,2,1,174,16,1,2,83,clean
2,20,40,15,80,1,0,32,0,43,0,0,14,4,5,0,8,1,18,2,54,0,105,19,0,3,0,32,26,0,14,0,0,0,0,1,12,4,20,40,14,6,18,0.18,17,5,0,0,72,5,1,4,133,31,5,1,51,clean
1,1,8,2,26,5,130,12,14.8,5,74,0,2,1,1,21.261538,1,0,14,0,9,7,25,19,0,1,0,14,1,0,12,0,0,74,0,2,1,1,1,0,1,1,27,0.76,15,1,14.8,130,20,1,1,1,56,1,1,0,18,clean
2,5,9,11,122,0,0,17,0,21,0,0,8,2,2,0,4,0,15,1,9,1,33,16,0,3,0,18,5,0,9,0,0,0,0,2,4,1,2,0,4,2,11,0.48,9,2,0,0,26,2,1,2,58,5,2,0,20,clean
4,25,51,13,87,0,0,69,0,32,0,1,29,11,12,0,11,0,232,5,52,0,150,26,0,3,2,69,25,0,34,0,0,0,0,8,11,1,12,25,12,2,7.94,0.17,7.25,12,0,0,120,12,4,2,209,26,2,0,89,buggy
1,2,2,19,81,0,142,6,0.263889,72,11,1,2,1,2,45.323944,1,0,15,0,2,0,15,13,54,3,0,7,2,0,3,0.75,97,19,0,2,1,1,2,0,1,1,4,0.87,4,1,0.152778,45,8,2,1,1,31,2,1,1,5,clean
