@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,101,103-105,107-108,110-112,114-weka.filters.unsupervised.attribute.Remove-R53-weka.filters.unsupervised.attribute.Remove-R1-3,6,8,12-15,17-24,27-31,35-46,49-55,57'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
0,47,90,12.166667,6,52,28.077778,21,1,3.5,36,73,8.666667,54,0,clean
4,37,0,0,18,0,0,0,4,0,0,0,0,0,0,buggy
0,36,293,60.5,4,49,28.232082,237,1,59.25,239,242,12.25,54,0,clean
0,191,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
7,51,59,1.31579,19,23,28.372881,6,2,0.315789,13,25,1.210526,46,0,buggy
0,191,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
8,103,0,0,65,0,0,0,4,0,0,0,0,0,0,buggy
0,289,0,0,14,0,0,0,0,0,0,0,0,0,0,clean
3,37,0,0,22,0,0,0,1,0,0,0,0,0,0,clean
4,19,55,1.033333,30,23,74.945457,8,2,0.266667,19,31,0.766667,36,1,buggy
3,11,29,2.333333,6,12,17.103449,2,1,0.333333,5,14,2,24,0,clean
4,5,10,1.2,5,2,3.7,4,1,0.8,6,6,0.4,4,2,clean
1,4,0,0,20,0,0,0,1,0,0,0,0,0,0,clean
3,5,25,2.5,8,17,3.28,3,1,0.375,8,20,2.125,17,0,clean
8,101,127,0.315789,133,42,98.062996,10,2,0.075188,15,42,0.315789,112,0,clean
3,19,29,0.5,20,8,36.482758,11,2,0.55,21,10,0.4,8,0,clean
5,101,116,0.306931,101,30,66.379311,15,2,0.148515,67,31,0.29703,49,0,buggy
0,11,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
4,36,0,0,21,0,0,0,2,0,0,0,0,0,0,buggy
6,31,0,0,30,0,0,0,3,0,0,0,0,0,1,buggy
7,14,0,0,18,0,0,0,2,0,0,0,0,0,1,clean
2,102,25,1.428572,7,10,53.560001,10,3,1.428572,22,10,1.428572,3,1,clean
1,103,0,0,22,0,0,0,1,0,0,0,0,0,0,clean
4,35,0,0,61,0,0,0,3,0,0,0,0,0,0,buggy
4,56,36,0.857143,14,10,24.333334,5,2,0.357143,11,12,0.714286,25,0,clean
1,23,10,1.428572,7,10,23,0,1,0,0,10,1.428572,10,0,clean
2,27,28,3.333333,6,6,79.535713,14,1,2.333333,23,20,1,5,0,clean
5,103,0,0,25,0,0,0,3,0,0,0,0,0,0,buggy
2,35,0,0,8,0,0,0,2,0,0,0,0,0,0,buggy
0,23,22,4.5,4,18,17.636364,6,1,1.5,6,18,4.5,16,0,clean
12,51,0,0,54,0,0,0,3,0,0,0,0,0,2,clean
20,91,611,1.513514,74,59,74.386253,83,5,1.121622,380,112,0.797297,231,0,clean
3,5,66,4.714286,7,31,5,14,1,2,17,33,4.428571,49,2,buggy
12,93,0,0,52,0,0,0,3,0,0,0,0,0,2,buggy
7,76,0,0,25,0,0,0,3,0,0,0,0,0,2,clean
12,49,0,0,40,0,0,0,3,0,0,0,0,0,2,clean
0,30,1,0.333333,3,0,5,1,2,0.333333,1,1,0,0,0,clean
7,223,657,11.340426,47,21,68.33181,519,6,11.042553,588,533,0.446809,69,0,clean
17,31,0,0,110,0,0,0,3,0,0,0,0,0,2,buggy
0,103,0,0,31,0,0,0,1,0,0,0,0,0,0,buggy
1,64,27,7.333334,3,5,6.814815,17,3,5.666667,30,22,1.666667,-3,0,clean
0,6,0,0,47,0,0,0,1,0,0,0,0,0,0,buggy
1,4,3,1.5,2,0,4,3,2,1.5,3,3,0,0,0,clean
3,19,30,0.428571,21,1,36.200001,28,2,1.333333,68,9,0.047619,-38,0,clean
0,157,3,0.333333,6,0,97,2,1,0.333333,3,2,0,0,0,clean
2,32,24,0.769231,13,9,39.25,2,1,0.153846,6,10,0.692308,18,0,clean
4,64,23,0.5,14,4,71.652176,3,2,0.214286,13,7,0.285714,10,0,clean
18,33,0,0,93,0,0,0,3,0,0,0,0,0,1,buggy
22,213,1638,14.857142,84,94,53.5,1175,7,13.988095,1445,1248,1.119048,193,0,clean
3,50,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
10,103,0,0,41,0,0,0,2,0,0,0,0,0,3,buggy
1,35,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
9,149,419,2.088235,34,56,46.381863,45,4,1.323529,134,71,1.647059,285,4,clean
4,44,0,0,11,0,0,0,1,0,0,0,0,0,0,clean
29,98,537,0.949367,79,25,48.556797,324,5,4.101266,1351,75,0.316456,-814,17,clean
10,103,0,0,33,0,0,0,3,0,0,0,0,0,2,buggy
12,51,1194,7.848485,33,70,77.60553,245,4,7.424243,960,259,2.121212,234,5,buggy
6,118,374,8.8125,16,141,21.336899,19,2,1.1875,48,141,8.8125,326,0,clean
12,51,1822,18.962963,27,27,71.590561,485,3,17.962963,1786,512,1,36,5,clean
1,1,0,0,6,0,0,0,1,0,0,0,0,0,0,clean
0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
7,51,108,1.4,20,25,60.083332,17,3,0.85,52,28,1.25,56,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,buggy
1,11,6,0.857143,7,0,10,9,2,1.285714,9,6,0,-3,1,clean
7,54,247,11.428572,14,67,42.708504,93,1,6.642857,195,160,4.785714,52,0,clean
12,48,237,2.548387,31,25,10.632912,57,1,1.83871,145,79,0.806452,92,0,clean
8,48,140,3,19,18,4.15,39,1,2.052632,103,57,0.947368,37,0,clean
1,94,112,7.222222,9,62,60.214287,12,3,1.333333,22,65,6.888889,90,0,clean
4,137,48,0.861111,36,23,31.979166,8,3,0.222222,21,31,0.638889,27,0,clean
9,123,75,0.10929,183,18,59.720001,48,2,0.262295,77,20,0.098361,-2,0,clean
1,174,71,1.810811,37,56,55.746479,11,1,0.297297,15,67,1.513514,56,0,clean
0,167,0,0,30,0,0,0,0,0,0,0,0,0,0,clean
0,133,3,0.111111,18,0,97,2,1,0.111111,3,2,0,0,0,clean
2,133,28,0.625,32,2,108.64286,25,2,0.78125,30,20,0.0625,-2,0,clean
2,33,67,1.71875,32,16,99.074623,39,1,1.21875,41,55,0.5,26,0,clean
2,123,8,0.038961,77,2,77.125,9,1,0.116883,14,3,0.025974,-6,0,clean
17,91,381,1.451613,93,24,54.871391,207,5,2.225807,379,135,0.258064,2,3,clean
5,101,107,1.058824,34,33,94.934578,15,2,0.441176,32,36,0.970588,75,0,clean
0,14,0,0,33,0,0,0,1,0,0,0,0,0,0,buggy
4,116,129,2.375,16,21,50.589146,28,1,1.75,67,38,1.3125,62,0,buggy
17,107,102,2.333333,18,20,85.088234,22,1,1.222222,81,42,1.111111,21,0,clean
17,107,87,2,18,25,87.310349,11,1,0.611111,62,36,1.388889,25,0,clean
0,7,5,2.5,2,0,4,9,2,4.5,9,5,0,-4,0,clean
2,37,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
0,127,3,0.3,10,1,19,2,2,0.2,2,3,0.1,1,1,clean
0,127,4,0.088235,34,0,46,37,3,1.088235,38,3,0,-34,1,clean
8,84,244,2.26087,46,94,90.450821,69,2,1.5,152,104,2.043478,92,0,clean
0,57,1,0.142857,7,0,19,1,2,0.142857,1,1,0,0,1,clean
18,92,385,0.875,56,29,89.064934,68,3,1.214286,423,49,0.517857,-38,0,clean
4,117,20,0.26087,23,1,85.800003,20,4,0.869565,33,6,0.043478,-13,0,clean
17,107,91,1.235294,17,15,85.9011,9,1,0.529412,56,21,0.882353,35,0,clean
21,68,787,14.380953,21,286,67.06353,73,2,3.476191,164,302,13.619047,623,0,clean
6,116,96,1.3125,32,13,66.0625,29,4,0.90625,56,42,0.40625,40,0,clean
1,34,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
0,257,3,0.5,4,0,97,2,1,0.5,3,2,0,0,0,clean
0,220,6,0.214286,14,0,87.5,3,1,0.214286,6,3,0,0,0,clean
10,42,139,0.931035,29,21,85.388489,13,5,0.448276,54,27,0.724138,85,0,clean
15,69,334,1.491803,61,22,72.128746,144,3,2.360656,364,91,0.360656,-30,0,clean
1,38,117,2.888889,27,76,22.743589,26,3,0.962963,31,78,2.814815,86,0,buggy
8,80,314,3.424243,33,57,88.366241,56,4,1.69697,168,113,1.727273,146,0,clean
2,72,46,0.3125,32,8,66.41304,8,2,0.25,18,10,0.25,28,0,clean
4,84,313,8.714286,21,108,60.597443,75,2,3.571429,177,183,5.142857,136,0,clean
1,0,6,0.272727,11,1,7.5,4,2,0.363636,10,3,0.090909,-4,0,buggy
1,15,48,16,3,48,0,48,2,16,48,48,16,0,0,clean
4,37,13,1,8,1,35,8,1,1,16,8,0.125,-3,0,clean
2,37,0,0,10,0,0,0,2,0,0,0,0,0,0,clean
2,28,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
10,37,155,3.882353,17,42,21.051613,24,3,1.411765,85,66,2.470588,70,0,clean
1,102,0,0,21,0,0,0,2,0,0,0,0,0,1,buggy
4,35,0,0,18,0,0,0,2,0,0,0,0,0,1,buggy
0,191,0,0,24,0,0,0,0,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,37,27,0.722222,18,10,22.296297,5,2,0.277778,18,13,0.555556,9,1,clean
2,5,9,1.8,5,6,3,3,1,0.6,3,9,1.2,6,0,clean
2,5,9,3,3,6,3,3,1,1,3,9,2,6,0,clean
0,126,8,0.777778,9,0,62.625,7,1,0.777778,8,7,0,0,0,clean
4,133,335,10.142858,14,109,85.304474,113,3,8.071428,206,142,7.785714,129,0,clean
2,34,55,0.538462,26,10,54.272728,14,1,0.538462,23,14,0.384615,32,0,clean
67,24,2029,0.341727,278,62,79.539185,310,6,1.115108,1899,95,0.223022,130,7,clean
0,104,34,2.428572,7,1,34.117645,16,2,2.285714,33,17,0.142857,1,0,clean
1,4,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
1,88,18,0.106383,47,3,92.388886,5,4,0.106383,13,5,0.06383,5,0,clean
1,133,11,0.290323,31,4,101.454544,5,1,0.16129,7,9,0.129032,4,0,buggy
3,48,14,3,4,12,38.57143,7,1,1.75,7,12,3,7,0,clean
56,111,4356,13.713414,164,279,78.175163,2141,9,13.054878,3208,2249,1.70122,1148,0,buggy
2,14,2,0.666667,3,0,3,2,1,0.666667,2,2,0,0,0,clean
2,52,0,0,15,0,0,0,3,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,48,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
3,161,305,4.733333,30,31,81.967216,117,4,3.9,345,142,1.033333,-40,0,clean
6,161,224,1.4,30,30,60.17857,61,5,2.033333,195,42,1,29,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
6,37,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,16,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,106,15,2.25,4,3,96.73333,6,2,1.5,9,9,0.75,6,0,clean
0,32,0,0,4,0,0,0,2,0,0,0,0,0,0,buggy
7,98,1460,102.2,10,454,63.673973,568,3,56.8,658,1022,45.4,802,0,clean
4,60,125,2.5,22,20,57.48,35,4,1.590909,72,55,0.909091,53,0,clean
6,194,610,7.575758,33,126,70.401642,141,1,4.272728,434,250,3.818182,176,0,buggy
0,157,33,0.697674,43,30,113.36364,2,1,0.046512,3,30,0.697674,30,0,clean
22,99,473,1.217391,92,96,87.209305,62,7,0.673913,149,112,1.043478,324,0,buggy
3,47,36,1.333333,12,15,29.5,9,3,0.75,21,16,1.25,15,1,clean
3,75,116,7.857143,7,41,30.353449,27,1,3.857143,54,55,5.857143,62,0,clean
2,47,14,1,5,2,35,3,3,0.6,11,5,0.4,3,1,clean
4,133,66,1.216216,37,8,53.409092,105,2,2.837838,118,45,0.216216,-52,0,clean
3,91,67,1.866667,15,17,56.641792,11,3,0.733333,33,28,1.133333,34,2,clean
11,123,709,4.722222,36,153,44.306065,34,2,0.944444,206,170,4.25,503,0,buggy
4,62,65,1.25,16,16,42.784615,7,5,0.4375,36,20,1,29,1,clean
1,133,16,0.297297,37,10,89.5625,2,2,0.054054,4,11,0.27027,12,0,clean
4,85,113,0.920635,63,58,42.672565,10,1,0.15873,22,58,0.920635,91,0,buggy
3,84,0,0,17,0,0,0,3,0,0,0,0,0,0,clean
5,126,0,0,19,0,0,0,3,0,0,0,0,0,0,buggy
5,122,145,5.25,20,7,21.137932,180,4,9,300,105,0.35,-155,0,clean
4,25,54,1.555556,9,13,19.481482,18,3,2,30,14,1.444444,24,0,clean
12,80,404,3,37,39,50.853962,273,5,7.378378,633,111,1.054054,-229,9,clean
5,39,26,0.909091,11,10,23.846153,1,3,0.090909,2,10,0.909091,24,0,clean
5,101,58,0.722222,18,8,37.155174,29,3,1.611111,65,13,0.444444,-7,2,clean
3,98,43,3,8,15,43.604652,9,3,1.125,27,24,1.875,16,3,clean
4,103,0,0,20,0,0,0,2,0,0,0,0,0,2,buggy
23,129,0,0,71,0,0,0,4,0,0,0,0,0,0,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,42,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
3,15,24,3.2,5,9,4.5,41,1,8.2,48,16,1.8,-24,1,clean
1,42,0,0,8,0,0,0,1,0,0,0,0,0,0,clean
0,15,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
9,51,1904,31.227272,22,687,41.300945,344,3,15.636364,916,687,31.227272,988,1,clean
1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
6,76,462,15.307693,13,199,49.536797,20,4,1.538462,25,199,15.307693,437,0,clean
3,51,80,7.6,5,0,49.962502,51,2,10.2,106,38,0,-26,0,buggy
0,45,0,0,1,0,0,0,1,0,0,0,0,0,1,clean
16,99,318,1.672131,61,22,41.00629,93,4,1.52459,269,102,0.360656,49,1,buggy
1,76,0,0,12,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
7,27,158,5.076923,13,61,55.012657,11,4,0.846154,29,66,4.692308,129,0,clean
1,76,2,0.2,10,1,7,1,3,0.1,1,2,0.1,1,1,clean
3,49,1,0.25,4,0,44,1,2,0.25,1,1,0,0,0,clean
3,47,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
1,17,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
2,73,0,0,19,0,0,0,2,0,0,0,0,0,0,buggy
2,133,6,0.088235,34,0,101.5,3,1,0.088235,6,3,0,0,0,buggy
12,33,225,1.625,24,35,88.875557,13,2,0.541667,66,39,1.458333,159,0,buggy
4,19,85,7,6,23,23.529411,24,2,4,49,42,3.833333,36,0,buggy
2,35,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
103,126,0,0,365,0,0,0,3,0,0,0,0,0,2,buggy
1,10,0,0,7,0,0,0,1,0,0,0,0,0,0,clean
3,41,0,0,36,0,0,0,2,0,0,0,0,0,0,buggy
3,141,270,27.11111,9,9,63.837036,266,3,29.555555,283,244,1,-13,0,clean
4,78,64,5.727273,11,38,55.984375,25,2,2.272727,26,63,3.454546,38,0,clean
0,22,16,4,4,16,4,0,3,0,0,16,4,16,0,clean
3,67,50,2,14,28,24.4,2,2,0.142857,2,28,2,48,0,clean
6,78,32,0.578947,19,8,52.46875,4,4,0.210526,11,11,0.421053,21,0,buggy
0,76,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,355,3,0.041667,24,0,102.666664,1,1,0.041667,3,1,0,0,0,buggy
0,19,10,3.333333,3,10,49,0,2,0,0,10,3.333333,10,0,buggy
33,94,424,0.412371,97,40,89.162735,9,3,0.092784,38,40,0.412371,386,0,buggy
6,78,75,1.642857,14,16,71.293335,8,4,0.571429,23,23,1.142857,52,0,clean
0,10,0,0,3,0,0,0,1,0,0,0,0,0,0,clean
5,84,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
29,152,0,0,99,0,0,0,4,0,0,0,0,0,1,buggy
2,14,3,1.5,2,0,3,3,1,1.5,3,3,0,0,0,clean
20,85,519,3.675676,37,109,85.709053,201,3,5.432433,469,136,2.945946,50,0,clean
3,56,5,0.2,10,1,35.400002,4,1,0.4,7,2,0.1,-2,0,buggy
0,125,0,0,3,0,0,0,0,0,0,0,0,0,0,clean
0,191,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
0,191,0,0,17,0,0,0,0,0,0,0,0,0,0,clean
13,115,26,0.153846,26,2,76.769234,6,3,0.230769,26,4,0.076923,0,1,buggy
0,191,0,0,17,0,0,0,0,0,0,0,0,0,0,clean
2,103,7,0.1875,16,1,35.142857,4,1,0.25,17,3,0.0625,-10,0,buggy
0,191,0,0,32,0,0,0,0,0,0,0,0,0,0,clean
3,171,300,22.083334,12,26,69,295,2,24.583334,302,265,2.166667,-2,0,clean
2,141,196,36.4,5,0,66.397957,208,3,41.6,222,182,0,-26,0,clean
0,152,0,0,4,0,0,0,0,0,0,0,0,0,0,clean
0,10,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
4,141,219,19.4,10,7,64.80365,228,5,22.8,240,194,0.7,-21,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,116,17,0.8,10,8,49.470589,1,3,0.1,3,8,0.8,14,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,108,204,5.2,15,47,101.049019,31,1,2.066667,97,78,3.133333,107,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,33,0,0,25,0,0,0,3,0,0,0,0,0,0,clean
2,191,12,0.333333,30,10,100.5,2,1,0.066667,2,10,0.333333,10,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,56,4,0.125,8,1,35,4,1,0.5,6,1,0.125,-2,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,191,5,0.052632,57,2,42.799999,1,2,0.017544,1,3,0.035088,4,0,clean
6,55,75,0.965517,29,14,66.279999,14,4,0.482759,33,28,0.482759,42,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,116,18,4.5,4,6,114,12,1,3,12,18,1.5,6,0,clean
3,76,91,10,8,23,111,57,2,7.125,64,80,2.875,27,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,191,0,0,18,0,0,0,0,0,0,0,0,0,0,clean
2,141,19,0.294118,34,10,33.894737,1,2,0.029412,2,10,0.294118,17,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,10,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
1,103,0,0,21,0,0,0,1,0,0,0,0,0,0,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,191,102,1.327273,55,18,86.57843,102,4,1.854546,118,73,0.327273,-16,1,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,17,21,2.166667,6,4,13.571428,15,1,2.5,24,13,0.666667,-3,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
4,90,262,2.065574,61,103,4.729008,23,2,0.377049,68,126,1.688525,194,0,buggy
11,93,0,0,43,0,0,0,3,0,0,0,0,0,0,buggy
3,33,38,0.875,32,2,98.184212,330,2,10.3125,337,28,0.0625,-299,0,buggy
12,47,0,0,40,0,0,0,2,0,0,0,0,0,0,buggy
0,179,0,0,5,0,0,0,0,0,0,0,0,0,0,clean
0,11,15,2.4,5,5,1.8,7,2,1.4,14,12,1,1,0,buggy
41,80,0,0,165,0,0,0,3,0,0,0,0,0,4,buggy
14,35,0,0,39,0,0,0,3,0,0,0,0,0,0,buggy
3,35,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
10,47,241,5.444445,18,97,16.435684,26,4,1.444444,83,98,5.388889,158,2,clean
3,57,12,1.333333,6,6,25,46,3,7.666667,51,8,1,-39,0,clean
21,93,561,2.333333,66,121,35.087345,224,5,3.39394,348,154,1.833333,213,0,clean
10,4,0,0,32,0,0,0,2,0,0,0,0,0,0,clean
8,41,0,0,34,0,0,0,2,0,0,0,0,0,2,buggy
2,175,121,4.954546,22,13,102.619835,96,2,4.363637,102,109,0.590909,19,1,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
8,51,52,0.833333,18,10,45.26923,19,2,1.055556,34,15,0.555556,18,0,buggy
1,2,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
32,78,626,0.266667,330,28,60.041534,281,5,0.851515,989,88,0.084848,-363,0,buggy
1,3,31,3,6,7,2.387097,14,1,2.333333,25,18,1.166667,6,0,clean
14,52,0,0,40,0,0,0,2,0,0,0,0,0,3,buggy
0,6,0,0,63,0,0,0,1,0,0,0,0,0,0,buggy
28,122,0,0,208,0,0,0,3,0,0,0,0,0,3,buggy
6,103,0,0,36,0,0,0,3,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
7,41,0,0,27,0,0,0,3,0,0,0,0,0,0,clean
1,30,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
3,29,0,0,13,0,0,0,1,0,0,0,0,0,0,clean
1,1,0,0,24,0,0,0,1,0,0,0,0,0,0,buggy
5,31,0,0,28,0,0,0,2,0,0,0,0,0,2,buggy
7,25,255,0.882353,51,28,52.1451,76,4,1.490196,259,45,0.54902,-4,2,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,5,20,0.225,40,6,7.2,3,1,0.075,8,9,0.15,12,0,clean
1,191,2,0.125,16,0,39,2,1,0.125,2,2,0,0,0,clean
5,78,88,5.875,8,47,49.738636,27,5,3.375,51,47,5.875,37,0,clean
2,76,4,1.333333,3,0,5,4,2,1.333333,4,4,0,0,0,clean
1,1,0,0,14,0,0,0,1,0,0,0,0,0,0,buggy
9,88,163,0.857143,35,22,70.447853,50,4,1.428572,95,30,0.628571,68,1,clean
4,121,205,3.222222,18,58,65.048782,46,4,2.555556,54,58,3.222222,151,0,clean
1,32,0,0,5,0,0,0,3,0,0,0,0,0,0,clean
14,152,2083,21.069767,43,906,22.654825,20,2,0.465116,169,906,21.069767,1914,0,clean
4,107,84,6,10,58,99.023811,5,1,0.5,23,60,5.8,61,1,buggy
9,51,347,7.454546,22,30,72.720459,184,3,8.363636,285,164,1.363636,62,0,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
11,94,380,2.875,56,141,70.821053,144,4,2.571429,296,161,2.517857,84,0,buggy
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
2,11,294,10.5,14,140,3.088435,133,2,9.5,185,147,10,109,1,clean
0,61,1,0.5,2,0,61,1,1,0.5,1,1,0,0,0,clean
8,20,252,2.961539,26,44,52.293652,305,1,11.730769,387,77,1.692308,-135,0,buggy
2,50,0,0,12,0,0,0,1,0,0,0,0,0,0,buggy
0,3,3,0.6,5,2,3,1,1,0.2,1,3,0.4,2,0,clean
2,22,0,0,24,0,0,0,3,0,0,0,0,0,0,buggy
0,14,0,0,16,0,0,0,1,0,0,0,0,0,0,clean
0,183,0,0,2,0,0,0,0,0,0,0,0,0,0,buggy
0,3,14,4.666667,3,9,3,5,1,1.666667,5,14,3,9,0,clean
8,33,238,2.793104,29,70,25.058823,22,2,0.758621,76,81,2.413793,162,0,clean
0,76,29,4.8,5,0,15.586206,35,2,7,40,24,0,-11,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,22,0,0,3,0,0,0,3,0,0,0,0,0,0,clean
0,32,100,5.125,8,3,28.280001,38,3,4.75,98,41,0.375,2,1,clean
2,38,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
5,47,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
3,35,0,0,14,0,0,0,3,0,0,0,0,0,0,clean
5,84,0,0,21,0,0,0,2,0,0,0,0,0,2,buggy
12,52,0,0,48,0,0,0,3,0,0,0,0,0,0,clean
3,35,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
3,39,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
1,37,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
6,49,0,0,13,0,0,0,2,0,0,0,0,0,2,clean
3,103,0,0,24,0,0,0,2,0,0,0,0,0,1,clean
2,131,136,19.285715,7,0,83.654411,310,2,44.285713,311,135,0,-175,0,clean
9,137,40,0.75,12,8,65.224998,6,2,0.5,20,9,0.666667,20,0,clean
0,61,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
14,95,0,0,56,0,0,0,3,0,0,0,0,0,2,buggy
16,41,0,0,52,0,0,0,3,0,0,0,0,0,2,clean
1,193,17,1.857143,7,1,82.411766,12,1,1.714286,16,13,0.142857,1,0,clean
12,41,0,0,36,0,0,0,2,0,0,0,0,0,1,buggy
0,133,52,0.68,50,32,94.057693,4,1,0.08,11,34,0.64,41,1,buggy
2,133,64,0.47561,82,27,73.203125,12,2,0.146341,22,39,0.329268,42,0,clean
11,103,0,0,22,0,0,0,2,0,0,0,0,0,0,buggy
10,109,189,2.366667,30,69,98.068787,95,1,3.166667,174,71,2.3,15,1,buggy
2,56,269,8.818182,11,75,27.873606,153,1,13.909091,224,97,6.818182,45,1,clean
8,47,0,0,22,0,0,0,3,0,0,0,0,0,0,clean
2,16,0,0,8,0,0,0,3,0,0,0,0,0,0,clean
1,84,25,1.857143,7,10,37.560001,4,3,0.571429,6,13,1.428572,19,0,clean
1,22,0,0,10,0,0,0,1,0,0,0,0,0,0,clean
9,47,0,0,32,0,0,0,3,0,0,0,0,0,3,clean
1,26,0,0,12,0,0,0,3,0,0,0,0,0,0,clean
0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,buggy
1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
