@relation data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
1,2,6,6,41,55,2,5,2,69,11,25,1025,4097,62347,0,0,38,12,1,3,18.3588,0,1,0,20,3,2,3,0,0,2,2,2,0,1,4,5,2.20128,70.3603,0,27.4385,813,15,0,2,500,8,6,1,21,11,0,3,0,12,2,0,9,0,0,0,0,2,1,1,2,15,2,0,3,3,0,21,11,15,1,1,8,0.52,7,2,0,11,21,11,11,17,26,20,15,0,16,0,18,2,1,1,41,0,2,1,9,2,1,2,2,0,51,2,1,15,0,buggy
20,61,190,2,37,48,7,2,3,57,12,32,3,3,625,0.5,0,28,149,1,3,36.6344,0,4,0,27,8,6,10,0,4,42,28,39,0,6,4,3,1.91921,73.6912,1,24.3896,592,169,11,8,1149.23,31,237,0.5,451,103,0,2,8,149,70,0,111,0,0,0,6,13,9,1,51,9,1,16.1,0,1,2,12,10,16,9,1,8.92,0.23,7.75,39,0,14,14,8,7,23,31,18,11,0,9,0,339,39,10,1,659,0,71,0,3,1,1,2,1,0,47,3,1,273,0,buggy
2,16,21,10,84,33,0,0,0,42,16,28,471953,226801,1271418,0,0,15,23,0,0,24.2905,0,2,0,25,3,1,2,0,0,6,6,6,0,11,3,11,2.54801,86.24,0,11.212,514,19,0,9,285.9,14,26,0,65,15,0,2,0,23,16,0,12,0,0,0,0,1,11,1,9,8,3,0,1,1,1,9,6,9,17,3,9,0.23,8,6,0,8,11,4,4,12,17,8,6,0,11,0,44,6,1,2,92,0,22,0,5,0,2,0,0,2,32,0,0,27,0,buggy
18,578,675,10,114,146,177,9,8,198,29,49,2720781,2735908,704674,1.97,414,252,343,4,14,46.123,0,2,0.931973,294,3,1,2,44,17,70,91,114,95.033813,26,2,3,12.7763,87.2235,2,0.000274,1232,410,33,5,1125,24,742,0,1295,711,275,1,2,323,594,0,140,0.935374,323,274,4,16,26,1,322,13,4,13.71,5,6,12,26,24,37,32,2,18.38,0.55,16.55,110,0.14966,57,32,27,18,68,252,40,37,91,66,0,1018,114,7,2,2122,0,642,0,24,0,2,0,4,0,144,0,2,734,0,buggy
5,27,31,3,22,16,0,0,0,17,7,13,0,0,0,0,0,5,42,3,22,11.5459,0,1,0,12,2,1,1,0,0,8,20,21,0,4,0,7,13.6026,85.8867,0,0.510678,85,47,2,11,0.333333,1,34,0,103,20,0,2,1,41,27,0,37,0,0,0,1,2,4,1,23,2,0,44,0,1,2,6,2,4,4,1,6.49,0.19,5.79,19,0,2,4,4,4,3,9,4,1,0,4,0,73,21,2,1,160,0,27,0,2,0,1,0,0,0,15,0,0,44,0,buggy
6,52,75,10,136,18,1,0,0,20,11,22,3264939,3264961,3962,1.27,0,7,80,6,20,14.5695,0,2,0,47,2,4,5,0,0,12,20,23,0,7,4,6,9.63799,88.5172,0,1.8448,215,49,4,11,50.7,6,82,0,214,67,0,2,1,75,54,0,36,0,0,0,3,2,8,1,31,4,1,56.5,0,0,2,6,3,5,10,2,8.43,0.31,6.53,19,0,3,6,3,3,6,10,5,3,0,4,0,155,23,2,2,317,0,64,0,3,0,2,0,0,0,18,0,0,89,0,buggy
4,64,78,12,59,5,0,0,1,7,2,5,3366909,3749853,6812882,0.47,257,4,83,2,11,8.98487,0,2,0.777778,45,2,1,2,35,0,6,4,4,49.155643,7,1,15,14.6723,1.28219,0,84.0455,76,30,0,32,269,3,86,0,197,22,54,5,0,77,64,0,24,1.2,293,35,0,2,7,1,42,4,0,0,0,0,0,2,0,3,8,2,7.33,0.11,6.87,4,0.777778,1,2,3,1,1,3,2,2,-36,2,0,161,21,3,2,242,0,69,0,0,0,2,0,0,2,5,0,1,114,0,clean
16,81,180,9,67,16,22,1,0,15,12,21,2703241,2721668,3224837,1,427,25,102,2,25,47.2981,0,7,5.95,20,11,12,8,101,0,10,8,8,44.967213,10,2,3,50.5467,47.699,0,1.75439,247,112,0,0,3.25,3,211,0.88,390,220,25,3,0,96,87,0,100,1.25,83,119,0,8,10,1,52,3,0,0,0,1,1,1,3,7,13,2,11.63,0.56,9.75,8,5.05,6,1,4,1,10,26,5,3,344,2,0,282,39,9,2,709,0,103,0,2,0,2,0,1,0,16,0,0,202,0,clean
6,38,80,5,133,23,3,4,4,28,6,16,17877,20038,26526,4.78,81,13,67,12,20,26.107,0,2,1.92,25,5,4,2,17,0,38,6,7,83.24691,26,10,6,27.5325,71.6548,0,0.812736,341,46,3,0,3,1,94,2.04,189,30,31,3,0,60,38,0,18,1.24,60,48,1,4,26,2,15,5,2,22,0,0,2,13,5,3,28,5,40.7,0.16,36.93,7,0.68,6,13,0,5,9,7,9,6,21,16,0,147,7,3,5,223,1,40,0,4,0,5,1,3,0,22,2,1,114,0,clean
2,15,17,5,41,20,1,1,1,42,5,13,158033,158032,0,0,17,15,27,7,23,23.9712,0,2,0.785714,14,2,2,3,11,0,2,13,13,27.235294,3,3,6,9.9915,42.5748,0,47.4337,448,26,5,0,12.5,3,17,0,63,10,25,2,5,30,15,0,29,1.785714,56,11,0,1,3,1,15,8,3,90,1,1,1,5,6,7,3,1,3,0.16,3,13,0.785714,2,10,1,2,7,22,8,8,-39,8,0,44,13,1,1,102,0,15,0,5,0,1,0,0,0,20,0,0,28,0,clean
4,31,74,7,103,4,0,0,0,2,1,7,25283,50453,7347553,0,0,1,67,3,6,14.1508,0,2,0,33,2,1,2,0,0,20,11,13,0,15,6,8,76.7835,0,0,23.2165,18,39,4,0,0,1,99,2,202,25,0,3,5,74,42,0,60,0,0,0,2,3,15,1,18,0,0,44,0,0,0,3,0,0,16,3,17.72,0.12,14.44,12,0,1,1,0,2,1,1,1,0,0,0,0,141,13,2,2,287,0,43,0,0,0,3,0,0,1,4,0,0,109,0,clean
1,1,11,6,137,22,15,4,1,28,2,6,3750889,3728377,0,3,0,31,8,0,0,16.1884,0,2,0,33,2,2,1,0,0,0,1,1,0,1,6,9,0.449839,99.4643,0,0.085828,245,14,0,0,27.5,8,11,3,21,13,0,2,0,8,1,0,9,0,0,0,0,1,1,1,1,7,1,0,0,1,0,8,7,6,1,1,20,0.62,14,0,0,3,10,3,4,7,30,7,7,0,3,0,19,1,1,1,43,0,1,0,3,0,1,1,3,1,19,0,0,17,1,clean
1,12,18,5,35,17,10,4,2,20,2,9,351576,702572,11274189,0,0,21,34,0,0,14.5024,0,2,0,12,2,2,2,0,0,5,9,9,0,3,3,7,0.225557,99.7313,0,0.043147,242,22,2,14,614,33,18,0,73,13,0,2,1,42,12,0,19,0,0,0,0,2,3,1,9,7,1,77,0,1,0,8,4,5,3,1,5,0.18,5,9,0,2,8,3,4,5,19,7,6,0,3,0,52,9,1,1,105,0,13,1,2,1,1,1,2,0,15,0,1,39,1,clean
3,7,14,0,6,228,8,12,8,177,34,78,0,0,0,0,0,54,16,0,0,10.5981,0,0,0,23,2,1,1,0,1,4,5,6,0,2,2,3,0.012601,99.9829,0,0.004506,903,32,0,1,134,19,17,0,41,10,0,1,0,16,7,0,9,0,0,0,0,3,2,1,6,9,9,0,9,7,10,72,36,80,2,1,4.69,0.24,4.69,6,0,55,84,49,27,84,108,42,23,0,30,0,30,6,2,1,60,1,7,1,35,5,1,8,11,0,217,11,1,22,2,buggy
1,13,13,0,4,16,0,0,0,17,7,15,777110,777069,70851,0,0,6,39,0,0,3.70716,0,2,0,10,8,7,9,0,2,3,11,13,0,1,4,12,42.2419,52.0583,0,5.69981,87,26,0,0,0.333333,2,13,0,67,7,0,2,0,41,13,0,17,0,0,0,0,2,1,1,13,1,0,0,1,0,1,7,1,4,1,1,4,0.1,4,13,0,4,7,3,2,4,8,2,2,0,5,0,52,13,1,1,91,0,13,0,2,0,1,0,0,0,16,0,0,38,0,buggy
2,3,6,0,61,202,8,4,1,125,20,29,38,144,567,0,0,45,8,0,0,15.8965,0,1,0,1,3,1,2,0,0,2,1,1,0,3,1,1,0.090518,99.9095,0,0,2776,14,0,3,307,3,6,1,17,17,0,1,0,8,3,0,7,0,0,0,0,1,3,1,1,27,4,0,4,4,8,50,16,72,3,3,11,1,10,1,0,62,54,62,13,71,62,33,27,0,19,0,14,1,1,3,41,0,3,1,16,0,3,1,4,0,198,1,0,10,0,clean
3,13,16,6,98,18,1,0,0,4,6,8,2924294,2921004,0,0,75,10,18,5,7,15.7557,0,2,2.461539,13,2,1,1,24,0,10,6,8,20.666666,2,3,4,26.1623,72.104,1,1.73365,155,45,0,0,1,1,24,0,64,46,12,2,1,26,13,0,16,0.923077,26,32,1,3,2,1,8,7,2,33,0,0,0,8,5,4,6,2,6.8,0.72,5.8,8,1.846154,4,9,4,5,4,1,0,1,49,1,1,34,8,2,1,126,0,20,1,2,0,1,2,1,0,16,1,1,20,0,clean
1,4,8,8,49,23,1,3,2,26,4,9,61318,234007,1201292,0,0,19,15,2,6,17.1545,0,3,0,23,2,2,2,0,0,6,4,4,0,1,1,4,25.269,74.638,0,0.092986,275,17,0,2,2,2,10,0,32,11,0,2,4,17,4,0,13,0,0,0,0,2,1,1,4,7,1,81,0,1,1,8,6,7,1,1,5,0.34,4,3,0,4,11,5,2,8,12,6,7,0,7,0,23,4,1,1,56,0,4,0,3,1,1,1,2,2,21,1,1,18,1,buggy
1,47,73,18,80,18,1,0,0,4,6,8,2983617,3009395,156,0,488,10,52,5,7,43.2264,0,2,3.458333,24,2,3,1,83,0,2,24,28,40.852459,11,3,4,26.1623,72.104,3,1.73365,155,41,3,0,1,1,74,0,165,196,28,4,4,52,47,0,56,1.166667,130,83,1,1,11,1,43,7,2,72,0,0,0,8,5,4,12,1,5,1.19,5,28,3.458333,4,9,4,5,4,1,0,1,358,1,1,125,28,1,1,417,0,48,1,2,0,1,2,1,0,16,1,1,77,0,clean
1,1,20,13,88,20,1,3,2,23,4,9,697069,1438633,4200997,4,0,17,9,0,0,16.0335,0,1,0,40,2,2,2,0,0,2,1,1,0,1,1,245,1.4936,86.6862,0,11.8202,375,14,0,2,4,3,22,2,32,15,0,3,0,9,1,0,8,0,0,0,0,1,1,1,1,10,0,0,0,1,1,6,6,7,1,1,31,0.47,25,0,0,4,8,5,2,7,10,7,8,0,4,0,29,1,1,1,55,0,1,0,3,1,1,1,2,0,19,1,1,27,1,clean
1,58,86,15,80,18,1,0,0,4,6,8,2983609,3009389,248,0,373,10,68,5,7,60.6208,0,2,7.6,20,2,3,1,151,0,3,23,31,43.563004,9,3,4,26.1623,72.104,2,1.73365,155,75,1,0,1,1,97,0,220,115,77,4,0,67,58,0,59,3.85,120,152,6,2,9,1,46,7,2,9,0,0,0,8,5,4,13,2,7,0.52,6,31,7.55,4,9,4,5,4,1,0,1,253,1,1,154,31,1,1,392,0,66,1,2,0,1,2,1,0,16,1,1,96,0,clean
1,38,44,13,80,18,1,0,0,4,6,8,2984775,3018710,4119348,0,131,10,45,5,7,39.3479,0,2,2.222222,18,2,3,1,35,0,2,23,29,40.969467,3,3,4,26.1623,72.104,2,1.73365,155,73,1,0,1,1,45,0,127,75,13,4,0,44,38,0,39,0.722222,33,40,4,2,3,1,35,7,2,3,0,0,0,8,5,4,5,1,4,0.59,4,29,1.944444,4,9,4,5,4,1,0,1,98,1,1,89,29,1,1,239,0,41,1,2,0,1,2,1,0,16,1,1,51,0,clean
3,32,49,1,11,33,3,2,3,37,25,51,572472,1161645,2344252,0,0,14,33,21,42,6.00271,0,2,0,22,4,1,7,0,1,9,14,15,0,13,2,7,32.6217,49.2684,0,18.1099,242,41,4,3,188.375,14,53,0,125,11,0,2,0,43,32,1,23,0,0,0,0,3,13,1,29,4,4,33,2,2,2,11,7,11,13,2,5.63,0.09,5.63,15,0,7,15,6,5,11,19,8,7,0,12,0,82,15,2,2,159,1,34,1,8,1,2,1,2,0,32,2,1,49,1,buggy
1,2,3,1,7,60,5,3,2,31,13,19,4,3,1351154,0,0,21,8,13,41,1.90041,0,0,0,5,2,2,2,0,0,1,2,2,0,1,9,10,1.87656,93.5676,0,4.55581,209,15,1,2,0.75,1,3,0,15,10,0,1,0,9,2,0,7,0,0,0,0,2,1,1,2,3,0,0,1,2,4,20,7,19,1,1,4,0.67,4,2,0,14,21,14,5,20,19,5,2,0,16,0,11,2,1,1,32,0,2,0,6,0,1,0,2,0,59,0,1,8,0,clean
5,28,55,6,99,0,2,0,0,0,2,5,1812029,1812945,105427,1.72,268,1,73,1,1,5.58173,0,3,2.296296,27,2,2,4,34,3,9,3,11,49.817165,7,1,2,33.3912,66.6088,0,0,37,50,4,0,487.667,14,58,0.28,160,32,48,4,0,77,28,0,19,1.777778,188,62,5,4,7,1,11,1,0,23,0,0,0,1,1,0,10,3,12.64,0.2,10.92,9,1.259259,1,1,0,1,1,1,0,1,80,0,0,128,11,3,2,205,0,34,0,0,3,2,0,0,0,0,3,0,100,0,clean
1,27,42,4,35,40,3,4,3,44,21,62,59310,120640,1984540,1,0,22,49,0,0,14.5627,0,2,0,31,2,3,3,0,0,4,15,15,0,8,3,6,11.7883,86.6204,0,1.59126,307,28,3,10,382.611,11,52,0,135,27,0,3,1,58,32,0,22,0,0,0,0,2,10,2,31,4,1,91,1,1,1,10,7,11,10,2,7,0.2,6,15,0,11,12,7,6,15,28,9,7,0,9,0,91,15,1,1,184,0,32,0,4,0,2,1,2,0,37,1,0,62,0,clean
1,5,7,3,103,25,2,1,1,29,7,15,889145,896311,820479,0,0,15,15,2,5,20.5595,0,2,0,25,3,1,2,0,0,10,2,2,0,4,6,3,12.6367,87.3494,0,0.013858,171,17,0,0,500.231,28,10,1,32,12,0,2,1,16,5,0,9,0,0,0,0,2,4,1,2,4,1,50,1,0,0,7,4,7,5,3,11,0.38,10,2,0,8,8,5,4,10,14,7,6,0,6,0,22,2,1,2,53,0,6,0,2,0,2,1,1,0,24,1,0,16,0,buggy
1,11,22,1,3,29,2,1,1,27,9,17,458,3790,9958,1,0,13,16,0,0,45.1735,22.2839,2,0,9,9,4,5,0,0,6,4,4,0,8,2,3,2.47566,97.5166,0,0.007735,459,17,1,3,976.2,10,23,0,49,38,0,2,1,16,11,0,12,0,0,0,0,1,8,2,11,8,0,62,1,1,1,8,5,8,10,3,12,0.78,10,3,0,8,8,6,5,11,12,8,6,0,5,0,38,4,1,2,99,0,13,0,3,0,2,0,1,0,27,1,0,26,0,clean
1,3,24,3,84,44,0,4,3,29,11,22,26,100,0,0,0,19,12,0,0,13.0269,0,3,0,8,3,3,5,0,0,3,2,3,0,1,3,2,6.69565,93.3044,0,0,661,16,0,13,529.5,6,24,1,40,11,0,3,1,12,3,0,14,0,0,0,1,2,1,1,3,10,4,66,1,0,1,14,6,9,1,1,12,0.28,11,3,0,16,17,4,4,19,14,8,7,0,7,0,36,3,1,1,65,0,3,0,7,0,1,0,1,0,43,0,0,32,0,clean
1,14,22,0,61,144,6,4,2,96,20,29,4023,55797,219518,0,0,36,22,5,10,128.528,0,3,0,1,13,8,10,0,1,5,4,8,0,5,6,2,0.668937,99.3266,0,0.004418,2008,43,0,3,210.333,3,22,0,58,44,0,1,0,21,14,0,18,0,0,0,3,2,5,1,8,22,4,0,3,3,6,35,14,50,5,1,6,0.76,6,8,0,44,39,42,11,51,49,25,21,0,16,0,44,8,1,1,120,0,14,1,12,0,1,1,4,0,141,1,1,33,0,clean
2,22,40,6,84,51,1,4,3,38,15,29,593,1177,255136,0,0,18,26,9,22,15.2535,0,1,0,15,4,3,3,0,0,4,3,5,0,10,5,2,31.2672,68.7317,0,0.001085,753,18,0,11,353.333,33,41,2,86,10,0,3,3,25,22,0,21,0,0,0,2,1,10,2,13,10,4,86,1,3,3,19,7,15,18,7,17,0.12,15,3,0,15,21,11,4,20,23,9,7,0,7,0,66,5,1,4,117,1,38,1,9,3,4,2,3,0,49,4,0,45,1,buggy
1,15,22,9,124,96,4,1,3,91,29,68,1804341,1804343,90097,0,0,40,23,7,19,15.6712,0,2,0,60,3,2,3,0,0,7,5,5,0,7,9,10,11.1451,88.0108,0,0.844049,528,32,1,4,189.611,15,23,0,61,14,0,3,0,24,15,0,11,0,0,0,0,3,7,1,5,10,5,60,1,4,3,37,15,30,7,3,9,0.23,8,5,0,20,39,26,11,27,54,16,15,0,15,0,45,5,1,3,86,1,16,1,11,1,3,4,3,0,94,5,1,26,0,buggy
7,11,27,5,103,44,3,2,2,40,18,31,2350,21395,1162675,0,0,22,35,0,0,11.8625,0,3,0,38,3,1,2,0,0,12,5,6,0,5,2,6,39.9792,58.3054,0,1.71537,377,58,5,1,172.385,10,39,0.28,86,12,0,3,0,35,11,0,16,0,0,0,1,5,5,1,6,6,0,11.5,2,2,1,16,6,11,5,1,9.9,0.14,9.62,6,0,10,19,5,3,17,23,9,6,0,9,0,62,6,4,1,114,0,11,0,5,0,1,0,1,0,42,1,0,50,0,buggy
2,5,8,1,17,105,8,8,8,140,44,57,1120947,1120909,4,0,0,72,16,0,0,47.5059,0,2,0,10,5,4,3,0,0,4,2,2,0,3,4,3,1.90553,98.0921,0,0.002387,1898,15,0,42,1479.75,6,9,1,34,12,0,1,0,20,5,0,8,0,0,0,0,2,3,2,4,24,5,0,5,6,3,28,23,20,3,2,11,0.35,10,2,0,34,31,13,20,42,87,28,24,0,27,0,24,2,1,2,54,0,5,0,18,0,2,0,0,0,104,0,0,18,0,clean
1,18,30,15,40,24,1,0,1,35,8,25,6566,16078,1935579,0,0,13,21,3,8,15.9398,0,2,0,36,3,2,3,0,0,5,3,4,0,10,4,6,18.8778,65.6142,0,15.508,455,22,1,2,294.571,6,31,0,69,14,0,3,0,19,18,0,12,0,0,0,1,2,10,4,17,9,2,25,1,2,1,8,4,7,16,6,14,0.2,14,4,0,5,9,5,2,9,16,7,6,0,8,0,51,4,1,4,95,0,24,0,5,0,4,0,0,0,23,0,0,29,0,clean
2,21,46,9,126,54,3,2,2,56,26,60,126170,252370,508943,0,0,23,43,1,3,16.2638,0,2,0,37,2,2,3,0,3,12,7,10,0,4,5,5,20.3557,76.8481,0,2.79614,575,107,4,4,213.458,22,49,0,122,15,0,3,0,49,21,0,22,0,0,0,0,3,4,1,10,9,3,82,1,2,2,18,11,14,5,2,9,0.12,9,10,0,12,20,10,8,19,32,12,9,0,11,0,89,10,1,2,159,0,23,0,7,1,2,1,2,0,52,2,1,64,0,buggy
1,1,10,3,47,20,2,3,3,24,6,13,0,0,1123,3,7,10,6,8,16,4.30071,2.0371,2,0.043478,23,5,1,2,1,0,6,1,1,61.857143,1,1,7,15.9993,83.4287,0,0.572041,162,14,0,0,1,1,10,0,18,16,1,3,0,6,1,0,4,0.043478,4,1,0,1,1,1,1,4,1,0,0,2,2,10,5,9,1,1,15,0.89,13,0,0.043478,4,9,8,5,7,10,10,8,3,3,1,16,1,1,1,37,1,1,0,4,4,1,3,2,0,18,7,0,14,1,clean
1,8,15,5,106,39,1,1,1,54,8,12,619255,1238227,2351485,0,23,21,23,2,16,14.1249,0,2,0.5,16,2,2,2,8,0,4,2,4,56.652172,2,3,5,6.20977,93.6612,0,0.129007,460,17,0,10,8.66667,3,16,0,48,16,5,2,9,23,8,0,19,0.3125,17,8,2,1,2,1,4,10,2,94,1,1,1,11,9,10,2,2,8,0.33,7,0,0.5,9,17,5,5,14,26,10,11,6,9,0,38,4,1,2,83,0,8,0,4,0,2,1,1,0,38,1,0,29,0,clean
2,19,71,2,51,20,2,3,3,24,6,13,34,64,246,0,42,10,61,8,16,5.59115,0,4,2.7,10,7,2,10,27,1,15,7,12,27.428572,2,1,7,15.9993,83.4287,0,0.572041,324,38,2,0,2,1,96,1.26,192,70,10,2,3,76,19,0,49,1,10,27,4,4,2,1,12,8,1,35,0,2,2,10,5,9,3,1,12.58,0.36,10.68,9,2.7,4,9,8,5,7,10,10,8,32,3,1,132,12,2,1,310,1,20,0,4,4,1,3,2,0,18,7,0,112,1,clean
1,3,5,0,73,25,97,50,49,63,6,13,8297438,8297434,0,0,0,236,8,0,0,27.1434,0,2,0,9,2,1,1,0,0,1,3,3,0,1,4,8,3.19858,96.5547,0,0.246746,861,16,2,1,376.818,10,5,0,17,10,0,2,0,8,3,0,8,0,0,0,0,2,1,1,3,5,1,33,0,0,2,8,4,6,1,1,3,0.59,3,3,0,9,7,4,5,11,234,9,7,0,10,0,13,3,1,1,35,0,3,0,3,0,1,1,1,0,24,0,0,9,1,buggy
1,5,6,1,102,18,6,2,1,17,6,9,277452,1109807,537,0,11,16,12,6,13,22.9665,0,0,1.428572,7,2,1,1,10,1,2,2,3,90.454544,3,11,5,5.76917,92.9526,0,1.27826,286,19,0,10,2,2,7,0,24,10,4,2,0,12,5,0,5,0.571429,5,10,0,3,3,1,3,10,0,0,0,1,2,7,3,7,3,1,5,0.42,5,3,1.428572,4,7,3,2,10,13,7,3,6,3,0,18,3,1,1,39,0,5,0,3,1,1,2,4,1,14,3,1,12,0,clean
3,6,8,0,0,18,6,2,1,17,6,9,46,46,100,0,0,16,21,6,13,16.8604,5.84156,3,0,1,10,3,8,0,1,5,3,4,0,3,11,5,5.76917,92.9526,0,1.27826,286,30,0,10,2,2,8,0,36,10,0,1,0,22,6,0,6,0,0,0,0,3,3,1,4,10,0,0,0,1,2,7,3,7,3,1,5.67,0.28,5.67,4,0,4,7,3,2,10,13,7,3,0,3,0,29,4,2,1,52,0,6,0,3,1,1,2,4,0,14,3,1,22,0,clean
1,13,22,9,52,14,0,0,0,26,8,19,40415,40890,3192975,0,0,8,32,0,0,23.5982,0,2,0,35,2,1,2,0,0,9,3,3,0,11,4,5,26.6974,73.1904,0,0.112207,99,21,0,0,6,3,26,1,72,12,0,3,1,32,13,0,11,0,0,0,0,3,11,3,10,1,0,66,1,3,0,4,3,4,12,4,18,0.17,16,3,0,3,5,2,1,6,12,6,5,0,3,0,54,3,1,4,95,0,14,0,4,0,4,0,0,2,14,0,0,37,0,clean
1,1,1,4,84,50,4,3,1,68,15,30,32789,40674,0,0,0,22,3,0,0,25.1025,0,2,0,6,2,1,1,0,1,1,0,1,0,1,7,3,0.619563,99.2556,0,0.124852,905,23,0,10,41,4,1,0,7,10,0,1,0,4,1,0,3,0,0,0,0,2,1,1,1,16,0,0,2,3,1,11,6,17,1,1,3,1.43,3,1,0,14,15,10,1,23,39,12,9,0,17,0,4,1,1,1,20,0,1,0,5,0,1,0,2,0,47,0,0,2,0,clean
6,8,10,3,103,104,4,3,6,99,24,61,1360439,1361772,1316149,0,0,35,17,0,0,16.3719,0,4,0,13,3,1,1,0,0,9,6,6,0,3,19,11,3.55133,96.3244,0,0.124295,1327,45,0,3,380.75,16,16,0.33,39,12,0,2,2,15,8,0,9,0,0,0,0,3,3,1,8,19,8,25,1,4,3,38,20,30,5,1,6.67,0.31,6.33,6,0,24,43,21,13,36,53,21,16,0,22,1,27,6,3,1,60,1,10,1,12,2,1,5,4,0,102,7,2,18,0,buggy
1,6,17,2,3,18,1,1,0,19,7,15,6981,15099,32190,0,0,9,20,0,0,26.2048,0,2,0,6,10,5,7,0,0,2,6,6,0,1,2,2,22.437,77.5629,0,0.000111,296,19,0,2,941,8,17,0,44,13,0,2,0,20,6,0,14,0,0,0,0,2,1,1,6,6,0,0,0,0,0,5,2,5,1,1,6,0.3,6,6,0,5,5,4,3,6,9,5,4,0,4,0,37,6,1,1,71,0,6,0,0,0,1,0,1,0,17,0,0,30,0,clean
1,53,149,8,100,41,2,2,2,45,25,42,450627,450635,42669,4,0,21,62,1,3,23.8641,0,2,0,66,4,3,7,0,0,14,6,7,0,30,10,4,15.8073,83.5059,0,0.686758,208,38,10,1,192.72,17,194,2,307,46,0,3,2,60,76,0,39,0,0,0,1,2,47,1,11,3,2,67,2,1,2,11,6,12,48,11,45,0.15,39,7,0,12,13,8,6,16,25,10,7,0,9,0,211,7,1,7,392,0,82,0,6,0,10,0,1,0,40,1,0,160,0,buggy
10,40,64,12,103,64,1,2,2,83,26,45,2430925,2431097,7178483,0.17,0,33,88,11,34,8.15614,0,3,0,32,3,2,2,0,9,20,15,24,0,5,17,4,39.1721,58.2402,0,2.58762,378,102,12,3,1.83333,3,85,0.24,216,19,0,3,2,92,40,0,53,0,0,0,0,8,5,1,26,5,3,40.33,0,3,5,18,10,22,5,1,6.35,0.09,5.72,24,0,16,21,12,5,29,48,14,8,0,17,0,152,24,6,1,288,0,41,0,10,0,1,1,1,1,64,1,0,113,0,clean
