@relation 'data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R1-3,6-16,18-24,27-29,31-34,36-52,55-59,63-82,84-91,93-107,109-113'

@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute LOC_ADDED numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute WEIGHTD_AGE numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute REFACTORINGS numeric
@attribute class {buggy,clean}

@data
11,21,0,0,25,0,0,0,2,0,0,0,0,0,0,clean
10,38,0,0,29,0,0,0,2,0,0,0,0,0,0,clean
4,36,0,0,6,0,0,0,2,0,0,0,0,0,0,clean
6,87,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
7,58,0,0,23,0,0,0,3,0,0,0,0,0,0,buggy
4,38,0,0,22,0,0,0,2,0,0,0,0,0,0,clean
5,56,70,3.6,10,12,29.142857,75,3,7.5,95,36,1.2,-25,0,clean
5,89,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
1,55,25,5.75,4,22,7.52,2,2,0.5,3,23,5.5,22,0,clean
5,49,108,6.3,10,50,23.333334,13,1,1.3,28,63,5,80,3,buggy
9,46,95,2.461539,13,24,66.821053,12,3,0.923077,29,32,1.846154,66,0,clean
19,132,499,3.458333,24,83,91.987976,28,4,1.166667,140,83,3.458333,359,0,clean
13,101,0,0,23,0,0,0,2,0,0,0,0,0,2,clean
16,132,379,7.6,20,151,94.751976,77,4,3.85,122,152,7.55,257,0,clean
19,141,0,0,40,0,0,0,3,0,0,0,0,0,0,clean
14,132,137,2.222222,18,35,90.832115,13,4,0.722222,35,40,1.944444,102,0,clean
2,6,0,0,4,0,0,0,1,0,0,0,0,0,0,clean
2,6,853,37.272728,11,410,5.467761,16,1,1.454546,36,410,37.272728,817,0,clean
6,64,0,0,22,0,0,0,2,0,0,0,0,0,0,buggy
4,60,0,0,5,0,0,0,2,0,0,0,0,0,0,clean
6,47,270,2.296296,27,34,101.466667,48,4,1.777778,190,62,1.259259,80,0,clean
4,23,0,0,39,0,0,0,2,0,0,0,0,0,0,clean
8,87,0,0,31,0,0,0,3,0,0,0,0,0,0,clean
11,51,0,0,25,0,0,0,3,0,0,0,0,0,0,buggy
4,55,0,0,9,0,0,0,3,0,0,0,0,0,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,136,0,0,8,0,0,0,3,0,0,0,0,0,0,clean
9,136,0,0,15,0,0,0,3,0,0,0,0,0,0,buggy
17,71,0,0,60,0,0,0,3,0,0,0,0,0,1,buggy
6,69,0,0,10,0,0,0,3,0,0,0,0,0,0,clean
14,51,0,0,38,0,0,0,3,0,0,0,0,0,0,buggy
5,41,0,0,9,0,0,0,3,0,0,0,0,0,0,clean
22,92,0,0,36,0,0,0,3,0,0,0,0,0,0,clean
14,73,0,0,37,0,0,0,4,0,0,0,0,0,0,buggy
6,4,14,0.086957,23,1,63.57143,1,4,0.043478,7,2,0.043478,7,0,clean
5,70,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
4,0,62,2.7,10,27,62.048386,10,2,1,18,27,2.7,44,0,clean
7,158,44,0.625,16,8,67.909088,10,2,0.625,36,10,0.5,8,0,clean
3,21,0,0,9,0,0,0,3,0,0,0,0,0,0,buggy
1,154,11,1.428572,7,10,142.545456,4,2,0.571429,5,10,1.428572,6,1,clean
2,11,6,0.375,8,1,4.833333,2,1,0.25,5,3,0.125,1,0,clean
9,102,0,0,25,0,0,0,3,0,0,0,0,0,0,clean
0,52,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
16,105,0,0,35,0,0,0,3,0,0,0,0,0,2,clean
2,28,0,0,27,0,0,0,2,0,0,0,0,0,0,clean
5,136,0,0,6,0,0,0,1,0,0,0,0,0,0,clean
6,51,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
4,55,0,0,6,0,0,0,3,0,0,0,0,0,0,clean
27,48,0,0,66,0,0,0,4,0,0,0,0,0,0,buggy
2,32,16,4.666667,3,1,7.375,79,1,26.333334,80,14,0.333333,-64,0,clean
17,51,0,0,32,0,0,0,3,0,0,0,0,0,1,clean
3,180,45,1.105263,19,6,69.82222,23,4,1.210526,37,21,0.315789,8,0,clean
4,40,58,7,5,32,11.482759,9,1,1.8,25,35,6.4,33,0,clean
15,115,0,0,40,0,0,0,2,0,0,0,0,0,3,buggy
2,32,64,18,3,0,27.9375,115,1,38.333332,135,54,0,-71,0,clean
4,30,16,2.5,4,0,8,21,1,5.25,28,10,0,-12,0,clean
2,30,25,12.5,2,0,6,30,1,15,30,25,0,-5,0,clean
9,47,43,0.888889,18,14,38.860466,4,2,0.222222,25,16,0.777778,18,0,clean
2,66,2,0.666667,3,0,56,2,1,0.666667,2,2,0,0,0,clean
23,51,206,1.148936,47,39,76.883492,42,4,0.893617,200,54,0.829787,6,0,clean
11,93,0,0,25,0,0,0,3,0,0,0,0,0,0,clean
5,2,98,2.470588,17,37,23.775511,24,3,1.411765,67,42,2.176471,31,0,clean
6,68,0,0,13,0,0,0,3,0,0,0,0,0,1,clean
4,222,23,0.082192,73,6,78.347824,4,2,0.054795,13,6,0.082192,10,0,clean
1,178,88,0.938776,49,21,98.897728,46,1,0.938776,52,46,0.428571,36,0,clean
11,51,0,0,32,0,0,0,2,0,0,0,0,0,2,clean
24,100,347,0.301887,212,16,115.242073,53,2,0.25,259,64,0.075472,88,3,buggy
6,136,0,0,17,0,0,0,2,0,0,0,0,0,0,clean
19,62,603,1.106838,234,32,110.071312,237,2,1.01282,384,259,0.136752,219,0,clean
5,116,0,0,19,0,0,0,2,0,0,0,0,0,2,clean
21,25,780,3.079365,63,42,77.630768,159,6,2.523809,557,194,0.666667,223,0,clean
6,38,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
3,25,132,2.137931,29,8,118.159088,82,6,2.827586,171,62,0.275862,-39,0,clean
12,88,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
1,25,29,0.85,20,9,149.06897,12,5,0.6,17,17,0.45,12,0,clean
12,99,0,0,24,0,0,0,2,0,0,0,0,0,0,clean
0,281,0,0,13,0,0,0,0,0,0,0,0,0,0,clean
7,38,0,0,19,0,0,0,2,0,0,0,0,0,0,clean
7,85,26,1.111111,9,10,107.5,4,3,0.444444,14,10,1.111111,12,0,clean
11,99,0,0,24,0,0,0,2,0,0,0,0,0,0,clean
6,27,0,0,30,0,0,0,3,0,0,0,0,0,1,clean
9,79,0,0,24,0,0,0,2,0,0,0,0,0,0,buggy
39,87,0,0,90,0,0,0,3,0,0,0,0,0,2,buggy
6,51,0,0,13,0,0,0,2,0,0,0,0,0,0,clean
22,105,0,0,49,0,0,0,3,0,0,0,0,0,1,clean
7,46,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
46,51,0,0,102,0,0,0,3,0,0,0,0,0,2,buggy
8,69,0,0,41,0,0,0,2,0,0,0,0,0,0,buggy
11,99,0,0,28,0,0,0,3,0,0,0,0,0,0,clean
6,62,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
10,99,0,0,24,0,0,0,3,0,0,0,0,0,0,clean
10,38,346,5.136364,44,26,8.971098,226,2,5.136364,301,226,0.590909,45,0,clean
33,50,0,0,83,0,0,0,3,0,0,0,0,0,0,buggy
4,24,479,17.454546,11,192,91.154488,22,3,2,35,192,17.454546,444,0,buggy
11,99,0,0,22,0,0,0,3,0,0,0,0,0,0,clean
2,24,61,3,11,24,84.163933,23,2,2.090909,38,33,2.181818,23,0,buggy
14,93,0,0,28,0,0,0,3,0,0,0,0,0,0,clean
3,68,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
0,185,3,0.083333,24,0,150,2,1,0.083333,3,2,0,0,0,clean
6,68,0,0,12,0,0,0,2,0,0,0,0,0,0,clean
30,102,0,0,68,0,0,0,4,0,0,0,0,0,1,buggy
2,18,2,1,2,2,18,0,1,0,0,2,1,2,0,clean
3,18,23,6.333334,3,8,14.565217,11,1,3.666667,15,19,2.666667,8,0,clean
6,40,121,9.428572,7,40,23.272728,27,1,3.857143,56,66,5.714286,65,0,clean
0,25,25,0.96,25,7,156.559998,17,2,0.68,18,24,0.28,7,0,clean
10,115,0,0,17,0,0,0,2,0,0,0,0,0,0,clean
4,157,107,4.454546,11,33,69.485985,63,5,5.727273,82,49,3,25,0,clean
3,5,182,20.75,4,69,7.54945,14,2,3.5,28,83,17.25,154,0,clean
3,82,127,9.444445,9,69,0.92126,26,2,2.888889,51,85,7.666667,76,0,buggy
56,30,6307,2.070707,297,323,84.07103,1300,4,4.377104,6008,615,1.087542,299,1,buggy
4,29,82,10.666667,6,51,8.573171,15,2,2.5,32,64,8.5,50,0,clean
1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
10,99,0,0,23,0,0,0,2,0,0,0,0,0,0,clean
6,10,121,2.214286,14,25,13.082644,31,2,2.214286,104,31,1.785714,17,2,clean
15,80,0,0,43,0,0,0,3,0,0,0,0,0,1,clean
2,26,130,14.8,5,74,21.261538,0,1,0,0,74,14.8,130,0,clean
11,122,0,0,21,0,0,0,3,0,0,0,0,0,0,clean
13,87,0,0,32,0,0,0,3,0,0,0,0,0,0,buggy
19,81,142,0.263889,72,11,45.323944,54,3,0.75,97,19,0.152778,45,1,clean
1,49,1901,13.177778,45,593,31.200947,25,2,0.555556,143,593,13.177778,1758,0,clean
3,27,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
11,45,593,1.108108,74,61,32.881958,97,2,1.310811,267,82,0.824324,326,0,clean
4,31,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
16,117,0,0,48,0,0,0,2,0,0,0,0,0,3,clean
2,29,0,0,3,0,0,0,2,0,0,0,0,0,0,clean
3,51,0,0,11,0,0,0,3,0,0,0,0,0,0,clean
3,35,7,0.833333,6,4,17.285715,1,2,0.166667,3,5,0.666667,4,0,clean
22,88,0,0,47,0,0,0,2,0,0,0,0,0,0,buggy
5,38,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
5,20,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
0,73,27,3.25,4,13,65.555557,14,1,3.5,16,13,3.25,11,0,clean
5,73,145,4.818182,11,11,63.055172,46,1,4.181818,113,53,1,32,0,clean
1,64,13,2,4,7,50.76923,4,1,1,5,8,1.75,8,0,clean
3,51,0,0,14,0,0,0,2,0,0,0,0,0,0,clean
3,57,32,2.142857,7,5,49.75,10,1,1.428572,19,15,0.714286,13,0,buggy
2,56,26,8.666667,3,21,44,5,1,1.666667,5,26,7,21,0,clean
2,149,14,1.666667,6,10,130.5,2,4,0.333333,4,10,1.666667,10,0,clean
14,105,350,3.035714,28,53,83.925713,40,3,1.428572,139,85,1.892857,211,1,clean
1,64,55,5.666667,6,10,31.345455,34,2,5.666667,35,34,1.666667,20,0,clean
13,144,920,8.178572,56,82,87.645653,494,6,8.821428,671,458,1.464286,249,1,clean
10,180,160,1.333333,33,34,46.106251,35,4,1.060606,110,44,1.030303,50,0,clean
17,73,866,4.041096,73,289,52.49538,166,6,2.273973,455,295,3.958904,411,0,clean
5,40,0,0,26,0,0,0,3,0,0,0,0,0,0,buggy
8,136,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
1,40,0,0,2,0,0,0,1,0,0,0,0,0,0,clean
10,64,0,0,27,0,0,0,2,0,0,0,0,0,0,clean
1,23,2,0.333333,3,1,5.5,1,2,0.333333,1,1,0.333333,1,0,clean
6,46,0,0,9,0,0,0,2,0,0,0,0,0,0,clean
11,89,0,0,25,0,0,0,2,0,0,0,0,0,1,buggy
11,87,0,0,25,0,0,0,2,0,0,0,0,0,1,clean
0,235,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
9,13,0,0,26,0,0,0,3,0,0,0,0,0,0,clean
0,235,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
11,99,0,0,25,0,0,0,3,0,0,0,0,0,2,clean
0,235,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
0,76,19,2,4,7,58.736843,7,1,1.75,9,8,1.75,10,0,clean
3,29,21,2.333333,6,10,24.666666,4,2,0.666667,9,14,1.666667,12,0,clean
2,21,2,0.333333,3,0,14,1,1,0.333333,2,1,0,0,0,clean
2,21,5,1.333333,3,0,15.8,4,1,1.333333,5,4,0,0,0,clean
3,21,62,2.357143,14,11,12.951612,30,1,2.142857,42,33,0.785714,20,0,buggy
1,21,2,1,2,0,17,2,1,1,2,2,0,0,0,clean
1,60,24,8,3,0,59,38,2,12.666667,59,24,0,-35,0,clean
10,68,0,0,34,0,0,0,3,0,0,0,0,0,0,buggy
2,21,3,0.666667,3,0,19.666666,2,1,0.666667,3,2,0,0,0,clean
13,46,228,2.611111,36,84,54.38158,68,4,1.888889,140,94,2.333333,88,0,clean
2,15,3,0.333333,9,1,0,2,1,0.222222,2,3,0.111111,1,0,clean
2,49,19,9.5,2,14,43,5,2,2.5,5,19,7,14,1,clean
6,94,0,0,23,0,0,0,3,0,0,0,0,0,0,buggy
22,51,140,0.244444,90,5,118.571426,21,4,0.233333,132,22,0.055556,8,3,clean
11,51,0,0,42,0,0,0,3,0,0,0,0,0,1,buggy
19,385,2225,9.141026,78,159,79.80629,713,4,9.141026,1964,713,2.038461,261,1,clean
0,64,22,4.666667,3,9,59.272728,24,2,8,29,14,3,-7,0,clean
16,136,0,0,34,0,0,0,3,0,0,0,0,0,0,clean
6,47,524,6.823529,34,199,83.914124,170,4,5,341,232,5.852941,183,0,clean
0,205,71,4.888889,9,39,63.295776,36,4,4,45,44,4.333334,26,0,clean
8,45,115,2.529412,17,36,58.486958,13,2,0.764706,39,43,2.117647,76,0,buggy
25,72,1014,1.884615,52,89,75.100594,195,3,3.75,850,98,1.711538,164,0,clean
9,82,456,1.523256,86,84,69.653511,109,5,1.267442,316,131,0.976744,140,0,buggy
12,25,322,4.307693,26,100,130.732925,78,7,3,218,112,3.846154,104,0,buggy
31,102,847,1.953125,64,125,69.786308,39,3,0.609375,352,125,1.953125,495,1,clean
5,3,71,0.462963,54,24,94.338028,9,2,0.166667,34,25,0.444444,37,0,buggy
1,48,0,0,15,0,0,0,2,0,0,0,0,0,0,clean
23,46,933,0.958678,121,116,99.829582,57,4,0.471074,356,116,0.958678,577,0,buggy
22,71,0,0,85,0,0,0,3,0,0,0,0,0,1,buggy
2,43,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
12,42,0,0,32,0,0,0,3,0,0,0,0,0,0,buggy
3,19,0,0,20,0,0,0,1,0,0,0,0,0,0,buggy
2,185,149,2.585366,41,102,128.630875,76,3,1.853659,93,106,2.487805,56,0,buggy
2,185,41,0.526316,38,13,124.560974,17,3,0.447368,33,20,0.342105,8,0,buggy
6,29,120,8.75,8,36,21.683332,34,2,4.25,56,70,4.5,64,0,buggy
5,29,189,4.8,15,37,13.936508,75,2,5,119,72,2.466667,70,0,buggy
14,71,0,0,30,0,0,0,3,0,0,0,0,0,0,clean
8,99,0,0,22,0,0,0,3,0,0,0,0,0,0,clean
1,143,10,5,2,10,38,0,2,0,0,10,5,10,0,clean
4,123,661,6.434783,46,177,121.664146,119,2,2.586957,264,296,3.847826,397,0,clean
40,84,3705,5.310484,248,207,129.430237,1302,6,5.25,2716,1317,0.834677,989,0,clean
8,87,0,0,25,0,0,0,3,0,0,0,0,0,2,clean
5,36,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
9,108,541,4.565218,23,37,76.635857,93,3,4.043479,499,105,1.608696,42,1,clean
6,51,0,0,36,0,0,0,3,0,0,0,0,0,0,clean
10,59,543,2.596154,52,87,55.979744,150,6,2.884615,433,135,1.673077,110,1,clean
18,20,1102,4.829787,47,189,56.105263,150,2,3.19149,563,227,4.021277,539,0,clean
6,237,284,3.677419,31,88,104.760567,64,5,2.064516,153,114,2.83871,131,0,clean
0,73,36,3.5,6,6,60.611111,19,1,3.166667,27,21,1,9,0,clean
7,46,293,5.423077,26,111,73.679184,65,4,2.5,145,141,4.269231,148,0,clean
3,8,264,1.25,52,53,125.977272,39,4,0.75,210,65,1.019231,54,0,clean
3,160,225,4.071429,14,49,156.168884,49,2,3.5,143,57,3.5,82,0,clean
14,129,0,0,19,0,0,0,3,0,0,0,0,0,0,clean
23,74,1594,3.397516,161,134,59.599121,774,5,4.807454,1376,547,0.832298,218,0,clean
1,143,13,3.333333,3,10,62.23077,0,2,0,0,10,3.333333,13,0,clean
9,71,242,7.090909,11,77,109.326447,31,2,2.818182,85,78,7,157,0,clean
6,89,0,0,9,0,0,0,4,0,0,0,0,0,0,clean
3,121,121,13.6,5,68,114.727272,4,1,0.8,5,68,13.6,116,0,clean
7,51,0,0,24,0,0,0,3,0,0,0,0,0,1,clean
8,43,0,0,22,0,0,0,2,0,0,0,0,0,0,buggy
1,6,0,0,5,0,0,0,1,0,0,0,0,0,0,clean
6,73,44,0.529412,17,8,59.227272,7,1,0.411765,13,9,0.470588,31,0,clean
2,73,204,18.857143,7,130,56.735294,55,2,7.857143,74,132,18.571428,130,0,clean
2,73,75,5.375,8,9,64.386665,38,1,4.75,87,43,1.125,-12,0,clean
7,73,491,9.470589,17,93,59.228107,179,3,10.529411,377,161,5.470588,114,0,clean
22,93,0,0,81,0,0,0,3,0,0,0,0,0,0,clean
18,87,0,0,47,0,0,0,3,0,0,0,0,0,0,buggy
22,69,0,0,55,0,0,0,3,0,0,0,0,0,1,buggy
16,27,0,0,31,0,0,0,2,0,0,0,0,0,0,buggy
1,23,13,2.5,4,10,7.692307,2,2,0.5,3,10,2.5,10,0,clean
1,22,17,8.5,2,16,21,1,1,0.5,1,17,8,16,0,clean
1,22,1,0.5,2,0,17,1,1,0.5,1,1,0,0,0,clean
8,51,0,0,15,0,0,0,3,0,0,0,0,0,0,buggy
2,48,0,0,26,0,0,0,2,0,0,0,0,0,0,buggy
2,40,17,5,3,15,8.294118,19,1,6.333334,19,15,5,-2,0,clean
21,51,0,0,42,0,0,0,3,0,0,0,0,0,0,clean
13,150,290,2.066667,30,61,94.672417,43,6,1.433333,173,62,2.033333,117,4,clean
52,83,4209,14.382353,136,139,70.260155,1957,4,14.389706,4113,1956,1.022059,96,15,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
5,136,0,0,24,0,0,0,3,0,0,0,0,0,2,clean
1,153,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
10,87,0,0,16,0,0,0,2,0,0,0,0,0,0,clean
8,105,171,5.9,10,59,102.309944,59,5,5.9,96,59,5.9,75,1,clean
5,51,0,0,16,0,0,0,3,0,0,0,0,0,0,clean
7,84,77,0.323944,71,22,93.558441,26,3,0.366197,63,23,0.309859,14,0,clean
3,185,31,0.178947,95,7,121.19355,10,2,0.105263,22,17,0.073684,9,1,clean
13,89,0,0,29,0,0,0,3,0,0,0,0,0,0,clean
44,98,260,0.184466,103,19,113.580772,14,3,0.135922,73,19,0.184466,187,0,clean
0,185,4,0.166667,12,0,150.25,2,1,0.166667,4,2,0,0,1,clean
3,185,121,2.147059,34,54,96.404961,32,2,0.941177,56,73,1.588235,65,0,clean
5,130,0,0,8,0,0,0,2,0,0,0,0,0,0,clean
3,155,34,3.333333,6,20,148.647064,27,1,4.5,35,20,3.333333,-1,1,buggy
77,20,1351,0.886793,159,46,92.045891,145,5,0.91195,773,141,0.289308,578,7,clean
1,54,9,4.5,2,9,19,0,1,0,0,9,4.5,9,0,clean
0,100,90,12.166667,6,52,80.155556,21,1,3.5,36,73,8.666667,54,0,clean
10,89,0,0,18,0,0,0,4,0,0,0,0,0,0,clean
0,88,293,60.5,4,49,80.399315,237,1,59.25,239,242,12.25,54,0,clean
6,53,248,6.764706,17,104,46.25,86,3,5.058824,144,115,6.117647,104,1,clean
0,243,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
9,0,99,1.31579,19,23,64.898987,6,2,0.315789,23,25,1.210526,76,0,buggy
0,243,0,0,15,0,0,0,0,0,0,0,0,0,0,clean
31,51,0,0,65,0,0,0,4,0,0,0,0,0,0,buggy
1,341,10,0.357143,14,3,7.5,7,1,0.5,9,5,0.214286,1,0,clean
4,43,0,0,14,0,0,0,2,0,0,0,0,0,1,clean
8,89,0,0,22,0,0,0,2,0,0,0,0,0,0,clean
5,71,57,1.033333,30,23,123.070175,8,2,0.266667,21,31,0.766667,36,1,buggy
4,64,40,2.333333,6,12,62.799999,2,1,0.333333,7,14,2,33,0,clean
2,31,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
4,57,10,1.2,5,2,56.299999,4,1,0.8,6,6,0.4,4,2,clean
4,57,31,2.5,8,17,52.580647,3,1,0.375,10,20,2.125,21,0,clean
10,47,0,0,20,0,0,0,3,0,0,0,0,0,0,clean
8,154,146,0.315789,133,42,131,10,3,0.075188,21,42,0.315789,125,0,clean
6,144,340,2.928572,42,65,114.414703,97,5,2.309524,306,123,1.547619,34,2,clean
3,71,29,0.5,20,8,89.103447,11,2,0.55,21,10,0.4,8,0,clean
6,153,117,0.306931,101,30,117.769234,15,2,0.148515,68,31,0.29703,49,0,clean
1,11,2,1,2,0,4,2,1,1,2,2,0,0,0,clean
3,64,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
3,38,0,0,4,0,0,0,2,0,0,0,0,0,0,clean
11,88,0,0,21,0,0,0,3,0,0,0,0,0,0,clean
14,20,0,0,30,0,0,0,3,0,0,0,0,0,1,clean
10,38,0,0,18,0,0,0,2,0,0,0,0,0,1,clean
2,154,25,1.428572,7,10,105.879997,10,3,1.428572,22,10,1.428572,3,1,clean
6,51,0,0,22,0,0,0,2,0,0,0,0,0,0,clean
3,33,26,5,3,9,23.384615,6,1,2,12,15,3,14,0,clean
20,87,0,0,61,0,0,0,3,0,0,0,0,0,1,buggy
6,108,49,0.857143,14,10,64.591835,5,2,0.357143,20,12,0.714286,29,0,clean
2,11,90,21,4,83,1.2,4,1,1,5,84,20.75,85,0,buggy
3,75,23,1.428572,7,10,54.608696,8,2,1.142857,10,10,1.428572,13,0,clean
4,24,48,3.333333,6,10,86.6875,14,1,2.333333,23,20,1.666667,25,0,clean
4,87,0,0,8,0,0,0,2,0,0,0,0,0,0,buggy
9,51,0,0,25,0,0,0,3,0,0,0,0,0,0,buggy
2,40,14,3,3,6,13,5,1,1.666667,8,9,2,6,0,clean
2,31,8,4,2,6,13,2,1,1,2,8,3,6,0,clean
0,75,22,4.5,4,18,69.818184,6,1,1.5,6,18,4.5,16,0,clean
22,39,716,1.513514,74,59,110.349159,83,5,1.121622,472,112,0.797297,244,0,clean
15,103,0,0,54,0,0,0,3,0,0,0,0,0,2,clean
3,57,66,4.714286,7,31,57,14,1,2,17,33,4.428571,49,2,buggy
20,41,0,0,52,0,0,0,3,0,0,0,0,0,2,buggy
2,19,16,2.25,4,0,1,9,2,2.25,16,9,0,0,0,buggy
4,32,93,1.363636,22,14,35.7957,37,2,1.681818,116,30,0.636364,-23,0,clean
11,23,0,0,25,0,0,0,3,0,0,0,0,0,2,clean
16,102,0,0,40,0,0,0,3,0,0,0,0,0,2,clean
0,82,1,0.333333,3,0,58,1,2,0.333333,1,1,0,0,0,clean
8,275,664,11.340426,47,21,119.527107,519,7,11.042553,591,533,0.446809,73,0,clean
38,20,0,0,110,0,0,0,3,0,0,0,0,0,3,clean
13,51,0,0,31,0,0,0,3,0,0,0,0,0,0,buggy
1,116,27,7.333334,3,5,58.814816,17,3,5.666667,30,22,1.666667,-3,0,clean
9,4,193,0.432432,74,32,104.321243,20,4,0.27027,98,32,0.432432,95,2,clean
2,38,1561,123.5,6,741,127.035873,13,2,2.166667,25,741,123.5,1536,1,clean
21,58,0,0,47,0,0,0,3,0,0,0,0,0,0,clean
3,0,1309,30.263159,19,575,118.022919,69,3,3.631579,82,575,30.263159,1227,0,clean
1,3,9,0.225806,31,5,144.777771,2,2,0.064516,4,7,0.16129,5,0,clean
1,56,3,1.5,2,0,56,3,2,1.5,3,3,0,0,0,clean
3,71,30,0.428571,21,1,88.366669,28,2,1.333333,68,9,0.047619,-38,0,clean
0,209,3,0.333333,6,0,150,2,1,0.333333,3,2,0,0,0,clean
3,84,25,0.769231,13,9,89.239998,2,2,0.153846,7,10,0.692308,18,0,clean
4,116,23,0.5,14,4,123.782608,3,2,0.214286,13,7,0.285714,10,0,clean
22,265,1639,14.857142,84,94,106.298355,1175,7,13.988095,1446,1248,1.119048,193,0,clean
32,18,0,0,93,0,0,0,3,0,0,0,0,0,1,buggy
5,71,0,0,17,0,0,0,2,0,0,0,0,0,0,clean
0,176,2,0.25,4,0,1,1,1,0.25,2,1,0,0,0,clean
1,32,139,15.375,8,123,113.122299,123,3,15.375,137,123,15.375,2,3,clean
2,37,495,20.9,10,209,125.711113,82,2,8.2,193,209,20.9,302,1,clean
9,59,5583,55.925926,27,1298,84.313812,1270,3,47.037037,2603,1510,48.074074,2980,1,clean
7,102,0,0,13,0,0,0,3,0,0,0,0,0,0,clean
2,49,2,0.333333,3,1,42,2,1,0.666667,2,1,0.333333,0,1,clean
1,37,34,8.5,4,32,42,2,1,0.5,2,34,8,32,0,clean
36,37,1529,0.712598,254,102,114.288422,823,6,3.240157,1838,181,0.401575,-309,0,clean
2,124,17,0.157895,19,2,122.882355,3,2,0.157895,15,3,0.105263,2,0,clean
20,51,0,0,41,0,0,0,3,0,0,0,0,0,3,clean
3,87,0,0,7,0,0,0,2,0,0,0,0,0,0,clean
2,131,301,11.666667,12,140,122.820595,16,4,1.333333,22,140,11.666667,279,0,clean
3,30,31,0.7,20,10,33.161289,6,1,0.3,18,14,0.5,13,0,clean
9,96,760,5.088235,34,69,75.656578,146,4,4.294118,308,173,2.029412,452,4,clean
6,96,0,0,11,0,0,0,2,0,0,0,0,0,0,clean
30,150,649,1.278481,79,25,90.117104,324,5,4.101266,1531,101,0.316456,-882,17,clean
5,29,31,2.444444,9,7,23.870968,15,2,1.666667,23,22,0.777778,8,0,clean
12,51,0,0,33,0,0,0,3,0,0,0,0,0,2,buggy
3,46,32,0.608696,23,7,66.6875,16,5,0.695652,23,14,0.304348,9,0,clean
2,179,12,0.666667,12,7,45.333332,2,3,0.166667,4,8,0.583333,8,0,clean
12,103,223,1.72,25,28,130.542602,37,4,1.48,176,43,1.12,47,4,clean
6,66,375,8.8125,16,141,73.264,19,2,1.1875,49,141,8.8125,326,0,clean
4,128,35,0.5625,16,7,81.85714,28,4,1.75,54,9,0.4375,-19,0,clean
13,103,1227,7.848485,33,70,126.204567,245,5,7.424243,1007,259,2.121212,220,5,clean
8,120,468,12.176471,17,207,152.185898,11,2,0.647059,47,207,12.176471,421,3,clean
9,120,188,4.933333,15,18,107.920212,56,4,3.733333,143,74,1.2,45,1,clean
16,103,557,2.742857,35,16,128.897659,87,5,2.485714,549,96,0.457143,8,5,clean
13,103,1850,18.962963,27,27,121.80703,485,4,17.962963,1846,512,1,4,5,clean
12,103,367,3.92,25,27,126.098091,71,4,2.84,340,98,1.08,27,4,clean
3,51,28,2,6,11,25.321428,18,1,3,26,12,1.833333,2,1,clean
0,57,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
0,111,33,11,3,0,2,45,2,15,45,33,0,-12,0,clean
9,0,233,1.9,20,34,60.231758,21,3,1.05,135,38,1.7,98,0,clean
0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,clean
3,50,45,2.5,8,10,20,25,3,3.125,39,20,1.25,6,0,clean
