@relation data/final_7030.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
2,3,2,2,32,55,1,1,0,70,11,47,910109,1820073,7721592,0,16,10,11,138,121,4.38477,2.82733,3,4.666667,3,28,6,6,1,0,2,1,1,7.375,1,35,3,10.6645,89.3235,0,0.011929,1670,14,0,0,233.5,7,4,0,17,20,79,1,0,11,3,0,6,26.333334,80,14,0,1,1,1,3,8,106,0,1,0,2,27,3,9,1,1,3,1.18,3,1,0.333333,17,29,7,2,18,54,3,4,-64,9,0,13,3,2,1,43,0,3,0,109,0,1,0,1,0,54,0,0,10,0,clean
10,38,59,17,51,64,1,1,2,84,26,45,3433278,3433279,0,0.54,0,33,76,11,34,27.2033,0,3,0,32,3,2,2,0,9,20,15,24,0,5,17,4,39.1721,58.2402,0,2.58762,378,102,12,3,1.83333,3,79,0.24,197,33,0,3,2,80,38,0,53,0,0,0,0,8,5,1,26,5,3,40.33,0,3,5,18,10,22,5,1,6.12,0.17,5.48,24,0,16,21,12,5,29,48,14,8,0,17,0,135,24,6,1,273,0,39,0,10,0,1,1,1,1,64,1,0,97,0,clean
3,14,50,3,180,0,2,0,0,0,2,4,3874,3846,0,0,45,1,35,0,0,21.511,0,10,1.105263,19,3,2,5,6,2,5,7,9,69.82222,3,0,4,73.7569,23.4807,0,2.76243,28,48,4,0,0,1,54,0,98,13,23,4,1,34,14,0,19,1.210526,37,21,0,3,3,1,9,1,0,35,1,0,0,1,0,0,3,1,10.29,0.13,9.58,9,0.315789,0,2,0,0,0,0,1,1,8,0,1,85,9,2,1,127,0,14,0,0,1,1,0,0,0,0,2,0,70,0,clean
2,5,7,4,40,22,3,2,2,26,7,11,467,5092,131118,0,58,9,13,23,44,6.02281,0,19,7,5,2,3,11,32,0,5,4,4,11.482759,2,13,4,48.8986,51.0728,0,0.028621,483,24,1,0,72,2,6,0,32,41,9,1,3,22,5,0,12,1.8,25,35,0,2,2,1,4,6,8,62,1,1,1,10,3,5,2,1,4,1.28,3,3,6.4,5,11,3,2,7,21,4,4,33,5,0,20,4,1,1,85,0,5,0,10,0,1,1,1,0,21,1,0,14,0,clean
5,30,43,15,115,24,0,1,0,37,6,13,5213,5498,6984820,1.25,0,12,46,9,29,33.3817,0,3,0,40,2,1,2,0,0,19,8,9,0,8,4,10,24.9683,36.7831,0,38.2486,268,56,1,17,0.8,2,55,0,135,24,0,2,1,51,30,0,14,0,0,0,1,4,8,1,15,6,1,30.67,0,0,0,8,5,6,9,3,14.25,0.18,13.5,9,0,5,10,4,3,8,21,6,6,0,6,0,89,9,3,3,165,0,33,0,1,1,3,0,1,3,23,1,0,58,0,buggy
1,4,13,2,32,55,1,1,0,70,11,47,222850,891397,3865743,0,64,10,18,138,121,9.65637,3.39731,3,18,3,20,8,12,0,0,8,4,4,27.9375,1,35,3,10.6645,89.3235,0,0.011929,1670,19,1,0,233.5,7,13,0,40,22,115,1,0,22,4,0,13,38.333332,135,54,0,2,1,1,4,8,106,0,1,0,2,27,3,9,1,1,7,0.55,6,4,0,17,29,7,2,18,54,3,4,-71,9,0,31,4,1,1,74,0,4,0,109,0,1,0,1,0,54,0,0,26,0,clean
1,6,16,4,30,21,0,0,0,17,7,11,151349,155023,0,0,16,7,25,14,30,0.290082,0,2,2.5,4,1,1,3,0,0,8,6,6,8,1,2,4,0.347055,99.647,0,0.00596,334,21,1,0,121,2,16,0,54,21,21,1,0,31,6,0,19,5.25,28,10,0,2,1,1,6,8,0,0,1,0,1,6,3,4,1,1,6,0.39,6,6,0,7,9,4,2,6,6,2,5,-12,4,0,41,6,1,1,94,0,6,0,2,0,1,0,0,0,20,0,0,34,0,clean
1,4,11,2,30,21,0,0,0,17,7,11,122237,438502,0,0,25,7,16,14,30,3.07942,1.45423,103,12.5,2,1,4,24,0,0,7,4,4,6,1,2,4,0.347055,99.647,0,0.00596,334,19,1,0,121,2,11,1,36,23,30,1,0,20,4,0,11,15,30,25,0,2,1,1,4,8,0,0,1,0,1,6,3,4,1,1,7,0.64,6,4,0,7,9,4,2,6,6,2,5,-5,4,0,27,4,1,1,70,0,4,0,2,0,1,0,0,0,20,0,0,22,0,clean
1,9,12,9,47,110,8,5,4,95,17,30,35137,35137,433,0,43,46,18,0,0,18.7179,0,3,0.888889,18,2,5,3,14,0,11,6,6,38.860466,3,2,3,17.3799,82.6002,0,0.019899,692,27,0,3,128.2,10,12,0,44,14,4,2,0,24,9,0,10,0.222222,25,16,0,2,3,1,8,8,1,0,5,7,3,41,16,29,3,1,4,0.32,4,6,0.777778,23,47,12,8,42,55,23,13,18,23,0,30,6,1,1,67,0,9,0,12,1,1,1,2,0,108,1,0,20,0,clean
1,8,14,2,66,12,5,2,1,10,2,6,1292573,1292380,0,0,2,11,20,0,0,75.6588,0,2,0.666667,3,9,1,5,0,4,4,4,8,56,1,5,3,0.805882,99.1704,0,0.023691,257,25,1,0,141,2,14,0,46,66,2,1,1,23,8,0,20,0.666667,2,2,0,3,1,1,8,6,1,75,0,1,0,7,3,2,1,1,4,1.43,4,7,0,1,7,2,3,2,12,2,1,0,2,0,34,8,1,1,130,0,8,2,1,1,1,1,1,0,9,1,0,25,0,clean
4,5,5,23,51,54,34,37,37,100,17,30,42320,42321,484393,0,206,166,17,11,339,19.7264,0,2,1.148936,47,2,1,2,39,1,8,4,5,76.883492,1,315,7,23.7575,63.2655,0,12.977,1622,39,1,1,143.5,6,8,0,33,16,42,4,0,19,5,0,9,0.893617,200,54,0,4,1,1,5,12,0,25,3,2,3,15,9,14,1,1,3.64,0.48,3.64,5,0.829787,16,18,6,7,23,167,15,11,6,17,0,22,5,2,1,58,0,5,0,7,0,1,0,1,0,53,0,0,16,0,clean
2,5,8,11,93,65,3,3,2,61,19,31,2461237,2462201,863233,2,0,31,20,4,9,22.9208,0,2,0,25,2,1,2,0,0,9,2,2,0,3,2,6,13.8677,66.054,0,20.0783,1045,15,0,8,639.2,15,13,0,40,19,0,3,2,21,5,0,7,0,0,0,0,1,3,2,4,15,1,50,3,3,1,22,9,18,3,2,12,0.47,12,1,0,15,28,8,4,25,34,14,10,0,12,0,28,2,1,2,60,0,5,0,7,0,2,0,1,0,64,1,0,22,0,clean
2,28,72,5,2,12,5,2,1,10,2,6,0,0,251162,0,98,11,40,0,0,2.46176,1.04805,2,2.470588,17,12,1,5,37,2,6,18,20,23.775511,3,5,3,0.805882,99.1704,0,0.023691,257,33,1,0,141,2,75,0,161,201,24,3,1,60,28,0,35,1.411765,67,42,0,2,3,1,20,6,1,70,0,1,0,7,3,2,5,1,6,1.25,6,20,2.176471,1,7,2,3,2,12,2,1,31,2,0,112,20,1,1,377,0,32,2,1,1,1,1,1,0,9,1,0,83,0,clean
2,12,30,6,68,1,2,1,0,0,2,5,16210,16210,0,0,0,2,29,0,2,17.8585,0,2,0,13,2,1,2,0,0,5,3,3,0,10,0,12,28.4794,57.0876,0,14.433,33,29,0,50,0,6,30,0,68,17,0,3,9,33,12,0,16,0,0,0,0,2,10,4,12,1,0,37,1,0,0,0,0,1,10,4,16,0.25,16,3,0,0,1,1,0,0,1,1,1,0,0,0,59,3,1,4,101,0,12,0,0,1,4,0,0,1,0,1,0,46,0,clean
9,94,94,4,222,23,14,5,2,18,16,23,28401,150583,137502,1.01,23,16,67,1,7,19.1154,0,2,0.082192,73,3,2,2,6,2,26,18,22,78.347824,14,3,3,3.35313,95.7685,0,0.878345,377,148,15,9,87.5,2,106,0,206,97,4,2,1,65,100,0,27,0.054795,13,6,2,10,20,1,70,5,2,33.25,2,1,1,7,3,8,20,2,13.53,0.47,12.11,22,0.082192,7,8,4,4,9,18,9,6,10,7,0,161,22,4,2,330,0,114,0,6,1,2,0,3,0,19,1,0,110,1,clean
4,68,57,1,178,87,32,13,9,75,38,57,182767,188438,16085,0,88,65,49,0,0,48.6187,0,2,0.938776,49,6,2,3,21,0,16,17,23,98.897728,6,2,5,0.174056,99.8028,4,0.023183,1522,98,9,11,274,3,61,0,141,147,46,1,0,47,68,0,29,0.938776,52,46,2,4,6,1,50,14,6,39.5,5,4,9,22,13,20,6,1,9.47,1.04,8.78,23,0.428571,31,27,12,10,39,67,20,16,36,28,0,106,23,2,1,317,0,72,0,21,1,1,0,4,0,83,1,0,69,1,clean
3,13,16,11,51,71,2,3,3,84,19,35,292038,292044,2159000,0,0,36,29,0,0,26.7,0,2,0,32,2,2,3,0,0,4,9,10,0,3,5,3,14.3022,80.4359,0,5.26197,914,79,1,10,60,6,19,0,62,17,0,2,1,29,13,0,16,0,0,0,1,2,3,1,10,18,1,80,2,2,3,21,10,21,3,1,4,0.27,4,9,0,20,25,12,6,28,52,12,8,0,19,0,45,10,1,1,94,0,13,0,8,0,1,1,1,2,70,1,0,31,0,clean
4,298,416,24,100,37,26,8,3,33,16,23,1450375,1451106,68,3.15,347,26,199,0,0,21.2066,0,1,0.301887,212,2,3,3,16,13,32,53,67,115.242073,18,4,3,0.343169,99.6291,1,0.027698,220,181,1,6,57.3333,2,458,0,767,315,53,2,0,190,298,0,81,0.25,259,64,0,6,18,1,157,2,4,48,4,2,1,12,6,11,24,2,34.66,0.41,31.82,67,0.075472,11,14,5,7,15,29,16,12,88,12,0,615,63,2,2,1160,0,331,0,12,2,2,0,5,3,32,2,0,452,1,buggy
1,1,1,6,136,41,2,2,1,46,15,30,89135,118930,7851883,0,0,20,3,1,10,25.3018,0,2,0,17,2,1,2,0,1,1,0,1,0,1,7,6,0.76418,97.4946,0,1.74122,707,23,0,12,1085.14,32,1,0,7,15,0,2,0,4,1,0,3,0,0,0,0,2,1,1,1,15,1,0,1,3,0,13,7,11,1,1,3,2.14,3,1,0,11,14,9,5,15,22,8,8,0,12,0,4,1,1,1,25,0,1,0,5,0,1,1,2,0,39,1,0,2,0,clean
4,574,626,19,62,37,26,8,3,33,16,23,819841,820073,471816,1,603,26,326,0,0,38.7047,0,2,1.106838,234,3,7,4,32,0,4,2,2,110.071312,26,4,3,0.343169,99.6291,0,0.027698,660,56,0,6,172,2,690,0,1204,502,237,2,0,314,598,0,147,1.01282,384,259,0,4,26,1,342,6,4,0,4,2,1,12,6,11,33,2,18,0.42,17,2,0.136752,11,14,5,7,15,29,16,12,219,12,0,952,119,3,2,1841,0,678,0,12,2,2,0,5,0,32,2,0,672,1,clean
2,14,28,5,116,50,2,2,1,71,15,30,353732,353707,0,2,0,22,37,0,0,22.2998,0,2,0,19,2,1,1,0,0,12,4,5,0,8,7,3,0.619563,99.2556,0,0.124852,905,104,4,10,41,4,36,0,90,35,0,2,0,39,14,0,17,0,0,0,1,3,8,2,12,16,0,70,2,3,1,11,6,17,9,3,14,0.39,13,5,0,14,15,10,1,23,39,12,9,0,17,0,65,5,1,2,129,0,15,0,5,0,2,0,1,2,48,0,0,51,0,clean
45,273,404,21,25,30,6,4,4,33,15,30,3526395,3527742,0,2.35,780,10,252,0,0,42.3582,0,5,3.079365,63,4,1,2,42,5,121,49,71,77.630768,24,13,4,0.274822,99.722,2,0.003148,499,604,22,0,282,1,541,1.4,948,442,159,6,10,255,273,0,178,2.523809,557,194,15,39,24,1,159,6,0,8.1,0,2,3,13,4,8,26,2,20.7,0.47,16.62,71,0.666667,11,13,4,1,17,27,5,2,223,14,0,656,64,20,2,1558,0,293,1,4,3,2,1,3,0,29,3,3,505,0,clean
1,4,5,6,38,47,2,2,2,54,15,31,874281,874394,0,0,0,19,15,7,24,9.2742,0,2,0,11,2,1,2,0,1,5,2,3,0,2,2,9,0.998421,97.5149,0,1.48666,825,116,0,20,359,3,5,0,26,13,0,2,0,16,4,0,9,0,0,0,0,5,2,1,3,13,0,0,3,3,2,14,6,16,2,1,5,0.5,5,3,0,11,16,10,4,18,26,11,8,0,14,0,20,3,1,1,48,0,4,0,8,0,1,0,1,0,47,0,0,15,0,clean
9,96,131,3,25,30,6,4,4,33,15,30,3690792,3720111,94683,2.1,132,10,88,0,0,73.539,0,6,2.137931,29,6,2,2,8,4,15,11,24,118.159088,20,13,4,0.274822,99.722,0,0.003148,499,375,23,0,282,1,156,1.4,281,199,82,6,3,85,96,0,71,2.827586,171,62,9,16,20,1,44,6,0,16.8,0,2,3,13,4,8,22,2,24.23,0.71,19.33,24,0.275862,11,13,4,1,17,27,5,2,-39,14,0,219,21,5,2,549,0,106,1,4,3,2,1,3,0,29,3,3,175,0,clean
4,11,23,12,88,30,1,1,1,36,15,31,1445,1445,226243,0.5,0,13,22,7,21,26.0849,0,4,0,24,3,4,3,0,0,13,2,2,0,3,3,7,18.6214,71.5026,0,9.876,529,28,0,10,135.375,2,32,0,72,19,0,3,0,28,11,0,12,0,0,0,0,2,3,1,7,10,1,0,2,2,1,10,4,9,4,1,11.5,0.26,11.5,2,0,7,12,5,3,11,18,7,5,0,8,0,45,7,3,1,102,0,12,0,5,0,1,0,1,0,29,0,0,33,0,clean
3,41,41,1,25,30,6,4,4,33,15,30,3654847,3670673,33511,0.62,29,10,51,0,0,27.988,0,2,0.85,20,2,2,2,9,5,17,4,11,149.06897,11,13,4,0.274822,99.722,0,0.003148,499,73,3,0,282,1,53,0.62,126,73,12,5,1,54,41,0,23,0.6,17,17,2,6,11,1,20,6,0,30,0,2,3,13,4,8,15,2,17.71,0.58,16.48,11,0.45,11,13,4,1,17,27,5,2,12,14,0,92,10,2,1,222,0,49,1,4,3,1,1,3,0,29,3,3,74,0,clean
3,10,53,12,99,42,11,5,5,52,16,36,624827,697331,4349498,0,0,36,40,5,46,40.4689,0,2,0,24,3,3,3,0,1,6,7,9,0,2,8,7,3.11939,96.0567,0,0.823888,538,22,5,8,678.333,23,66,1,121,34,0,2,0,44,10,0,33,0,0,0,1,2,2,1,9,8,2,64,1,1,2,11,7,11,2,1,12,0.28,10,9,0,13,13,6,4,19,39,12,9,0,12,0,93,9,1,1,186,0,10,0,5,0,1,1,1,0,41,1,0,82,0,clean
4,18,40,0,281,30,6,4,4,33,15,30,3683195,3716999,0,0,0,10,43,0,0,70.0451,0,2,0,13,3,1,1,0,3,4,5,8,0,4,13,4,0.274822,99.722,0,0.003148,499,68,2,0,282,1,50,2,108,55,0,0,0,48,18,0,19,0,0,0,0,6,4,1,16,6,0,25,0,2,3,13,4,8,4,1,29.29,0.51,26.71,7,0,11,13,4,1,17,27,5,2,0,14,0,83,8,2,1,182,0,18,1,4,3,1,1,3,0,29,3,3,73,0,clean
1,27,33,7,38,67,3,1,1,68,15,36,6,6,10374285,0,0,36,59,101,105,20.5241,0,21,0,19,2,2,7,0,5,10,2,8,0,8,29,9,13.7101,85.5241,0,0.765835,1397,112,0,31,16,2,40,0,130,18,0,2,0,62,27,0,14,0,0,0,1,4,8,1,11,25,66,0,1,1,1,29,5,20,8,3,12,0.14,11,8,0,15,31,20,2,15,46,7,10,0,10,0,92,8,1,3,160,0,28,0,69,0,3,1,1,0,66,2,0,59,0,clean
12,52,146,7,85,17,2,4,3,25,9,14,17804205,17804775,718,0,26,17,91,8,17,20.9555,0,4,1.111111,9,6,9,4,10,0,6,6,6,107.5,6,2,4,1.74699,98.243,0,0.010032,316,84,0,11,19,2,164,0,293,49,4,3,0,81,52,0,52,0.444444,14,10,0,6,6,1,31,8,2,0,0,2,1,7,3,6,8,2,4.5,0.17,4.5,6,1.111111,3,6,3,2,8,10,10,7,12,7,0,237,29,7,1,388,0,58,1,4,0,1,1,4,0,14,0,2,191,0,clean
1,10,18,11,99,73,3,3,3,82,20,37,40272,40277,2412401,0,0,36,29,3,8,46.0678,0,2,0,24,2,2,3,0,0,6,3,5,0,3,3,3,0.238898,94.5145,0,5.24661,1235,18,0,6,82.6667,6,19,0,66,32,0,2,14,36,10,0,27,0,0,0,2,1,3,1,5,25,1,97,2,3,2,23,11,20,3,2,8,0.48,7,0,0,19,27,12,7,28,53,12,7,0,19,0,47,5,1,2,110,0,10,0,8,0,2,1,1,0,71,1,0,36,0,clean
7,33,64,6,27,39,27,13,12,58,17,32,19489,38951,8817567,0,0,75,74,3,11,22.196,0,6,0,30,3,1,4,0,0,28,12,14,0,10,4,6,14.333,82.3576,0,3.30938,910,109,4,7,353.714,11,71,0,187,17,0,3,2,81,33,0,31,0,0,0,2,5,10,1,14,11,1,26.67,1,1,2,11,6,11,15,2,6.94,0.09,6.72,14,0,13,13,6,5,17,79,11,9,0,11,0,138,14,3,2,232,0,39,0,5,1,2,1,2,1,37,1,0,100,0,clean
2,33,172,9,79,72,2,3,3,82,12,24,90,90,30229,0,0,41,116,11,35,57.3121,0,112,0,24,3,4,11,0,2,30,19,22,0,5,2,7,2.99056,67.1876,0,29.8219,526,69,4,1,28.8571,5,193,1.33,354,24,0,2,0,129,33,0,74,0,0,0,1,6,5,1,26,12,1,66,1,1,2,28,10,19,5,1,12.33,0.07,11,22,0,17,30,10,8,26,53,13,7,0,18,0,288,22,2,1,451,0,33,0,6,1,1,1,2,0,70,2,0,255,0,buggy
45,213,500,39,87,71,21,8,7,110,37,198,34,81,48930,0.16,0,60,278,55,88,20.376,0,18,0,90,5,6,18,0,12,66,30,42,0,14,47,37,17.5503,79.7027,0,2.74697,1416,341,0,8,619.067,9,663,0,1128,339,0,3,0,257,215,4,261,0,0,0,0,24,14,1,124,10,64,0,2,2,3,30,10,16,16,2,5.5,0.3,5.21,42,0,17,33,10,7,22,107,13,11,0,14,0,778,116,25,1,1687,0,232,0,70,0,1,1,1,2,70,1,0,567,0,buggy
14,65,106,6,51,49,1,3,1,76,5,13,9180923,9175554,9,0.14,0,25,130,26,83,17.124,0,3,0,13,2,1,2,0,0,44,31,41,0,8,5,16,2.27783,24.3102,0,73.4119,920,132,8,0,3,2,120,0,322,27,0,2,1,134,65,0,56,0,0,0,10,8,8,1,45,19,1,22.14,0,0,0,20,10,12,11,1,6.27,0.08,6.12,41,0,9,23,4,7,17,44,14,9,0,14,0,236,41,7,1,403,0,70,0,1,2,1,0,2,0,47,2,0,168,0,clean
22,40,78,22,105,36,3,2,2,43,41,67,630,2492,41627,0.23,0,21,88,5,13,22.1825,0,10,0,49,5,2,5,0,0,39,23,31,0,4,6,5,11.8396,82.0451,0,6.11528,573,187,7,16,225.29,5,100,0,233,36,0,3,1,90,40,0,44,0,0,0,8,14,4,1,34,10,4,6.83,1,2,1,10,7,9,4,1,5.68,0.15,5.37,29,0,10,12,6,5,14,25,8,8,0,9,0,166,31,12,1,307,0,41,0,8,1,1,1,1,1,35,1,0,123,0,clean
11,55,105,7,46,49,1,3,1,76,5,13,644380,622902,447,0,0,25,120,26,83,24.5532,0,3,0,11,2,1,2,0,0,40,23,34,0,5,5,16,2.27783,24.3102,1,73.4119,920,120,5,0,3,2,120,0,301,41,0,2,2,125,55,0,44,0,0,0,10,8,5,1,37,19,1,15,0,0,0,20,10,12,7,1,6.15,0.14,6.15,33,0,9,23,4,7,17,44,14,9,0,14,0,225,34,6,1,384,0,58,0,1,2,1,0,2,0,47,2,0,163,0,clean
1,99,167,46,51,69,4,3,3,86,36,56,2585,5151,2873285,0,0,38,155,8,34,19.5696,0,3,0,102,7,6,9,0,0,23,58,67,0,6,9,8,12.4568,86.8811,0,0.662172,866,80,9,9,392.154,14,196,0,482,265,0,3,26,182,101,0,124,0,0,0,9,2,6,1,74,12,6,96,2,3,3,21,13,18,9,1,6,0.55,5,66,0,18,24,12,9,25,46,17,15,0,18,0,322,67,1,1,836,0,119,0,14,0,1,1,1,2,67,1,0,218,0,buggy
6,165,361,8,69,12,1,1,0,9,4,13,178,178,0,1.71,0,4,269,0,0,83.5693,0,9,0,41,4,1,3,0,0,48,37,61,0,10,3,3,75.3647,22.0899,0,2.54539,43,136,16,13,1,1,413,0.24,824,180,0,2,8,255,165,0,142,0,0,0,24,5,10,1,73,1,0,32.5,0,0,1,5,1,1,11,2,12.85,0.22,10.79,61,0,5,5,3,1,4,3,3,4,0,1,0,630,61,4,2,1043,0,176,0,1,1,2,0,1,0,10,1,0,465,0,buggy
2,15,21,11,99,47,5,4,4,65,29,39,20170,45371,3117527,0,0,32,22,9,21,25.7307,0,2,0,28,3,2,3,0,0,8,7,7,0,5,6,4,15.8984,80.0886,0,4.01302,697,20,0,20,373.5,4,25,0,61,19,0,3,0,22,15,0,15,0,0,0,0,1,5,1,13,11,7,0,2,3,2,13,10,10,5,2,8,0.31,7,7,0,16,14,8,8,20,41,12,11,0,13,0,43,7,1,2,94,0,15,0,13,1,2,1,1,0,46,2,0,27,0,clean
5,12,15,6,62,86,2,3,3,95,13,25,2271554,2271594,0,0.33,0,45,30,18,41,57.5897,0,2,0,9,2,1,2,0,1,20,11,12,0,1,5,7,3.57859,66.6746,0,29.7468,1443,88,3,1,68.3333,5,19,0.17,73,22,0,2,0,39,12,2,26,0,0,0,0,8,1,1,12,31,3,6.25,2,2,2,33,14,22,1,1,5.38,0.3,4.7,12,0,20,35,11,11,31,54,17,9,0,23,0,45,12,4,1,121,0,12,0,9,1,1,1,2,0,84,2,0,29,0,clean
1,6,9,10,99,15,4,3,2,23,3,6,5088303,5086800,0,0,0,18,12,5,20,13.778,0,2,0,24,2,1,1,0,0,5,3,3,0,4,14,5,52.0458,47.2755,0,0.678689,324,22,1,8,1,1,9,0,29,16,0,3,1,13,6,0,9,0,0,0,0,2,4,2,6,8,0,50,0,0,0,4,1,5,5,2,6,0.55,6,3,0,6,4,4,2,7,14,7,6,0,4,0,21,3,1,2,53,0,7,0,1,0,2,1,2,0,12,1,0,14,0,clean
3,23,62,10,38,64,11,13,8,91,17,36,531168,532630,1436265,1.65,346,53,57,0,0,28.6375,11.6672,6,5.136364,44,9,3,5,26,1,11,3,5,8.971098,14,13,4,25.4743,74.5224,0,0.0033,705,31,1,2,663,3,65,2.74,144,56,226,2,0,56,23,0,30,5.136364,301,226,1,3,14,3,19,14,4,25,2,2,4,22,8,20,20,5,25.61,0.39,21.23,4,0.590909,17,22,15,7,22,56,21,18,45,28,0,119,5,2,4,226,0,29,1,12,1,4,0,5,0,59,0,0,97,0,clean
1,39,54,33,50,49,2,1,1,59,27,63,2240,35088,103969,1,0,22,53,2,7,20.0941,0,2,0,83,3,3,5,0,2,18,7,13,0,9,5,7,10.5033,72.2821,0,17.2146,771,27,0,6,444.381,8,57,0,142,47,0,3,0,46,39,3,20,0,0,0,4,2,9,1,25,11,3,0,2,2,2,15,9,13,10,3,10,0.33,9,13,0,13,16,8,8,19,31,12,8,0,12,0,107,13,1,3,209,0,42,0,8,1,3,1,1,0,48,2,1,60,0,buggy
13,36,54,4,24,156,305,80,78,431,7,274,256662,256670,497212,0.22,479,502,53,0,0,27.4161,0,151,17.454546,11,3,5,18,192,2,15,16,20,91.154488,4,144,633,66.1098,33.8736,1,0.016547,5396,125,8,9,1660.75,37,88,1.26,189,37,22,3,0,63,36,0,27,2,35,192,1,9,4,1,20,5,429,19.57,0,1,1,139,5,6,4,1,16.82,0.2,15.03,20,17.454546,6,140,3,3,10,705,10,9,444,171,0,107,20,7,1,252,0,37,0,430,0,1,0,1,0,155,0,0,69,0,buggy
1,6,9,11,99,16,2,2,1,24,4,10,866155,866168,0,0,0,14,11,3,10,16.386,0,53,0,22,2,1,3,0,0,5,1,1,0,6,7,6,26.162,73.4944,0,0.34358,307,20,0,4,22,4,9,1,26,14,0,3,0,11,6,0,5,0,0,0,0,2,6,6,6,7,0,0,1,0,0,5,2,5,6,6,20,0.54,19,1,0,4,6,4,2,6,11,7,7,0,5,0,20,1,1,6,45,0,6,0,1,0,6,1,1,0,14,1,0,12,0,clean
1,25,39,2,24,113,249,68,66,295,7,274,15741,31477,4771939,0,61,418,28,38,47,8.17784,0,19,3,11,3,1,10,24,6,2,2,10,84.163933,5,100,508,58.925,40.6723,1,0.402669,4355,23,3,13,1123.5,24,44,0,94,45,23,2,0,28,25,1,15,2.090909,38,33,1,1,5,1,17,8,284,60,1,1,1,94,5,6,5,2,8,0.48,8,10,2.181818,8,95,4,4,10,550,10,10,23,108,0,67,10,1,2,151,0,27,0,286,0,2,0,2,0,111,0,0,44,0,buggy
