@relation 'data/final_5050.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,101,103-105,107-108,110-112,114-weka.filters.unsupervised.attribute.Remove-R53-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
3,92,139,0,182,1,24,69,75,5,0,101,27,147,0,425,231,29,181,92,0,107,5,3,5,1,75,49,5,1,3.85,0.54,3.7,68,321,75,2,1,737,92,1,226,buggy
10,33,54,0,61,0,9,17,17,4,0,82,5,69,0.45,168,23,1,66,33,0,27,0,6,4,1,22,34,4,1,8.07,0.14,7.34,17,115,17,5,1,218,33,1,81,clean
12,89,185,0.51,163,6,14,38,54,7,1,119,16,198,0,436,111,6,161,89,0,94,9,6,7,1,60,18.2,7,1,6.66,0.25,5.5,54,348,54,5,1,612,96,1,260,clean
1,18,44,7,35,0,7,2,2,17,0,71,0,52,4,101,25,1,35,18,0,15,0,2,17,5,11,50,17,9,50,0.25,39,2,79,2,1,9,141,18,9,57,buggy
5,14,20,0,28,0,10,4,5,6,0,44,0,26,1,67,11,3,28,14,0,15,1,4,6,1,5,22,6,2,13.55,0.16,12.18,5,48,5,3,2,93,14,2,34,clean
5,63,109,0.06,96,5,25,12,23,7,1,298,6,114,0,257,142,4,87,63,0,36,5,10,7,1,33,31.25,7,2,11.95,0.55,11.05,23,205,24,5,2,428,69,2,147,clean
2,15,26,0,31,0,5,2,6,4,0,19,0,29,0,72,39,0,29,15,0,9,4,1,4,1,6,0,5,2,10,0.54,10,6,57,6,1,2,117,16,2,43,clean
18,397,349,1.11,273,0,19,12,12,48,0,129,1,399,0.23,817,569,0,253,403,0,145,0,9,48,1,271,0,54,1,9.81,0.7,8.36,12,622,86,17,1,1522,421,1,469,clean
3,5,28,0,21,0,3,2,2,3,0,28,0,29,2.5,54,16,0,20,5,0,7,0,2,3,1,2,0,3,2,31,0.3,28.5,1,49,2,2,2,77,5,2,43,clean
52,217,558,0.79,356,14,115,65,101,11,2,556,46,656,0.64,1178,341,16,334,227,0,247,20,39,13,1,137,15.13,16,2,10.86,0.29,9.3,99,914,101,30,2,1742,242,2,698,buggy
1,3,14,0,13,0,1,1,1,3,0,14,0,13,5,29,16,0,13,3,0,8,0,1,3,1,1,0,3,3,27,0.55,22,0,27,1,1,3,53,3,3,23,clean
15,246,426,0.08,278,0,46,57,66,15,0,170,0,465,0,920,147,3,263,249,0,78,9,8,15,2,144,12.5,16,3,10.48,0.16,10.4,8,704,69,9,3,1124,269,3,470,buggy
26,110,287,0.22,194,0,86,34,49,13,0,259,21,317,0.68,581,32,0,170,110,0,111,15,20,13,1,70,17.57,13,2,13.56,0.06,12.56,48,481,52,15,2,724,117,2,385,buggy
1,87,149,0,115,0,22,35,35,17,0,85,6,161,0,379,31,1,135,87,0,77,0,2,17,1,43,94,17,2,10,0.08,9,28,264,35,1,2,487,89,2,171,buggy
9,15,34,0,31,0,11,7,10,2,1,75,6,59,0.25,100,30,2,29,15,0,17,2,6,2,1,10,12,2,1,6.35,0.3,6.09,10,65,10,5,1,143,15,1,49,clean
4,43,57,0.58,70,0,11,4,10,12,0,36,1,69,0,166,45,0,62,45,0,17,6,2,12,2,29,0,13,4,13.75,0.27,12.58,9,127,10,2,4,228,48,4,90,clean
9,13,44,0.18,50,2,15,8,11,2,0,76,3,51,0,113,12,0,47,13,0,16,1,7,2,1,11,14.4,2,1,7.92,0.11,7.67,11,94,11,5,1,139,14,1,79,clean
1,10,45,1,41,2,16,1,4,4,0,28,1,46,4,99,18,0,42,10,0,27,1,3,4,1,4,25,4,2,25,0.18,18,4,86,4,1,2,144,10,2,73,buggy
2,9,36,1,34,0,4,6,6,3,0,41,2,41,1,87,18,1,36,9,0,22,0,3,3,1,6,66,3,1,13,0.21,10,6,70,6,1,1,127,9,1,60,clean
3,23,21,0,47,0,11,23,23,1,0,86,1,38,0,123,25,2,61,23,0,32,0,3,1,1,23,46,1,1,5.56,0.2,3.78,23,68,23,2,1,179,23,1,44,clean
1,43,73,0,54,0,11,14,15,8,0,28,1,81,0,170,73,0,54,43,0,26,1,1,8,2,30,80,9,3,11,0.43,10,3,127,15,1,2,269,50,2,83,buggy
1,27,36,0,43,2,5,19,21,4,0,34,2,49,0,125,26,11,48,27,0,44,0,2,4,1,24,95,5,1,5,0.21,4,12,79,21,1,1,195,28,1,51,clean
1,6,13,0,20,1,6,2,3,3,0,16,1,13,0,41,10,2,22,6,0,8,0,2,3,1,5,55,3,2,8,0.24,8,3,33,3,1,2,59,6,2,26,clean
1,9,8,0,22,0,9,8,8,2,0,21,1,9,0,51,16,0,32,9,0,14,0,2,2,1,8,62,2,1,4,0.31,3,8,30,8,1,1,81,9,1,20,clean
1,8,14,0,24,2,4,2,4,4,0,17,1,17,0,50,27,1,25,8,1,10,0,2,4,1,4,62,4,2,8,0.54,7,4,38,4,1,2,87,8,2,30,clean
1,14,103,1,60,0,10,10,12,2,0,25,3,118,0,193,230,0,60,14,0,29,2,2,2,1,12,80,2,1,15,1.19,14,12,163,12,1,1,452,14,1,148,clean
19,100,208,0.35,99,0,43,17,34,18,2,151,11,260,0,444,95,0,91,100,0,48,15,10,18,1,60,9.33,18,3,10.51,0.21,9.9,34,307,34,9,2,566,109,2,209,buggy
8,40,80,0,77,0,18,15,24,5,1,76,10,85,0,195,38,2,74,40,0,38,8,5,5,1,24,22.5,5,1,8.74,0.19,8.29,24,157,24,4,1,268,44,1,116,buggy
6,69,164,0,127,5,24,14,28,6,1,89,11,172,0.84,360,56,5,124,69,0,70,8,5,6,1,38,29.33,7,2,10.48,0.16,8.96,28,291,28,3,2,477,74,2,222,buggy
1,60,82,0,112,0,17,50,50,5,0,63,9,85,0,260,164,6,117,60,0,76,0,1,5,1,54,92,5,1,4,0.63,4,50,194,50,1,1,500,61,1,133,buggy
1,46,87,0,42,0,7,22,22,10,0,35,9,108,0,211,117,1,57,53,0,46,0,1,10,1,36,76,11,2,5,0.55,5,19,129,25,2,1,372,67,2,84,buggy
1,14,37,0,33,0,18,3,3,8,0,16,1,46,2,95,18,3,34,14,0,18,0,1,8,2,8,91,8,4,26,0.19,23,3,70,3,1,4,131,14,4,55,buggy
1,1,8,2,6,0,7,1,1,1,0,14,0,8,0,16,12,0,6,1,0,5,0,1,1,1,1,0,1,1,13,0.75,11,0,14,1,1,1,33,1,1,12,buggy
1,2,6,0,12,0,2,2,2,1,0,15,0,6,1,21,11,0,12,2,0,9,0,2,1,1,2,0,1,1,8,0.52,7,2,18,2,1,1,41,2,1,15,buggy
20,61,190,0.5,149,4,42,28,39,6,1,169,11,237,0.5,451,103,8,149,70,0,111,6,13,9,1,51,16.1,9,1,8.92,0.23,7.75,39,339,39,10,1,659,71,1,273,buggy
2,16,21,0,23,0,6,6,6,11,0,19,0,26,0,65,15,0,23,16,0,12,0,1,11,1,9,0,17,3,9,0.23,8,6,44,6,1,2,92,22,2,27,buggy
18,578,675,1.97,343,17,70,91,114,26,2,410,33,742,0,1295,711,2,323,594,0,140,4,16,26,1,322,13.71,32,2,18.38,0.55,16.55,110,1018,114,7,2,2122,642,2,734,buggy
5,27,31,0,42,0,8,20,21,4,0,47,2,34,0,103,20,1,41,27,0,37,1,2,4,1,23,44,4,1,6.49,0.19,5.79,19,73,21,2,1,160,27,1,44,buggy
6,52,75,1.27,80,0,12,20,23,7,0,49,4,82,0,214,67,1,75,54,0,36,3,2,8,1,31,56.5,10,2,8.43,0.31,6.53,19,155,23,2,2,317,64,2,89,buggy
4,64,78,0.47,83,0,6,4,4,7,0,30,0,86,0,197,22,0,77,64,0,24,0,2,7,1,42,0,8,2,7.33,0.11,6.87,4,161,21,3,2,242,69,2,114,clean
16,81,180,1,102,0,10,8,8,10,0,112,0,211,0.88,390,220,0,96,87,0,100,0,8,10,1,52,0,13,2,11.63,0.56,9.75,8,282,39,9,2,709,103,2,202,clean
6,38,80,4.78,67,0,38,6,7,26,0,46,3,94,2.04,189,30,0,60,38,0,18,1,4,26,2,15,22,28,5,40.7,0.16,36.93,7,147,7,3,5,223,40,5,114,clean
2,15,17,0,27,0,2,13,13,3,0,26,5,17,0,63,10,5,30,15,0,29,0,1,3,1,15,90,3,1,3,0.16,3,13,44,13,1,1,102,15,1,28,clean
4,31,74,0,67,0,20,11,13,15,0,39,4,99,2,202,25,5,74,42,0,60,2,3,15,1,18,44,16,3,17.72,0.12,14.44,12,141,13,2,2,287,43,3,109,clean
1,1,11,3,8,0,0,1,1,1,0,14,0,11,3,21,13,0,8,1,0,9,0,1,1,1,1,0,1,1,20,0.62,14,0,19,1,1,1,43,1,1,17,clean
1,12,18,0,34,0,5,9,9,3,0,22,2,18,0,73,13,1,42,12,0,19,0,2,3,1,9,77,3,1,5,0.18,5,9,52,9,1,1,105,13,1,39,clean
3,7,14,0,16,1,4,5,6,2,0,32,0,17,0,41,10,0,16,7,0,9,0,3,2,1,6,0,2,1,4.69,0.24,4.69,6,30,6,2,1,60,7,1,22,buggy
1,13,13,0,39,2,3,11,13,1,0,26,0,13,0,67,7,0,41,13,0,17,0,2,1,1,13,0,1,1,4,0.1,4,13,52,13,1,1,91,13,1,38,buggy
2,3,6,0,8,0,2,1,1,3,0,14,0,6,1,17,17,0,8,3,0,7,0,1,3,1,1,0,3,3,11,1,10,1,14,1,1,3,41,3,3,10,clean
3,13,16,0,18,0,10,6,8,2,1,45,0,24,0,64,46,1,26,13,0,16,1,3,2,1,8,33,6,2,6.8,0.72,5.8,8,34,8,2,1,126,20,1,20,clean
1,4,8,0,15,0,6,4,4,1,0,17,0,10,0,32,11,4,17,4,0,13,0,2,1,1,4,81,1,1,5,0.34,4,3,23,4,1,1,56,4,1,18,buggy
1,47,73,0,52,0,2,24,28,11,3,41,3,74,0,165,196,4,52,47,0,56,1,1,11,1,43,72,12,1,5,1.19,5,28,125,28,1,1,417,48,1,77,clean
1,1,20,4,9,0,2,1,1,1,0,14,0,22,2,32,15,0,9,1,0,8,0,1,1,1,1,0,1,1,31,0.47,25,0,29,1,1,1,55,1,1,27,clean
1,58,86,0,68,0,3,23,31,9,2,75,1,97,0,220,115,0,67,58,0,59,6,2,9,1,46,9,13,2,7,0.52,6,31,154,31,1,1,392,66,1,96,clean
1,38,44,0,45,0,2,23,29,3,2,73,1,45,0,127,75,0,44,38,0,39,4,2,3,1,35,3,5,1,4,0.59,4,29,89,29,1,1,239,41,1,51,clean
3,32,49,0,33,1,9,14,15,13,0,41,4,53,0,125,11,0,43,32,1,23,0,3,13,1,29,33,13,2,5.63,0.09,5.63,15,82,15,2,2,159,34,2,49,buggy
1,2,3,0,8,0,1,2,2,1,0,15,1,3,0,15,10,0,9,2,0,7,0,2,1,1,2,0,1,1,4,0.67,4,2,11,2,1,1,32,2,1,8,clean
5,28,55,1.72,73,3,9,3,11,7,0,50,4,58,0.28,160,32,0,77,28,0,19,5,4,7,1,11,23,10,3,12.64,0.2,10.92,9,128,11,3,2,205,34,2,100,clean
1,27,42,1,49,0,4,15,15,8,0,28,3,52,0,135,27,1,58,32,0,22,0,2,10,2,31,91,10,2,7,0.2,6,15,91,15,1,1,184,32,2,62,clean
1,5,7,0,15,0,10,2,2,4,0,17,0,10,1,32,12,1,16,5,0,9,0,2,4,1,2,50,5,3,11,0.38,10,2,22,2,1,2,53,6,2,16,buggy
1,11,22,1,16,0,6,4,4,8,0,17,1,23,0,49,38,1,16,11,0,12,0,1,8,2,11,62,10,3,12,0.78,10,3,38,4,1,2,99,13,2,26,clean
1,3,24,0,12,0,3,2,3,1,0,16,0,24,1,40,11,1,12,3,0,14,1,2,1,1,3,66,1,1,12,0.28,11,3,36,3,1,1,65,3,1,32,clean
1,14,22,0,22,1,5,4,8,5,0,43,0,22,0,58,44,0,21,14,0,18,3,2,5,1,8,0,5,1,6,0.76,6,8,44,8,1,1,120,14,1,33,clean
2,22,40,0,26,0,4,3,5,10,0,18,0,41,2,86,10,3,25,22,0,21,2,1,10,2,13,86,18,7,17,0.12,15,3,66,5,1,4,117,38,4,45,buggy
1,15,22,0,23,0,7,5,5,7,0,32,1,23,0,61,14,0,24,15,0,11,0,3,7,1,5,60,7,3,9,0.23,8,5,45,5,1,3,86,16,3,26,buggy
7,11,27,0,35,0,12,5,6,5,0,58,5,39,0.28,86,12,0,35,11,0,16,1,5,5,1,6,11.5,5,1,9.9,0.14,9.62,6,62,6,4,1,114,11,1,50,buggy
2,5,8,0,16,0,4,2,2,3,0,15,0,9,1,34,12,0,20,5,0,8,0,2,3,2,4,0,3,2,11,0.35,10,2,24,2,1,2,54,5,2,18,clean
1,18,30,0,21,0,5,3,4,10,0,22,1,31,0,69,14,0,19,18,0,12,1,2,10,4,17,25,16,6,14,0.2,14,4,51,4,1,4,95,24,4,29,clean
2,21,46,0,43,3,12,7,10,4,0,107,4,49,0,122,15,0,49,21,0,22,0,3,4,1,10,82,5,2,9,0.12,9,10,89,10,1,2,159,23,2,64,buggy
1,1,10,3,6,0,6,1,1,1,0,14,0,10,0,18,16,0,6,1,0,4,0,1,1,1,1,0,1,1,15,0.89,13,0,16,1,1,1,37,1,1,14,clean
1,8,15,0,23,0,4,2,4,2,0,17,0,16,0,48,16,9,23,8,0,19,2,1,2,1,4,94,2,2,8,0.33,7,0,38,4,1,2,83,8,2,29,clean
2,19,71,0,61,1,15,7,12,2,0,38,2,96,1.26,192,70,3,76,19,0,49,4,4,2,1,12,35,3,1,12.58,0.36,10.68,9,132,12,2,1,310,20,1,112,clean
1,3,5,0,8,0,1,3,3,1,0,16,2,5,0,17,10,0,8,3,0,8,0,2,1,1,3,33,1,1,3,0.59,3,3,13,3,1,1,35,3,1,9,buggy
1,5,6,0,12,1,2,2,3,3,0,19,0,7,0,24,10,0,12,5,0,5,0,3,3,1,3,0,3,1,5,0.42,5,3,18,3,1,1,39,5,1,12,clean
3,6,8,0,21,1,5,3,4,3,0,30,0,8,0,36,10,0,22,6,0,6,0,3,3,1,4,0,3,1,5.67,0.28,5.67,4,29,4,2,1,52,6,1,22,clean
1,13,22,0,32,0,9,3,3,11,0,21,0,26,1,72,12,1,32,13,0,11,0,3,11,3,10,66,12,4,18,0.17,16,3,54,3,1,4,95,14,4,37,clean
1,1,1,0,3,1,1,0,1,1,0,23,0,1,0,7,10,0,4,1,0,3,0,2,1,1,1,0,1,1,3,1.43,3,1,4,1,1,1,20,1,1,2,clean
6,8,10,0,17,0,9,6,6,3,0,45,0,16,0.33,39,12,2,15,8,0,9,0,3,3,1,8,25,5,1,6.67,0.31,6.33,6,27,6,3,1,60,10,1,18,buggy
1,6,17,0,20,0,2,6,6,1,0,19,0,17,0,44,13,0,20,6,0,14,0,2,1,1,6,0,1,1,6,0.3,6,6,37,6,1,1,71,6,1,30,clean
1,53,149,4,62,0,14,6,7,30,0,38,10,194,2,307,46,2,60,76,0,39,1,2,47,1,11,67,48,11,45,0.15,39,7,211,7,1,7,392,82,10,160,buggy
10,40,64,0.17,88,9,20,15,24,5,0,102,12,85,0.24,216,19,2,92,40,0,53,0,8,5,1,26,40.33,5,1,6.35,0.09,5.72,24,152,24,6,1,288,41,1,113,clean
3,14,50,0,35,2,5,7,9,3,0,48,4,54,0,98,13,1,34,14,0,19,0,3,3,1,9,35,3,1,10.29,0.13,9.58,9,85,9,2,1,127,14,1,70,clean
6,33,43,0.27,50,0,15,11,12,8,0,51,1,55,0,137,20,1,50,33,0,15,1,3,8,1,18,31.67,9,3,12.37,0.15,12.1,12,93,12,3,2,171,36,2,59,buggy
1,5,6,0,15,0,5,4,4,2,0,25,0,6,0,30,10,0,19,5,0,9,0,2,2,1,4,0,3,1,4,0.33,4,4,21,4,1,1,49,6,1,15,clean
2,5,14,0,40,0,8,4,4,2,0,17,3,14,1,65,12,0,45,5,0,16,0,2,2,1,4,41,2,1,9,0.18,8,4,54,4,1,1,93,5,1,48,clean
1,8,14,0,20,4,4,4,8,1,0,25,1,14,0,46,66,1,23,8,0,20,0,3,1,1,8,75,1,1,4,1.43,4,7,34,8,1,1,130,8,1,25,clean
2,4,5,0,16,0,3,2,2,2,0,15,0,5,0,27,10,2,17,4,0,7,0,1,2,1,2,50,2,2,7,0.37,7,1,21,2,1,2,44,4,2,16,clean
2,25,69,1,36,2,5,17,19,2,0,32,1,73,0,150,174,1,53,25,0,31,0,2,2,1,19,71,3,1,6,1.16,6,19,105,19,1,1,335,27,1,79,clean
2,12,30,0,29,0,2,3,3,10,0,16,0,30,0,67,14,9,32,12,0,15,0,2,10,4,12,37,10,4,16,0.21,16,3,59,3,1,4,96,12,4,46,clean
3,13,16,0,31,0,3,9,10,3,0,79,1,20,0,65,18,1,31,13,0,15,1,2,3,1,10,80,3,1,4,0.28,4,9,47,10,1,1,98,13,1,33,buggy
1,1,1,0,3,1,1,0,1,1,0,23,0,1,0,7,12,0,4,1,0,3,0,2,1,1,1,0,1,1,3,1.71,3,1,4,1,1,1,22,1,1,2,clean
2,14,28,0,37,0,11,4,5,8,0,102,4,36,0,90,19,0,39,14,0,17,1,3,8,2,12,70,9,3,14,0.21,13,5,65,5,1,2,126,15,2,51,clean
1,4,5,0,15,1,5,2,3,2,0,16,0,5,0,26,10,0,16,4,0,9,0,2,2,1,3,0,2,1,5,0.38,5,3,20,3,1,1,45,4,1,15,clean
39,292,376,1.74,233,5,129,38,60,24,2,684,20,513,1.59,887,394,6,236,292,0,163,15,44,24,1,180,7.95,30,2,26.3,0.44,22.49,60,609,60,20,2,1435,314,2,470,clean
2,18,22,0,29,0,2,1,1,3,0,14,0,30,0,82,22,0,33,18,0,20,0,1,3,1,14,0,4,1,13,0.27,13,1,51,14,2,1,124,19,1,32,buggy
9,88,151,1.93,94,4,16,9,22,16,0,216,20,181,1.93,314,209,2,92,88,0,84,9,14,16,1,44,16.8,20,2,20.93,0.67,17.07,22,245,22,5,2,605,98,2,200,clean
3,10,52,0,40,1,2,7,9,2,0,22,5,63,1,118,53,0,44,10,0,33,1,2,2,1,9,64,2,1,12,0.45,9,9,92,9,1,1,204,10,1,81,clean
3,36,41,0.61,51,5,16,3,10,8,0,72,2,53,0.61,126,73,1,54,36,0,23,2,6,8,1,20,29.5,10,2,16.39,0.58,15.17,10,92,10,2,1,222,40,1,74,clean
1,17,21,0,38,4,5,2,6,8,0,116,0,28,0,88,12,0,42,17,0,11,0,4,8,1,6,0,8,2,10,0.14,10,6,59,6,1,2,111,17,2,39,clean
4,18,40,0,43,3,4,5,8,4,0,68,2,50,2,108,55,0,48,18,0,19,0,6,4,1,16,25,4,1,29.29,0.51,26.71,7,83,8,2,1,182,18,1,73,clean
1,10,18,0,53,0,4,3,5,3,0,18,0,19,0,83,13,37,53,10,0,49,2,1,3,1,5,98,3,2,8,0.16,7,0,71,5,1,2,145,10,2,60,buggy
12,52,146,0,91,0,6,6,6,6,0,84,0,164,0,293,49,0,81,52,0,52,0,6,6,1,31,0,8,2,4.5,0.17,4.5,6,237,29,7,1,388,58,1,191,clean
3,10,11,0,22,0,3,5,5,4,0,74,2,13,0,48,12,1,24,10,0,12,0,2,4,1,5,73,5,2,6,0.25,6,5,33,5,1,2,72,11,2,22,clean
47,198,521,0.16,264,12,62,25,37,28,0,349,0,661,0,1097,97,0,241,200,1,257,0,25,28,1,112,0,34,2,5.28,0.09,4.95,37,785,104,26,1,1448,219,1,588,buggy
21,41,73,0,81,0,27,25,33,4,0,176,7,93,0,214,26,1,77,41,0,48,8,12,4,1,36,7.27,4,1,4.56,0.12,4.25,31,154,33,11,1,288,42,1,110,buggy
1,93,163,0,142,0,17,50,58,6,0,71,6,195,0,450,195,26,157,95,0,114,8,2,6,1,68,95,9,1,7,0.43,6,57,305,58,1,1,758,110,1,208,buggy
2,15,21,0,20,0,4,7,7,5,0,20,0,25,0,59,15,0,20,15,0,15,0,1,5,1,13,0,5,2,8,0.25,7,7,41,7,1,2,89,15,2,25,clean
6,12,15,0.29,30,1,18,11,12,1,0,72,3,19,0.21,65,19,0,31,12,2,27,0,6,1,1,12,6.25,1,1,5.79,0.29,5.08,12,45,12,4,1,111,12,1,29,buggy
1,6,9,0,11,0,3,3,3,4,0,21,1,9,0,28,11,1,12,6,0,8,0,2,4,2,6,50,5,2,6,0.39,6,3,20,3,1,2,47,7,2,13,clean
1,40,57,2,52,2,9,7,13,8,0,27,0,61,0,147,54,0,46,40,3,23,4,2,8,1,24,0,9,3,12,0.37,10,13,109,13,1,3,224,44,3,59,buggy
1,2,3,0,5,0,1,1,1,2,0,19,0,3,0,12,10,0,6,2,0,3,0,2,2,1,1,0,2,2,7,0.83,7,1,8,1,1,2,25,2,2,5,clean
1,3,16,0,19,2,5,1,3,1,0,16,3,16,0,41,10,0,21,3,0,12,0,2,1,1,3,33,1,1,9,0.24,8,3,35,3,1,1,63,3,1,31,buggy
2,4,6,0,12,0,1,3,3,2,0,16,0,6,0,25,18,0,14,4,0,5,0,2,2,1,3,0,2,1,5,0.72,5,3,18,3,1,1,48,4,1,13,clean
2,9,21,0,23,0,2,3,3,7,0,16,0,22,0,52,10,6,25,9,0,11,0,2,7,3,9,38,7,3,12,0.19,12,3,44,3,1,3,73,9,3,34,clean
1,14,103,1,60,0,10,10,12,2,0,25,3,118,0,193,230,0,60,14,0,29,2,2,2,1,12,80,2,1,15,1.19,14,12,163,12,1,1,452,14,1,148,buggy
10,92,141,0.62,132,1,39,12,22,12,0,200,18,159,0.62,340,180,1,134,92,0,65,9,12,12,1,44,13.5,14,2,15.05,0.53,13.5,22,273,22,6,2,583,104,2,231,clean
1,25,34,3,46,4,9,2,6,10,0,116,0,41,0,116,33,0,49,25,0,12,0,4,10,2,13,0,11,4,18,0.28,14,6,80,6,1,4,161,26,4,51,clean
2,51,79,0.84,75,0,16,3,12,20,0,89,2,87,0,225,60,9,95,51,0,26,9,4,20,2,29,45,24,5,13.27,0.27,13.27,12,154,12,2,4,262,61,4,107,clean
84,824,1789,0.28,837,26,102,93,249,19,7,849,99,2012,0.51,3398,586,22,818,853,1,621,123,48,19,1,424,6.26,32,3,9.34,0.17,8.45,245,2626,249,42,3,4515,986,3,1815,buggy
2,7,7,0,18,0,3,6,6,2,0,75,0,7,0,34,12,1,19,7,3,10,0,2,2,1,6,83,3,1,3,0.35,3,6,25,6,1,1,56,8,1,17,clean
2,21,40,1,32,0,8,4,5,8,1,18,2,57,0,109,15,0,32,27,0,15,0,1,12,4,20,40,14,6,19,0.14,18,5,72,5,1,4,138,32,5,50,clean
2,5,10,0,18,0,4,2,2,4,0,15,1,10,1,35,12,0,19,5,0,9,0,2,4,1,2,0,4,2,12,0.34,10,2,28,2,1,2,56,5,2,22,clean
4,22,50,0.14,68,1,21,8,9,11,0,229,5,51,0.14,154,26,2,77,22,0,32,0,8,11,1,9,20.75,12,2,8.81,0.17,8.05,9,118,9,4,2,205,23,2,90,buggy
1,26,38,0,51,0,12,8,8,7,0,28,1,49,0,134,12,1,58,26,0,15,0,2,7,1,12,87,8,3,12,0.09,12,8,89,8,1,3,161,29,3,61,buggy
4,86,146,0.42,110,0,9,10,10,9,0,36,0,166,0.42,360,75,0,110,86,0,69,0,2,9,1,45,0,12,2,7.58,0.21,6.17,10,256,38,3,2,504,98,2,164,buggy
1,1,1,0,3,0,0,1,1,1,0,14,0,1,0,6,10,0,3,1,0,3,0,2,1,1,1,0,1,1,3,1.67,3,1,4,1,1,1,19,1,1,2,clean
2,9,8,0,13,0,2,8,8,2,0,21,1,8,0,31,13,0,13,9,0,10,0,1,2,1,8,75,2,1,3,0.42,3,8,21,8,1,1,52,9,1,11,clean
1,45,104,3,40,0,14,2,6,28,0,19,0,114,2,177,53,8,40,47,0,20,4,1,28,2,16,77,32,9,29,0.3,27,0,144,6,1,7,233,58,7,101,clean
1,3,2,0,7,0,2,3,3,1,0,16,1,2,0,12,15,0,7,3,0,7,0,2,1,1,3,33,1,1,2,1.25,2,3,9,3,1,1,33,3,1,5,clean
1,14,16,1,23,1,5,2,3,12,0,16,1,21,0,59,7,0,24,14,0,9,0,2,12,2,7,66,14,5,16,0.12,14,3,39,3,1,4,75,16,4,22,clean
14,38,51,0,59,2,8,18,28,3,0,119,6,53,0,143,64,0,57,38,0,34,8,7,3,1,30,11.29,3,1,4.05,0.45,3.69,28,110,28,7,1,241,38,1,67,buggy
1,5,4,0,16,1,2,3,4,2,0,17,0,5,0,27,11,0,16,5,0,7,0,2,2,1,4,0,2,1,4,0.41,4,4,20,4,1,1,45,5,1,14,clean
8,72,180,0,74,5,10,11,23,23,0,88,3,190,0.3,327,9,0,65,72,0,50,7,6,23,1,27,14.8,23,3,12.33,0.03,12.03,19,254,23,5,3,386,74,3,183,clean
8,237,226,0,176,0,7,4,4,21,0,56,0,255,0,516,99,0,162,247,0,56,0,4,22,1,151,0,22,2,7.75,0.19,7.75,4,402,43,9,2,662,255,2,294,clean
2,18,47,0,46,0,10,11,11,4,0,37,4,49,0,111,68,3,46,18,0,22,0,4,4,1,11,32.5,5,1,6.86,0.61,6.24,11,93,11,2,1,199,21,1,73,buggy
12,118,278,1.68,173,0,13,10,11,9,0,102,1,298,0.42,542,54,0,156,118,0,88,1,10,9,1,60,0,9,2,12.21,0.1,10.1,11,451,45,8,2,681,127,2,344,clean
1,6,8,0,19,0,11,2,2,5,0,33,1,9,0,35,12,1,19,6,0,8,0,2,5,1,2,50,9,5,11,0.34,11,2,27,2,1,3,55,10,3,21,clean
7,18,44,0,43,2,10,5,7,7,0,59,1,54,0.53,115,11,2,42,18,0,17,0,5,7,1,9,16.5,8,2,13.98,0.1,13.46,7,87,7,4,2,143,19,2,67,clean
1,39,62,0,59,0,8,12,12,7,0,40,0,72,0,178,20,1,70,39,0,21,0,2,7,2,35,83,7,3,12,0.11,11,12,121,12,1,3,219,39,3,79,buggy
1,68,113,0,105,0,13,15,18,12,0,46,1,147,0,331,38,1,121,80,0,29,3,2,16,3,55,94,16,5,15,0.11,15,18,218,18,1,3,397,95,4,147,buggy
1,11,22,0,38,0,9,6,6,4,0,75,1,23,0,76,14,3,41,11,0,16,0,2,4,1,8,79,4,1,8,0.18,8,6,60,6,1,1,106,11,1,48,clean
