@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute CountStmtDecl numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute REFACTORINGS numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
2,29,55,6,39,0,375,48,8.8125,16,141,0,4,6,12,99.882668,8,1,25,3,58,0,130,27,19,2,0,46,29,0,7,1.1875,49,141,5,1,8,1,15,69,11,2,10,0.21,9,12,8.8125,326,103,12,1,2,163,33,2,0,75,clean
1,3,5,2,206,0,12,7,0.666667,12,7,1,2,2,3,72.166664,1,0,29,0,5,0,16,30,2,3,0,7,3,0,6,0.166667,4,8,0,3,1,1,3,0,1,1,3,1.88,3,3,0.583333,8,12,3,1,1,52,3,1,0,8,clean
1,26,59,14,86,4,368,48,1.604651,43,69,3,19,1,7,130.290756,6,0,54,2,61,1,128,82,91,5,0,47,26,0,22,2.116279,390,69,3,3,6,1,10,57,8,4,17,0.64,15,7,1.604651,-22,107,7,1,3,205,28,3,2,81,clean
1,12,22,4,155,0,35,29,0.5625,16,7,0,9,11,11,108.599999,2,0,24,3,23,0,65,60,28,4,0,29,12,0,17,1.75,54,9,0,2,2,1,11,60,2,1,4,0.92,4,11,0.4375,-19,51,11,1,1,142,12,1,0,38,clean
2,42,64,0,25,0,0,58,0,3,0,2,10,20,23,0,7,1,36,9,64,0,155,83,0,1,3,59,42,1,29,0,0,0,0,1,7,1,30,88,9,2,5,0.54,5,23,0,0,122,23,1,1,266,46,1,0,80,buggy
4,139,236,20,20,0,842,192,3.386667,75,52,7,30,46,60,111.833733,21,2,86,8,258,0,555,127,777,5,3,185,142,1,88,10.36,1330,254,5,2,23,1,79,47.5,24,2,7.35,0.23,7.35,58,0.693333,-488,428,61,3,2,763,146,2,0,300,buggy
1,1,2,0,84,0,0,5,0,1,0,0,1,1,1,0,1,0,14,2,2,0,9,10,0,1,0,5,1,0,4,0,0,0,0,1,1,1,1,0,1,1,4,1.11,4,1,0,0,7,1,1,1,23,1,1,0,5,clean
2,173,163,0,270,0,0,69,0,12,0,9,27,3,13,0,45,0,132,5,182,2.82,302,36,0,0,4,74,173,0,39,0,0,0,1,9,45,1,59,41.5,51,5,48.61,0.12,45.09,13,0,0,232,12,2,4,377,179,4,0,177,clean
3,7,11,1,48,0,0,16,0,1,0,0,1,4,4,0,3,0,62,1,11,0,36,18,0,1,0,18,7,0,7,0,0,0,0,5,3,1,4,25,4,2,5,0.5,5,4,0,0,27,4,1,1,61,8,1,0,19,clean
1,5,16,2,2,0,177,20,6.1,10,61,0,3,5,5,25.163841,1,0,18,2,18,0,47,20,9,2,0,21,5,0,12,0.9,22,61,0,2,1,1,5,9,1,1,7,0.43,7,5,6.1,155,36,5,1,1,78,5,1,0,28,clean
1,270,209,1,62,0,7,147,0.111111,45,0,0,2,3,4,168,14,1,34,3,227,0,452,521,23,2,0,142,270,0,101,0.511111,25,5,0,2,14,1,160,41,18,2,10,1.15,9,4,0,-18,356,69,2,1,1072,280,1,0,236,clean
33,142,303,25,19,0.06,2082,184,4.887218,133,250,2,42,17,21,119.167625,30,0,242,2,346,0.06,640,118,514,6,0,172,142,0,71,3.864662,1206,650,2,18,30,1,80,3.53,33,3,7.05,0.18,6.86,21,1.879699,876,487,35,18,3,823,155,3,0,366,clean
1,4,40,6,3,4,96,13,1.269231,26,31,0,5,1,1,79.46875,4,0,14,0,43,3,61,19,13,5,0,13,4,0,6,0.5,54,33,0,2,4,1,1,0,4,4,56,0.31,51,1,1.192308,42,53,1,1,4,84,4,4,0,48,clean
4,19,32,9,27,0,261,50,1.9,20,34,3,15,8,12,80.210732,4,0,38,7,37,0,106,101,21,4,0,52,19,0,28,1.05,151,38,1,2,4,1,12,40.5,4,1,6.26,0.95,5.63,9,1.7,110,82,12,2,1,234,19,1,0,63,clean
21,173,357,21,25,0,659,248,1.275862,87,86,0,13,19,21,120.588768,14,0,164,10,394,0.41,778,408,55,4,0,257,178,1,173,0.632184,370,111,2,13,14,1,77,5.45,14,2,6.58,0.52,6.07,21,0.988506,289,605,71,12,2,1320,203,2,0,436,buggy
4,43,62,1,90,0,11,52,0.857143,7,3,2,7,0,2,74.727272,6,0,28,0,68,0,154,11,9,3,0,57,43,0,35,1.285714,14,6,0,2,6,1,38,0,8,1,3.5,0.07,3.5,2,0.428571,-3,114,24,3,1,200,45,1,1,71,clean
5,11,14,6,82,0,31,26,0.923077,13,7,0,4,8,8,79.19355,2,0,34,2,16,0,55,29,5,4,0,27,11,0,14,0.384615,21,12,0,3,2,1,8,32,2,1,4.82,0.53,4.82,8,0.538462,10,40,8,2,1,97,11,1,0,30,clean
4,33,54,2,36,0,3,43,0.25,4,0,4,6,8,18,25,3,0,92,7,56,0,124,57,1,2,0,38,33,0,28,0.25,3,1,6,6,3,1,24,25.33,3,1,6,0.46,6,18,0,0,97,18,3,1,208,34,1,0,67,clean
13,54,221,7,24,0.68,290,117,11.428572,14,67,11,8,16,28,109.593102,5,0,106,11,263,0.68,443,245,93,2,8,128,59,0,115,6.642857,220,160,1,7,10,1,35,14,10,2,12.09,0.55,10.4,28,4.785714,70,338,28,6,1,785,64,2,0,283,clean
1,16,28,1,2,0,34,27,5.666667,3,13,0,7,8,8,2,3,0,21,0,38,0,84,121,4,1,0,37,16,0,10,1.333333,8,17,0,1,3,1,8,0,3,2,8,1.44,8,0,4.333334,26,55,8,1,2,215,16,2,0,38,clean
22,93,145,16,126,1.26,510,123,2.548387,31,63,7,36,45,57,69.915688,10,0,187,6,190,0,423,394,57,4,3,136,93,0,81,1.83871,239,79,5,11,10,1,64,15.5,10,1,8.03,0.93,7.55,54,2.032258,271,268,57,10,1,835,93,1,0,169,clean
7,53,121,9,126,2.36,332,91,3,19,33,3,18,21,27,58.316265,12,1,66,12,146,0.79,297,258,47,3,0,93,53,0,76,2.473684,218,57,2,4,12,1,27,29,14,2,12.58,0.87,9.64,26,1.736842,114,212,27,3,1,594,57,1,0,154,clean
1,8,61,3,172,0,136,33,7.222222,9,62,0,3,8,8,119.772057,1,0,21,0,61,1,103,13,12,4,0,33,8,0,25,1.333333,22,65,0,2,1,1,8,0,1,1,13,0.13,12,7,6.888889,114,94,8,1,1,140,8,1,0,85,clean
1,5,25,12,130,4,224,29,1.72,25,28,2,7,1,3,156.852676,3,0,16,3,32,3,67,30,37,4,0,29,5,0,18,1.48,177,43,0,2,3,1,3,11,3,1,22,0.45,15,3,1.12,47,54,3,1,1,114,5,1,4,50,clean
10,18,88,13,130,0,1228,85,7.848485,33,70,2,21,6,13,152.903915,3,0,108,13,103,0.48,216,37,245,5,0,94,18,0,34,7.424243,1008,259,5,8,3,1,13,11.83,3,1,11.38,0.17,10.72,12,2.121212,220,173,13,6,1,286,18,1,5,153,clean
12,58,127,5,24,1.22,373,113,13.666667,12,50,3,40,20,29,74.477211,7,0,123,18,160,0.38,341,233,166,2,1,119,58,0,59,13.833333,309,164,6,9,7,1,33,19.71,7,2,10.07,0.68,8.7,29,4.166667,64,240,31,9,1,600,63,1,0,175,clean
11,19,46,8,147,0.4,468,58,12.176471,17,207,4,10,7,12,179.170944,4,0,90,9,60,0.89,136,48,11,2,0,55,19,0,32,0.647059,47,207,1,6,4,1,12,17.5,4,1,10.27,0.35,8.78,11,12.176471,421,104,12,6,1,210,19,1,3,84,clean
11,16,45,9,147,2.98,189,54,4.933333,15,18,1,10,7,10,133.862427,3,0,88,7,55,1.57,127,58,56,4,0,54,16,0,29,3.733333,144,74,2,6,3,1,12,10.33,3,1,15.43,0.46,10.68,9,1.2,45,99,10,6,1,214,16,1,1,82,clean
11,14,86,16,130,1.2,558,76,2.742857,35,16,5,23,7,12,155.379929,2,0,90,0,138,1.6,243,52,87,5,0,91,14,0,51,2.485714,550,96,0,7,2,1,12,0,2,1,16.44,0.21,13.44,12,0.457143,8,162,12,6,1,346,14,1,5,147,clean
5,29,95,13,130,1.89,1851,91,18.962963,27,27,6,21,8,14,148.685028,8,0,53,5,124,1.89,247,220,485,4,0,102,29,0,72,17.962963,1847,512,0,4,8,1,14,23.67,9,2,12.91,0.89,9.13,14,1,4,186,14,3,2,531,30,2,5,165,clean
1,5,25,12,130,4,368,28,3.92,25,27,2,6,1,3,152.692932,3,0,16,3,32,2,66,31,71,4,0,28,5,0,17,2.84,341,98,0,2,3,1,3,11,3,1,21,0.47,15,3,1.08,27,53,3,1,1,113,5,1,4,49,clean
14,31,88,3,77,0,29,114,2,6,11,1,37,14,20,50.379311,3,0,147,10,121,0.9,274,28,18,2,0,123,31,0,59,3,27,12,5,11,3,1,25,11.44,3,1,10.93,0.1,9.9,16,1.833333,2,202,25,10,1,361,32,1,1,166,clean
6,15,30,0,137,1.09,34,48,11,3,0,0,16,8,8,28.558823,3,0,78,4,37,1.09,110,32,45,3,0,51,15,0,26,15,46,33,0,6,3,1,13,5,3,1,9.58,0.29,7.21,7,0,-12,78,13,6,1,168,15,1,0,58,clean
4,22,53,3,2,0,49,54,3.285714,7,4,2,17,15,18,33.020409,2,0,57,2,55,0.39,137,17,19,2,1,59,22,0,33,2.714286,43,23,1,5,2,1,18,33.33,2,1,5.37,0.12,4.98,17,0.571429,6,107,18,3,1,187,22,1,1,82,clean
3,69,106,7,158,0,351,116,16.444445,9,145,1,22,28,34,87.618233,8,0,60,6,123,0,389,244,45,1,3,116,69,0,63,5,69,148,5,2,8,1,43,45.5,8,2,7.83,0.63,7.05,32,16.11111,282,222,34,2,2,690,72,2,0,158,clean
1,6,34,3,36,0,72,24,3.625,8,12,1,4,3,4,33.625,3,0,17,2,36,4,69,28,18,3,0,26,6,0,23,2.25,49,29,0,2,3,1,4,37,3,1,18,0.41,14,4,1.5,23,58,4,1,1,120,6,1,1,51,clean
1,6,7,2,36,0,214,18,6.0625,16,97,2,5,3,5,33.495327,2,0,18,0,8,0,35,16,31,2,0,20,6,0,8,1.9375,70,97,0,2,2,1,5,0,2,1,4,0.46,4,5,6.0625,144,25,5,1,1,58,6,1,0,18,clean
2,3,2,2,59,0,16,11,4.666667,3,1,0,2,1,1,33.375,1,0,14,0,4,0,17,20,79,1,0,11,3,0,6,26.333334,80,14,0,1,1,1,3,0,1,1,3,1.18,3,1,0.333333,-64,13,3,2,1,43,3,1,0,10,clean
1,15,17,2,36,0,155,18,8.571428,7,60,1,2,3,9,32.129032,4,2,22,0,19,0,46,25,12,2,0,17,15,0,11,1.714286,17,60,3,2,4,1,12,0,5,2,4,0.54,4,6,8.571428,138,35,9,1,1,78,18,1,0,21,clean
2,5,7,4,66,0,58,13,7,5,32,0,5,4,4,38.258621,2,0,24,1,6,0,32,41,9,1,3,22,5,0,12,1.8,25,35,0,2,2,1,4,62,2,1,4,1.28,3,3,6.4,33,20,4,1,1,85,5,1,0,14,clean
1,4,13,2,59,0,64,18,18,3,0,0,8,4,4,54.78125,1,0,19,1,13,0,40,22,115,1,0,22,4,0,13,38.333332,135,54,0,2,1,1,4,0,1,1,7,0.55,6,4,0,-71,31,4,1,1,74,4,1,0,26,clean
1,6,16,4,56,0,16,25,2.5,4,0,0,8,6,6,34.3125,1,0,21,1,16,0,54,21,21,1,0,31,6,0,19,5.25,28,10,0,2,1,1,6,0,1,1,6,0.39,6,6,0,-12,41,6,1,1,94,6,1,0,34,clean
1,4,11,2,57,0,25,16,12.5,2,0,0,7,4,4,32,1,0,19,1,11,1,36,23,30,1,0,20,4,0,11,15,30,25,0,2,1,1,4,0,1,1,7,0.64,6,4,0,-5,27,4,1,1,70,4,1,0,22,clean
18,349,716,21,132,0.55,4154,283,24.62264,53,368,29,27,62,120,104.846893,15,8,257,31,810,1.22,1334,743,1304,2,2,274,357,0,375,24.603773,2835,1305,21,12,15,1,173,10.56,21,3,10.72,0.56,8.95,120,6.943396,1319,999,117,9,2,2425,384,2,1,674,clean
20,33,98,3,76,0.37,46,104,2.5,8,10,4,44,17,24,46.086956,3,0,167,14,124,0.66,256,31,25,3,1,105,33,0,38,3.125,40,20,3,11,3,1,24,11.82,3,1,9.68,0.12,8.53,22,1.25,6,202,24,11,1,324,33,1,0,167,clean
8,23,68,1,82,1.02,31,83,3.8,5,0,1,23,14,16,35.258064,3,0,99,16,90,0.77,206,35,56,2,1,86,23,0,39,11.2,68,19,1,7,3,1,21,48.17,3,1,9.74,0.17,7.78,15,0,-37,151,21,7,1,280,23,1,0,123,clean
14,23,99,2,75,0.1,12,112,3.666667,3,0,2,29,10,15,30.5,3,0,141,12,127,1.84,279,25,11,2,0,130,23,0,53,3.666667,12,11,3,11,3,1,15,8.63,4,1,19.79,0.09,17.56,14,0,0,211,15,8,1,357,24,1,0,187,clean
3,10,21,3,149,0,17,41,0.266667,15,1,1,5,2,3,124.705879,4,0,29,1,21,0.52,71,22,4,3,0,39,10,0,10,0.266667,14,4,0,3,4,2,6,25,4,3,14.1,0.31,13.59,3,0.066667,3,62,3,2,3,103,10,3,0,54,clean
19,69,219,2,131,0,653,140,29.25,8,192,0,28,21,36,33.909649,12,0,166,37,279,0.75,479,39,126,1,0,129,72,0,134,15.75,202,234,15,11,12,1,36,8.9,12,2,7.29,0.08,6.36,36,24,451,359,36,10,1,648,72,2,0,288,clean
1,6,14,0,284,4,0,21,0,9,0,0,5,2,2,0,4,0,15,0,14,0,42,30,0,0,0,21,6,0,3,0,0,0,0,2,4,2,4,0,5,3,15,0.71,15,2,0,0,35,2,1,3,66,7,3,0,28,clean
1,15,20,1,254,0,6,23,0.133333,15,1,0,3,10,11,121.333336,2,0,24,3,21,0,60,79,2,2,1,23,15,0,13,0.133333,6,2,1,2,2,1,11,77,3,1,4,1.32,4,11,0.066667,0,43,11,1,1,151,17,1,0,27,clean
1,1,103,5,31,20,123,5,5.333334,18,96,0,3,1,1,16.211382,1,0,14,0,103,24,110,43,99,2,1,5,1,0,28,5.5,108,96,0,2,1,1,1,0,1,1,149,0.39,105,1,5.333334,15,108,1,1,1,180,1,1,0,106,clean
1,4,12,0,284,2,0,23,0,8,0,0,5,1,1,0,4,0,14,0,12,0,39,20,0,0,1,22,4,0,5,0,0,0,0,2,4,1,1,0,4,4,25,0.51,24,1,0,0,35,1,1,4,62,4,4,0,31,clean
1,8,11,2,43,0,21,17,2.571429,7,17,0,3,8,8,1.857143,1,0,41,1,11,0,43,57,2,1,0,23,8,0,15,0.285714,3,18,0,3,1,1,8,50,1,1,4,1.33,3,8,2.428572,18,28,8,1,1,115,8,1,0,19,clean
1,6,14,0,289,4,0,25,0,10,0,0,6,2,2,0,4,0,15,0,14,0,46,30,0,0,0,25,6,0,3,0,0,0,0,2,4,2,4,0,5,3,16,0.65,16,2,0,0,39,2,1,3,70,7,3,0,32,clean
1,8,14,1,12,1,4,33,1.333333,3,0,0,4,2,2,2,4,0,44,0,20,9,58,14,4,1,0,33,8,0,26,1.333333,4,4,0,3,4,1,2,0,4,4,35,0.24,25,2,0,0,47,2,1,4,98,8,4,0,42,clean
1,35,54,0,19,4,3,63,0.125,16,0,0,7,1,3,177.333328,18,0,16,0,63,0,155,60,2,2,0,57,36,0,8,0.125,3,2,2,1,18,7,22,0,21,13,48,0.39,43,0,0,0,117,3,1,11,223,41,12,0,87,clean
1,54,133,13,43,0,473,153,3.475,40,138,24,39,4,29,10.515856,8,0,42,4,147,0,360,44,52,1,9,167,54,7,60,1.3,104,139,1,2,8,1,33,92,14,2,11,0.12,10,29,3.45,369,286,29,1,1,450,66,1,0,232,clean
1,9,13,2,43,0,21,17,2.125,8,17,0,4,8,8,2.238095,2,0,41,2,13,0,45,54,4,1,0,23,9,0,14,0.5,5,17,0,3,2,1,8,68,2,1,4,1.2,3,8,2.125,16,30,8,1,1,113,9,1,0,20,clean
3,23,62,10,11,1.65,356,57,5.136364,44,26,1,11,3,5,34.502808,14,0,31,1,65,2.74,144,56,226,3,0,56,23,0,30,5.136364,311,226,1,3,14,3,19,25,20,5,25.61,0.39,21.23,4,0.590909,45,119,5,2,4,226,29,4,0,97,clean
1,5,7,1,36,0,119,14,8.142858,7,57,2,4,2,4,33.252102,2,0,17,0,7,0,27,20,9,2,0,15,5,0,7,1.285714,10,57,0,2,2,1,4,0,2,1,4,0.74,4,4,8.142858,109,21,4,1,1,52,5,1,0,15,clean
1,29,96,3,384,0,196,62,0.977273,44,42,0,4,11,17,102.571426,5,0,30,12,97,1,181,108,41,4,0,62,29,0,49,0.931818,120,43,6,2,5,1,17,76,7,1,9,0.6,8,17,0.954545,76,158,17,1,1,330,32,1,0,128,clean
1,3,4,0,86,0,5,8,2.5,2,0,1,2,2,3,83,1,0,19,1,4,0,16,11,9,2,0,8,3,0,7,4.5,9,5,0,3,1,1,3,33,1,1,3,0.69,3,3,0,-4,12,3,1,1,34,3,1,0,8,clean
2,16,45,10,31,0,175,43,13.636364,11,66,1,7,7,13,20.337143,3,0,26,0,46,0,104,32,84,1,1,43,16,0,16,7.636364,99,150,5,2,3,1,13,92,3,1,6,0.31,6,13,6,76,88,13,1,1,149,16,1,0,71,clean
5,127,218,14,104,1.84,771,198,1.642857,112,179,1,23,18,34,107.97406,12,0,73,0,233,1.41,500,225,71,5,0,188,127,0,101,0.633929,396,184,15,3,12,2,84,0,12,4,17.08,0.45,13.03,4,1.598214,375,416,34,3,3,822,138,3,3,294,clean
9,55,117,8,15,0.27,82,83,2.6,10,13,11,22,9,21,19.792683,7,0,108,3,132,0,265,102,69,2,5,77,55,0,37,6.9,96,26,1,8,7,1,33,17,7,2,11.7,0.38,10.82,20,1.3,-14,200,21,5,2,397,55,2,0,146,clean
3,5,20,6,15,0,121,21,9.666667,9,27,1,7,3,5,21.735537,1,0,31,2,22,0.55,48,28,107,1,0,20,5,0,12,11.888889,127,87,1,3,1,1,5,18.5,1,1,6.29,0.58,5.74,5,3,-6,41,5,2,1,88,5,1,0,35,clean
2,9,11,3,292,0,11,21,0.818182,11,3,0,2,6,7,110.727272,2,0,20,2,11,0,42,44,6,2,0,21,9,0,7,0.545455,8,9,1,1,2,1,7,57,2,1,4,1.05,4,7,0.272727,3,32,7,1,1,93,9,1,0,22,clean
1,38,71,5,36,1,147,55,2.791667,24,16,0,14,8,10,113.979591,16,0,23,4,82,0,177,92,58,2,1,55,38,0,11,2.416667,100,67,2,2,16,3,30,78,16,4,15,0.52,15,10,0.666667,47,126,10,1,3,276,42,3,0,86,clean
3,6,6,1,36,3,106,13,5.571429,7,37,1,4,5,6,32.396225,1,0,32,1,12,0.5,29,33,2,2,0,10,6,0,9,0.285714,3,39,0,3,1,1,6,0,1,1,8.5,1.14,5,6,5.285714,103,19,6,2,1,70,6,1,0,12,clean
2,117,186,9,282,0,135,165,1.5,34,29,0,6,5,6,104.866669,12,1,19,3,197,0,461,286,22,5,0,154,117,0,52,0.647059,69,51,0,1,12,1,67,44,13,2,10,0.62,9,6,0.852941,66,351,49,2,2,786,124,2,0,241,clean
3,8,10,3,36,0,286,18,9.916667,12,119,3,4,4,7,33.412586,2,0,42,2,13,0,40,20,39,2,0,19,8,0,10,3.25,111,119,0,4,2,1,7,16.5,2,1,3.67,0.5,3.67,7,9.916667,175,28,7,2,1,69,8,1,0,19,clean
3,13,19,3,36,0,350,28,9.3125,16,149,3,10,4,9,33.419998,3,0,35,2,26,0,68,21,39,2,0,31,13,0,12,2.4375,116,149,2,3,3,1,11,18.5,3,1,5.2,0.31,5.2,9,9.3125,234,47,9,2,1,99,13,1,0,33,clean
1,42,37,6,195,2,147,21,2.375,16,21,0,12,6,7,117.353745,12,0,40,0,40,0,74,97,28,2,0,21,42,0,9,1.75,73,38,1,2,12,2,28,0,18,3,21,1.31,19,1,1.3125,74,58,7,1,3,179,48,3,0,36,buggy
3,18,66,17,186,0,102,53,2.333333,18,20,0,11,9,10,164.068634,6,0,23,5,70,1,141,16,22,1,1,52,18,0,31,1.222222,81,42,1,2,6,1,12,75,7,1,12,0.11,11,10,1.111111,21,119,10,1,1,187,19,1,0,102,clean
3,11,47,17,186,0,87,42,2,18,25,0,10,7,8,166.287354,3,0,21,4,55,1,112,14,11,1,1,44,11,0,28,0.611111,62,36,1,2,3,1,10,72,4,1,12,0.13,10,8,1.388889,25,89,8,1,1,153,12,1,0,77,clean
1,50,90,8,132,0,257,79,2.238095,21,39,0,4,26,28,76.665367,19,0,54,14,116,0,242,77,48,1,0,80,50,0,66,2.285714,139,47,2,4,19,1,28,88,26,2,8,0.32,7,28,1.857143,118,169,28,1,1,385,58,1,0,120,clean
1,112,238,6,132,1,1224,127,19.538462,26,392,10,8,30,42,67.90686,14,0,95,17,277,2,514,273,116,2,3,135,112,0,170,4.461538,333,508,2,3,14,1,51,92,20,3,15,0.53,11,42,15.076923,891,365,42,1,2,946,128,2,1,257,clean
23,113,214,8,163,0,299,231,2.26087,46,94,0,31,40,53,151.257523,7,0,196,25,235,0.82,604,122,69,2,11,217,113,0,146,1.5,173,104,13,12,7,1,56,19.64,7,2,9.69,0.2,8.54,53,2.043478,126,445,53,11,2,857,120,2,0,339,clean
29,76,171,14,14,0.12,380,131,7.115385,26,130,2,49,23,30,27.731579,7,0,225,5,197,0.6,395,71,55,3,3,124,76,0,41,2.115385,126,185,5,16,7,1,44,6.07,8,2,22.89,0.18,22.01,29,5,254,302,39,16,1,504,78,1,0,229,clean
18,77,154,18,13,0.41,385,135,0.875,56,29,2,21,33,39,168.049347,6,2,255,13,161,0.87,399,87,68,3,1,132,77,0,90,1.214286,423,49,2,10,6,1,46,15.13,11,2,10.82,0.22,9.48,39,0.517857,-38,289,39,8,1,570,83,1,0,209,clean
52,108,298,21,15,0.1,1718,193,19.894737,38,584,5,73,30,52,24.431316,9,1,403,24,358,0.18,620,91,712,3,1,160,108,0,99,18.736841,1031,756,16,29,9,1,59,3.33,11,2,8.6,0.15,8.32,52,15.368421,687,491,52,27,2,802,116,2,0,393,clean
6,67,112,5,195,0,31,112,0.304348,23,1,5,9,17,27,115.580643,15,0,53,3,129,0,308,150,20,6,1,113,67,0,33,0.869565,47,7,5,2,15,1,32,44,15,2,10.53,0.49,9.79,25,0.043478,-16,224,27,2,2,490,72,2,0,156,clean
1,28,51,5,36,0,868,57,43.333332,9,390,0,10,18,19,32.580647,4,0,32,0,64,0,152,227,47,2,0,62,28,0,24,5.222222,75,390,1,1,4,1,19,0,4,1,6,1.49,6,0,43.333332,793,108,19,1,1,403,28,1,0,81,clean
9,18,41,10,130,0.62,342,60,7.35,20,22,0,27,10,11,144.529236,3,0,94,3,47,0.78,130,29,125,4,1,59,18,0,27,6.25,319,147,1,7,3,1,16,16.67,3,1,10.68,0.22,9.13,9,1.1,23,101,16,7,1,186,18,1,0,79,clean
1,12,24,4,15,0,92,17,7.3,10,21,0,10,4,4,19.684782,7,0,17,3,25,0,52,24,52,2,0,17,12,0,8,5.2,60,73,0,2,7,1,4,33,7,3,10,0.46,9,4,2.1,32,41,4,1,3,84,12,3,0,28,clean
2,19,57,8,36,0,185,69,3.142857,14,29,1,18,16,18,33.702702,2,0,44,6,67,0,166,22,31,2,0,79,19,0,34,2.214286,121,44,1,4,2,1,18,33.5,2,1,6.84,0.13,6.23,16,2.071429,64,126,18,2,1,221,19,1,2,106,clean
1,28,51,5,36,0,861,56,42.88889,9,386,0,13,18,19,32.57143,4,0,32,0,63,0,150,226,47,2,0,61,28,0,24,5.222222,75,386,1,1,4,1,19,0,4,1,6,1.51,6,0,42.88889,786,107,19,1,1,400,28,1,0,80,clean
1,1,8,2,52,5,130,12,14.8,5,74,0,2,1,1,47.692307,1,0,14,0,9,7,25,19,0,1,0,14,1,0,12,0,0,74,0,2,1,1,1,0,1,1,27,0.76,15,1,14.8,130,20,1,1,1,56,1,1,0,18,clean
1,20,47,3,27,2,86,40,1.888889,27,44,0,12,4,5,89.88372,14,0,18,5,53,1,105,26,44,4,2,40,20,0,21,1.62963,62,51,1,2,14,2,12,62,17,4,17,0.25,15,5,1.62963,24,87,5,1,4,140,24,4,0,67,clean
3,12,33,5,18,0,13,26,0.777778,9,7,2,14,3,5,16.846153,5,0,53,4,38,1,74,25,7,2,0,25,12,0,12,0.777778,12,7,0,4,5,1,7,31,5,2,13.21,0.34,12.21,5,0.777778,1,59,5,2,2,110,13,2,0,47,clean
2,12,18,4,25,0,40,21,0.882353,17,7,0,7,3,4,52.224998,9,1,17,3,19,1,51,19,8,3,3,20,12,0,12,0.470588,19,15,0,1,9,1,6,62,10,3,10,0.37,9,4,0.411765,21,39,4,1,3,79,13,3,0,27,clean
2,54,98,5,27,0,157,57,0.95122,41,35,0,3,1,1,99.547768,10,0,14,0,104,0,192,139,88,4,0,55,54,0,51,2.146342,127,39,0,1,10,2,34,0,11,3,10,0.72,10,1,0.853659,30,155,17,2,3,379,57,3,0,102,buggy
7,200,267,18,170,0.26,395,169,1.451613,93,24,1,12,4,5,129.972153,21,0,57,1,293,0,522,36,207,6,0,155,200,0,61,2.225807,392,135,0,5,21,1,133,0,24,2,6.28,0.07,6.28,5,0.258064,3,436,37,14,2,608,221,2,3,344,clean
42,137,548,5,112,2.2,246,293,27.75,8,212,3,67,30,47,13.833333,17,6,320,30,663,1.83,1086,89,18,2,2,272,139,0,140,2.25,37,222,8,23,17,1,87,5.9,17,3,27.63,0.08,24.98,47,26.5,209,841,47,21,2,1266,143,2,0,709,clean
1,46,83,4,132,1,141,62,5.6,10,34,0,5,10,13,96.468086,10,0,26,0,91,0,184,29,51,2,1,61,46,0,25,5.1,69,56,3,1,10,1,25,92,10,3,13,0.16,13,0,3.4,72,145,13,1,3,225,48,3,0,101,clean
2,17,32,17,186,0,91,30,1.235294,17,15,1,2,6,7,164.725281,5,0,42,4,35,0,85,21,9,1,0,32,17,0,14,0.529412,56,21,0,3,5,1,10,57,5,2,10,0.25,8,7,0.882353,35,62,7,1,2,120,17,2,0,44,clean
