@relation 'data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
1,6,5,0,9,0,2,4,4,1,0,17,2,5,0,21,16,0,11,6,1,10,0,1,1,1,6,50,1,1,3,0.76,3,4,14,4,2,1,47,6,1,10,clean
1,6,7,0,14,0,6,5,5,2,0,22,1,7,0,28,14,0,14,6,0,11,0,2,2,1,5,40,2,1,4,0.5,3,5,21,5,1,1,53,6,1,14,buggy
2,8,10,0,28,1,5,4,5,4,0,18,1,11,0,51,15,0,31,8,0,9,0,2,4,1,8,60,4,1,6,0.29,6,5,38,5,1,1,75,8,1,29,clean
4,14,14,1,29,0,4,10,10,4,0,23,1,15,0,61,26,0,31,14,0,14,0,1,4,1,13,50,5,1,5,0.43,4,10,43,10,1,1,101,15,1,28,clean
7,21,47,0.55,46,1,23,5,6,11,0,58,4,61,0.76,129,21,0,46,21,0,14,0,5,11,2,14,8.25,13,3,22.1,0.16,21.34,6,93,6,4,3,156,23,3,69,buggy
2,11,22,0,24,0,13,6,6,2,0,75,3,25,0,61,13,0,25,11,0,14,0,2,2,1,6,55,3,2,7,0.21,7,6,46,6,1,1,88,12,1,34,clean
6,16,25,0,43,0,16,6,6,5,0,45,2,31,0,90,16,0,42,16,2,11,0,4,5,1,11,12.33,7,3,11.64,0.18,11.64,6,68,6,3,2,115,19,2,50,buggy
1,5,7,0,21,0,1,1,1,5,0,21,0,7,1,34,13,0,21,5,0,5,0,2,5,1,1,0,5,5,20,0.38,19,1,28,1,1,5,52,5,5,22,clean
1,2,3,0,10,0,5,2,2,1,0,17,0,3,0,18,18,0,12,2,0,6,0,2,1,1,2,0,1,1,5,1,5,2,13,2,1,1,42,2,1,10,clean
2,5,8,0,16,0,5,4,4,2,0,17,2,9,0,31,16,0,16,5,0,11,0,1,2,1,4,37,2,1,4,0.52,4,4,24,4,1,1,56,5,1,18,clean
2,5,19,2,18,0,1,2,2,4,0,15,1,20,4,44,15,0,18,5,0,13,0,1,4,1,2,0,4,2,22,0.34,16,2,37,2,1,2,71,5,2,31,clean
2,7,16,4,23,0,2,2,2,6,0,15,1,17,1,48,23,0,23,7,0,10,0,1,6,1,2,0,7,4,22,0.48,17,2,39,2,1,3,81,8,3,31,clean
1,16,28,0,23,0,7,6,6,5,0,19,4,30,0,69,38,0,22,16,0,14,0,1,5,1,6,50,5,2,9,0.55,9,6,51,6,1,2,120,17,2,33,clean
9,18,51,0,48,0,17,9,9,7,0,74,1,63,0.49,122,15,0,40,18,0,22,0,6,7,1,9,3.8,7,2,10.14,0.12,9.41,9,99,9,5,2,159,18,2,75,clean
1,9,16,0,30,0,5,1,4,3,0,17,0,17,0,57,35,16,30,9,0,26,3,1,3,1,4,96,3,2,8,0.61,8,0,46,4,1,2,100,9,2,36,clean
1,1,2,0,20,0,2,1,1,1,0,14,0,2,0,26,12,16,21,1,0,20,0,2,1,1,1,93,1,1,3,0.46,3,0,22,1,1,1,57,1,1,20,buggy
3,7,12,0,16,0,1,6,7,1,1,20,5,13,0,38,30,1,17,7,0,15,0,1,1,1,7,64,1,1,4,0.79,4,7,28,7,1,1,83,7,1,20,clean
7,16,45,0,41,1,20,9,10,3,0,90,1,51,0,115,14,0,47,16,0,14,0,6,3,1,10,0,4,2,11.99,0.12,11.47,10,86,10,4,1,142,21,1,69,buggy
2,13,18,0,37,0,5,6,7,5,0,27,0,18,0,71,16,3,39,13,0,16,1,2,5,1,7,66,5,2,6,0.23,6,6,55,7,1,1,102,14,1,41,clean
3,28,45,0,74,0,20,5,16,7,5,42,5,50,0,154,47,0,78,28,0,26,6,2,7,1,20,44,12,2,5.67,0.31,5.67,16,119,16,2,1,227,34,1,90,buggy
11,47,177,1.33,171,0,33,12,26,7,0,104,13,207,1.12,439,144,6,184,47,0,118,14,7,7,1,28,14.83,7,1,10.21,0.33,7.44,26,348,26,6,1,700,48,1,300,clean
2,5,9,0,5,0,2,1,1,5,0,14,0,9,0,16,13,0,5,5,0,4,0,1,5,5,5,0,7,7,12,0.81,12,1,14,1,1,5,33,7,5,8,clean
9,61,116,0,82,0,15,16,24,8,0,89,6,125,0,260,22,1,84,61,0,34,8,5,8,2,48,20.4,8,2,6.76,0.08,6.76,17,198,24,5,2,313,63,2,135,clean
1,5,26,0,16,2,9,3,5,1,0,18,0,26,1,50,17,0,18,5,0,14,0,2,1,1,5,0,1,1,8,0.34,7,5,42,5,1,1,78,5,1,36,clean
2,12,20,0,12,0,7,2,2,11,0,15,0,20,0,40,15,1,13,12,0,7,0,1,11,6,12,50,11,6,14,0.38,14,2,32,2,1,6,62,12,6,19,clean
4,153,308,0,190,0,31,61,67,7,0,93,15,330,0,660,67,0,168,153,0,127,6,2,7,1,80,46.5,8,2,9.55,0.1,8.7,67,498,67,2,2,848,177,2,311,clean
3,21,41,0,26,0,12,7,7,12,0,33,1,49,0,95,18,1,27,25,0,14,0,3,14,1,9,41.5,14,3,8.76,0.19,8.76,5,67,7,3,2,124,25,3,46,buggy
2,23,39,0,60,0,22,3,4,18,0,17,3,41,2,124,17,0,61,23,0,20,1,2,18,2,8,58,20,6,24,0.14,22,4,99,4,1,5,159,27,5,69,clean
1,17,29,0,29,0,9,9,10,4,1,23,2,30,0,79,22,4,31,17,0,21,0,2,4,1,10,88,4,1,6,0.28,6,9,58,10,1,1,117,18,1,40,clean
3,73,162,0,99,0,21,11,19,28,0,45,9,190,0,366,23,0,102,88,0,47,8,3,28,1,34,68.5,29,4,14.8,0.06,14.8,19,261,19,2,3,436,91,4,181,buggy
1,14,13,0,23,0,3,14,14,1,0,27,6,13,0,52,14,0,24,14,0,24,0,1,1,1,14,80,1,1,2,0.27,2,14,36,14,1,1,89,14,1,21,clean
1,12,98,2,82,2,19,7,10,3,0,33,2,101,4,204,40,1,89,12,0,59,1,3,3,1,10,46,3,1,23,0.2,17,10,180,10,1,1,301,12,1,168,clean
34,256,440,0.05,326,4,180,89,100,20,0,321,12,574,0.25,1145,175,28,318,256,0,190,7,17,20,1,122,5.65,29,3,7.51,0.15,7.01,100,766,100,17,2,1451,301,2,473,buggy
1,2,11,0,10,1,5,1,2,1,0,15,0,11,2,25,13,0,11,2,0,12,0,2,1,1,2,0,1,1,11,0.52,8,2,21,2,1,1,50,2,1,18,clean
2,28,46,0,45,0,13,13,13,4,0,26,3,50,0,120,26,0,42,28,0,21,0,1,4,1,15,58,5,2,7,0.22,7,13,91,13,1,2,165,29,2,55,clean
1,3,6,0,10,0,7,3,3,1,0,72,0,6,0,22,15,1,12,3,0,8,0,2,1,1,3,66,1,1,4,0.68,4,3,16,3,1,1,43,3,1,12,clean
1,12,39,0,32,2,4,8,10,2,0,33,2,39,0,84,16,0,32,12,0,21,0,3,2,1,10,30,2,1,8,0.19,7,10,71,10,1,1,121,12,1,60,clean
3,10,25,3.67,28,1,17,1,2,7,0,42,0,35,3.33,76,20,0,30,10,0,12,0,4,7,3,7,0,7,5,45.67,0.26,42.33,2,53,2,2,5,104,10,5,42,clean
2,39,49,0,60,0,13,19,19,4,0,32,4,50,0,137,27,0,47,39,0,27,0,1,4,1,21,72,5,2,6,0.2,6,19,109,19,1,2,191,40,2,55,clean
1,2,31,0,16,0,11,2,2,1,0,25,0,34,3,53,14,0,16,2,0,12,0,3,1,1,2,0,1,1,24,0.26,21,2,47,2,1,1,79,2,1,44,clean
3,45,71,0.6,59,0,22,14,16,12,0,42,6,80,0,185,29,1,59,45,0,28,2,2,12,1,22,39.5,12,2,8.57,0.16,7.98,16,130,16,2,2,242,45,2,78,clean
2,5,5,0,13,1,7,3,4,2,0,30,1,6,0,28,15,0,16,5,0,10,0,2,2,1,4,25,2,1,4,0.54,4,4,18,4,1,1,53,5,1,12,clean
1,4,6,0,6,0,3,2,2,2,0,15,0,6,0,19,13,0,8,4,0,5,0,2,2,1,2,0,2,2,6,0.68,6,2,12,2,1,2,37,4,2,7,clean
2,96,149,0,138,0,6,2,3,14,0,16,1,158,0,366,217,0,135,96,0,53,1,1,14,1,42,33,14,2,7,0.59,7,3,287,35,2,2,636,100,2,207,clean
2,19,24,0,27,0,8,7,7,6,0,20,1,27,0,74,19,0,27,19,0,13,0,1,6,1,9,71,6,2,8,0.26,8,7,51,7,1,2,106,20,2,30,clean
3,12,22,2,40,0,15,6,6,6,0,75,3,24,0,79,32,0,42,12,0,14,0,2,6,1,11,77,7,2,10,0.41,8,6,62,6,1,2,123,13,2,49,clean
1,7,9,0,19,0,9,6,6,2,0,41,0,11,0,44,18,0,25,7,0,10,0,2,2,1,6,0,2,1,4,0.41,4,6,28,6,1,1,72,7,1,20,clean
1,1,1,0,8,1,4,0,1,1,0,21,0,1,0,12,14,1,9,1,0,6,0,2,1,1,1,0,1,1,4,1.17,4,1,9,1,1,1,31,1,1,7,clean
1,7,7,0,10,0,3,7,7,1,0,109,0,7,0,31,14,1,16,7,0,11,0,4,1,1,7,85,1,1,3,0.45,3,7,17,7,1,1,55,7,1,9,clean
4,8,13,2.97,17,0,12,3,3,5,0,29,0,15,0,41,19,1,20,8,0,7,0,2,5,2,7,25,6,3,15.93,0.46,15.93,3,30,3,2,2,63,9,2,21,buggy
1,12,21,0,18,0,8,1,2,11,0,15,0,21,0,45,22,9,19,12,0,15,1,2,11,6,12,50,12,6,14,0.49,14,2,39,2,1,6,73,13,6,26,buggy
1,14,12,0,31,0,6,14,14,1,0,56,0,12,0,74,24,5,47,14,0,23,0,2,1,1,14,98,1,1,3,0.32,3,14,43,14,1,1,118,14,1,28,clean
23,53,75,0.26,81,4,104,19,24,5,0,335,0,80,0.09,262,35,0,106,53,0,39,1,49,5,1,36,0,5,1,6.84,0.13,6.7,22,156,27,24,1,331,53,1,79,clean
17,54,96,0.45,113,1,48,16,22,10,0,161,2,127,0.55,286,30,0,106,54,0,37,5,11,10,1,43,6.78,10,2,12.25,0.1,11.43,22,209,22,9,2,347,59,2,155,clean
1,17,39,0,25,1,6,6,7,6,0,32,7,41,1,90,19,0,31,17,0,24,0,4,6,1,7,65,6,2,11,0.21,10,7,64,7,1,2,129,18,2,46,clean
2,14,28,0,31,0,14,3,3,12,0,16,1,30,2,78,13,0,33,14,0,15,0,1,12,1,3,33,13,5,21,0.17,19,3,59,3,1,4,106,15,4,43,clean
1,80,210,0,173,0,14,77,78,2,0,91,1,232,0,499,43,0,186,80,0,94,1,2,2,1,78,1,2,1,6,0.09,6,78,383,78,1,1,612,80,1,302,buggy
3,94,210,0,111,1,13,8,10,23,0,49,9,223,0,427,152,0,108,94,0,67,1,3,23,1,68,20.33,27,2,5.18,0.36,5.18,10,321,37,4,2,642,99,2,232,clean
6,29,45,0.33,56,2,11,8,10,9,0,49,4,49,0,135,24,0,57,29,1,24,0,3,9,2,23,20,10,3,11.49,0.18,10.84,10,101,10,3,2,181,31,2,69,clean
1,1,1,0,4,0,0,1,1,1,0,105,0,1,0,7,13,0,4,1,0,4,0,4,1,1,1,0,1,1,3,1.86,3,1,5,1,1,1,24,1,1,3,clean
1,6,8,0,17,1,7,0,3,4,0,22,0,9,0,36,37,1,20,6,0,10,2,3,4,1,3,66,4,2,7,1.03,7,1,25,3,1,2,82,8,2,18,clean
1,8,16,7,29,0,8,1,1,8,0,14,0,19,7,58,27,1,30,8,0,14,0,2,8,4,4,0,14,14,55,0.47,41,1,45,1,1,8,98,14,8,36,buggy
10,38,57,0.18,74,3,17,23,27,4,0,79,3,72,0,187,22,0,78,38,0,36,1,5,4,1,27,21,4,1,6.37,0.12,5.56,27,131,27,4,1,245,42,1,94,clean
14,62,123,0.77,104,5,73,10,18,16,0,199,2,160,1.14,334,47,2,113,62,1,39,3,12,16,1,26,10.75,17,3,20.83,0.14,18.97,18,227,18,8,3,409,71,3,157,buggy
6,26,49,0,70,3,19,13,18,6,0,88,4,55,0.18,161,44,0,78,26,1,33,2,6,6,1,18,39.33,6,1,6.68,0.27,6.32,17,119,18,3,1,237,27,1,92,clean
64,224,461,0.28,372,1,114,39,42,10,0,458,3,575,0.15,1171,270,0,367,224,0,206,2,34,10,1,129,1.56,11,2,7.02,0.23,6.55,42,833,115,33,1,1617,248,1,597,buggy
7,78,140,0.51,127,0,31,26,34,10,5,86,0,151,0,357,102,8,135,78,0,52,3,4,10,1,56,24.25,11,2,7.23,0.29,6.72,3,267,34,4,2,506,86,2,187,clean
1,3,4,0,13,0,2,1,1,3,0,21,0,4,0,21,13,0,13,3,0,5,0,2,3,1,1,0,3,3,10,0.62,10,1,17,1,1,3,39,3,3,13,clean
1,5,7,0,12,0,5,1,2,4,0,15,0,7,0,25,17,2,13,5,0,9,1,2,4,2,5,50,5,3,8,0.68,8,2,19,2,1,2,49,6,2,13,clean
1,13,20,0,36,0,11,2,5,5,0,18,0,24,1,73,19,6,36,13,0,21,3,1,5,1,5,73,5,2,11,0.26,10,0,56,5,1,2,107,13,2,40,clean
2,2,2,1,6,0,0,1,1,2,0,14,0,2,0,10,11,0,6,2,0,5,0,1,2,1,1,0,2,2,6,1.1,5,1,8,1,1,2,26,2,2,5,clean
1,6,38,1,19,0,11,3,3,4,0,35,0,41,1,71,22,0,23,6,0,11,0,3,4,1,3,0,4,2,22,0.31,20,3,57,3,1,2,100,6,2,50,clean
1,2,2,0,5,1,1,1,2,1,0,24,0,2,0,11,13,0,6,2,0,5,0,2,1,1,2,0,1,1,3,1.18,3,2,7,2,1,1,29,2,1,4,clean
2,13,21,0,32,0,12,8,10,2,0,36,3,22,0,72,15,2,35,13,0,22,2,2,2,1,10,54,2,1,4.58,0.21,4.58,4,53,10,2,1,109,13,1,37,clean
28,176,341,0.95,278,0,144,81,87,11,0,282,21,408,0.3,865,245,22,279,180,0,191,6,17,11,1,107,6.4,11,2,8.73,0.28,7.64,70,619,90,17,1,1261,185,1,432,buggy
3,15,27,0,40,0,15,6,6,4,0,19,3,29,0,88,16,0,42,15,0,14,0,1,4,1,11,66,5,2,10,0.18,10,6,67,6,1,2,116,16,2,49,buggy
2,3,1,0,10,0,1,3,3,1,0,16,0,1,0,15,16,0,10,3,0,7,0,1,1,1,3,0,1,1,3,1.07,2,3,11,3,1,1,38,3,1,7,clean
5,14,46,0.57,47,1,16,7,8,5,0,69,4,55,1.7,113,18,0,43,14,0,27,0,5,5,1,8,16.67,5,1,15.91,0.16,13.42,8,93,8,3,1,158,14,1,76,clean
1,4,4,0,14,0,3,4,4,1,0,17,2,4,0,23,15,0,14,4,0,10,0,1,1,1,4,37,1,1,3,0.65,3,4,18,4,1,1,46,4,1,13,clean
5,21,53,0,45,1,21,8,10,5,0,72,2,64,0,131,15,0,45,21,0,19,1,4,5,1,12,22.67,5,2,12.42,0.11,11.81,10,98,10,3,2,164,21,2,76,clean
3,12,24,0,21,0,7,6,8,4,0,34,3,27,0,61,16,0,21,12,0,17,2,2,4,1,8,30.5,4,1,5.35,0.26,4.76,8,45,8,2,1,94,12,1,32,clean
2,20,20,0,34,0,5,19,19,2,0,32,9,21,0,77,16,1,35,20,0,33,0,1,2,1,19,88,2,1,3,0.21,3,19,54,19,1,1,124,20,1,33,clean
15,33,117,0,103,0,38,13,18,3,0,144,10,137,1.25,267,36,3,97,33,0,69,5,10,3,1,20,10.25,4,2,12.43,0.13,10.76,18,220,18,8,1,371,36,1,183,clean
1,9,9,0,14,0,2,8,8,2,0,21,4,9,0,33,13,0,14,9,0,15,0,1,2,1,8,78,2,1,3,0.39,3,8,23,8,1,1,61,9,1,13,clean
67,236,586,0.43,390,1,140,75,91,72,2,570,56,756,1.19,1320,89,3,340,236,0,305,13,37,72,1,94,5.5,78,2,11.91,0.07,10.24,91,976,91,34,2,1705,253,2,745,clean
5,19,55,0,49,2,18,9,14,3,0,53,8,65,0.26,133,13,0,48,19,0,33,3,4,3,1,14,26,3,1,7.62,0.1,7.36,14,104,14,3,1,179,19,1,83,clean
27,77,201,0.06,140,2,71,24,36,6,0,238,15,242,0.51,459,28,2,139,77,0,95,10,16,6,1,38,6.36,11,2,9.11,0.06,8.25,36,341,36,14,2,579,93,2,262,clean
2,11,17,0,23,1,10,6,8,4,0,21,1,19,0,56,18,0,23,11,0,13,1,1,4,1,8,75,5,1,5,0.32,5,8,40,8,1,1,85,12,1,26,clean
1,2,2,0,7,0,3,2,2,1,0,15,0,2,0,13,13,0,8,2,0,6,0,2,1,1,2,0,1,1,3,1,3,2,9,2,1,1,32,2,1,6,buggy
1,38,108,0,58,2,4,28,31,2,0,44,0,108,0,205,16,2,58,38,0,42,1,1,2,1,31,88,3,1,6,0.08,6,0,166,31,1,1,263,42,1,127,clean
12,48,96,0.54,64,2,32,7,14,18,0,92,3,111,0.63,222,28,0,64,48,1,35,5,6,18,1,22,9.83,22,4,10.85,0.13,9.43,14,160,14,6,3,285,57,3,108,clean
1,2,2,0,7,0,3,2,2,1,0,39,0,2,0,13,14,0,8,2,0,5,0,3,1,1,2,0,1,1,3,1.08,3,2,9,2,1,1,32,2,1,6,clean
1,149,387,0,315,0,17,139,140,5,0,153,2,433,0,897,56,1,316,149,0,247,1,2,5,1,142,66,5,1,7,0.06,6,140,702,140,1,1,1176,149,1,548,buggy
13,96,232,0,191,5,43,38,52,6,0,222,24,252,0.33,551,73,4,201,96,0,154,9,16,6,1,61,27.22,7,1,8.86,0.13,7.92,52,423,56,10,1,760,100,1,318,clean
25,100,244,0.33,173,4,90,29,45,6,0,309,21,281,0.31,559,102,3,171,100,0,102,12,18,6,1,56,18.5,7,2,9.94,0.18,9.04,45,417,45,14,2,755,110,2,304,buggy
1,2,5,0,7,0,6,2,2,1,0,50,0,5,0,16,13,0,8,2,1,6,0,4,1,1,2,0,1,1,4,0.81,4,2,12,2,1,1,35,2,1,9,buggy
7,30,55,1,57,4,8,7,13,6,0,52,3,70,0.46,166,40,0,65,30,0,32,2,3,6,1,15,25,7,2,12.12,0.24,10.65,13,112,13,3,2,234,32,2,81,clean
2,14,15,0,32,0,6,13,13,2,0,26,7,16,0,67,15,6,36,14,0,30,0,1,2,1,13,91,2,1,3,0.22,3,13,47,13,1,1,112,14,1,32,clean
5,36,67,0.4,58,2,26,6,8,16,0,47,0,81,0,169,25,1,59,36,1,17,0,4,16,1,13,27.67,16,4,14.06,0.15,13.26,6,125,8,3,4,204,36,4,84,clean
1,1,2,0,26,0,2,1,1,1,0,14,0,2,0,32,12,22,27,1,0,26,0,2,1,1,1,95,1,1,3,0.38,3,0,28,1,1,1,69,1,1,26,clean
10,43,110,0.41,66,5,44,14,19,7,0,175,10,130,1.38,243,23,2,65,43,2,47,0,9,7,1,23,22.33,7,2,14.96,0.09,13.31,19,176,19,6,2,304,45,2,127,buggy
3,14,31,0,36,0,14,6,7,4,0,56,2,35,0,83,13,0,33,14,0,17,1,3,4,1,7,33,4,2,10.25,0.16,10.25,7,67,7,2,2,113,15,2,53,clean
3,65,138,0,103,0,42,10,18,18,0,44,15,146,0,300,31,8,95,65,2,59,8,2,18,1,22,44,21,3,11.25,0.1,11.25,18,241,18,2,3,373,69,3,170,buggy
5,12,23,0,28,1,14,4,5,6,0,44,0,29,0.36,72,16,1,29,12,0,11,0,4,6,1,9,22,6,2,13.91,0.22,13.55,5,51,5,3,2,98,12,2,37,clean
7,53,106,0.21,88,1,45,10,14,25,0,70,7,132,0.21,278,40,0,89,53,0,31,3,6,25,2,31,23.25,28,4,13.4,0.14,12.8,14,194,14,4,3,344,59,3,137,buggy
3,13,24,0,30,0,12,8,8,4,0,77,3,24,0,69,20,1,31,13,0,16,0,2,4,1,8,75,6,1,6,0.29,5,8,54,8,1,1,104,15,1,40,clean
2,59,109,0,70,0,15,23,25,11,0,38,10,118,0,243,29,0,67,59,0,49,2,1,11,1,34,81,19,2,9,0.12,8,25,179,25,1,2,319,69,2,113,clean
1,5,16,0,14,0,6,2,2,3,0,24,2,17,2,39,17,1,16,5,0,13,0,3,3,1,2,16,3,2,15,0.44,13,2,30,2,1,2,67,5,2,24,clean
1,5,5,0,10,3,2,2,5,1,0,18,1,5,0,24,27,0,13,5,0,9,0,2,1,1,5,60,1,1,3,1.13,3,5,15,5,1,1,59,5,1,9,clean
26,84,183,0.2,148,0,76,34,45,5,1,214,6,232,0.26,458,43,5,141,92,0,57,10,13,7,1,45,6.92,9,2,13.11,0.09,12.44,44,331,45,13,1,548,102,2,243,clean
3,26,55,0.63,47,0,23,6,8,10,0,38,5,69,0.63,147,24,0,53,26,0,24,2,4,10,1,12,32.5,11,3,12.47,0.16,11.21,8,102,8,2,3,193,27,3,76,buggy
27,172,308,0,291,0,96,60,63,18,0,245,0,398,0,851,119,2,293,175,0,77,3,14,18,1,83,7.14,18,3,7.78,0.14,7.53,16,599,63,14,2,1020,204,2,417,buggy
2,123,238,0,236,0,0,2,2,9,0,15,1,253,0,600,317,0,234,123,0,147,0,1,9,1,57,0,10,2,4,0.53,4,2,474,55,2,2,1058,135,2,383,clean
2,2,7,0,10,0,0,2,2,1,0,15,6,7,0,20,19,0,10,2,0,7,0,1,1,1,2,50,1,1,5,0.95,5,2,17,2,1,1,46,2,1,14,clean
1,1,1,0,4,0,0,1,1,1,0,105,0,1,0,7,13,0,4,1,0,4,0,4,1,1,1,0,1,1,3,1.86,3,1,5,1,1,1,24,1,1,3,clean
1,7,55,0,30,3,12,4,7,1,0,20,1,56,2,96,14,0,31,7,1,26,0,2,1,1,7,42,2,1,14,0.15,12,7,85,7,1,1,136,10,1,76,clean
1,17,23,0,27,0,13,4,5,5,0,32,1,25,0,68,13,0,25,17,0,11,1,3,5,1,5,80,7,4,10,0.19,10,5,50,5,1,3,92,20,3,27,clean
5,18,48,0,60,7,21,3,10,6,0,49,5,60,0.29,143,14,0,66,18,0,21,0,4,6,1,13,24.67,6,1,9.61,0.1,8.92,9,108,10,3,1,178,18,1,91,clean
1,133,230,0,158,0,41,37,40,14,2,82,6,276,0,589,74,4,181,149,0,84,1,2,14,1,93,95,19,3,9,0.13,9,29,388,49,4,2,699,162,2,251,clean
1,8,37,1,32,0,5,4,4,3,0,39,5,37,3,79,34,0,33,8,0,26,0,3,3,1,4,60,4,2,18,0.43,14,4,69,4,1,2,137,10,2,60,clean
19,38,99,0.09,112,2,44,15,20,5,0,150,10,127,0.41,267,20,0,101,38,0,56,3,11,5,1,26,7.9,5,1,8.61,0.07,7.95,20,211,20,10,1,340,39,1,168,clean
6,26,52,0,64,0,26,8,11,7,0,50,5,66,0.96,165,23,1,72,26,0,40,3,4,7,1,16,32.33,7,2,13,0.14,11.24,11,116,11,3,2,224,27,2,88,buggy
1,1,1,0,7,0,2,0,1,1,0,14,0,1,0,12,12,3,8,1,0,6,1,2,1,1,1,100,1,1,2,1,2,1,8,1,1,1,29,1,1,6,clean
1,7,13,0,37,0,22,4,4,3,0,17,0,13,0,57,31,0,36,7,0,12,0,1,3,1,4,0,3,1,9,0.54,9,0,50,4,1,1,100,7,1,40,clean
5,15,47,0.19,45,2,9,8,11,3,0,72,2,53,0,112,41,3,43,15,0,24,1,5,3,1,11,24.33,3,1,9.22,0.37,8.61,11,92,11,3,1,171,16,1,76,clean
1,4,9,0,10,0,3,2,3,2,0,72,0,9,0,25,15,2,11,4,0,9,1,2,2,1,3,50,2,1,6,0.6,5,3,19,3,1,1,47,4,1,14,clean
9,25,74,0.13,65,2,17,11,17,3,0,104,5,85,0.45,173,35,4,62,25,0,43,4,7,3,1,21,14.4,5,1,8.88,0.2,7.84,17,139,17,5,1,248,28,1,112,clean
3,13,22,0,39,0,13,8,8,5,0,90,1,25,0,80,17,3,40,13,0,18,0,3,5,1,11,39,8,2,7.02,0.21,6.18,7,61,8,2,1,115,16,1,46,clean
1,74,322,0,151,2,26,26,53,6,0,66,1,339,1,564,47,0,150,74,0,160,25,2,6,1,57,49,6,1,12,0.08,9,53,473,53,1,1,770,74,1,395,clean
1,7,22,0,35,2,16,1,3,5,0,29,2,22,1,66,15,0,36,7,0,14,0,4,5,1,3,33,6,2,15,0.23,13,3,57,3,1,2,95,8,2,47,clean
1,3,3,0,11,1,6,1,2,2,0,21,0,3,0,19,13,0,12,3,0,7,0,3,2,1,2,0,3,2,4,0.68,4,2,14,2,1,1,39,4,1,10,clean
5,10,16,0,23,2,25,3,5,5,0,121,0,19,0,55,14,0,26,10,0,8,0,6,5,1,9,0,5,2,11.19,0.25,11.19,5,39,5,3,2,76,10,2,28,clean
3,8,10,0,20,0,3,4,4,2,0,73,3,10,0,41,13,0,22,8,0,10,0,2,2,1,4,33,2,2,5,0.32,5,4,30,4,1,2,64,8,2,21,clean
1,1,1,0,6,1,3,0,1,1,0,19,0,1,0,10,10,0,7,1,0,5,0,3,1,1,1,0,1,1,3,1,3,1,7,1,1,1,25,1,1,5,clean
1,7,15,0,15,0,6,3,3,5,0,16,1,16,0,39,19,0,14,7,0,9,0,1,5,1,3,33,7,3,10,0.49,10,3,30,3,1,2,66,9,2,20,clean
1,1,1,0,6,1,3,0,1,1,0,19,0,1,0,10,10,0,7,1,0,5,0,3,1,1,1,0,1,1,3,1,3,1,7,1,1,1,25,1,1,5,clean
1,5,20,0,21,1,9,4,5,1,0,18,2,20,0,48,10,0,22,5,0,13,0,2,1,1,5,40,1,1,7,0.21,7,5,41,5,1,1,71,5,1,35,clean
3,7,13,1.5,24,0,9,3,4,2,0,30,0,17,1,53,20,0,28,7,0,11,1,3,2,1,4,0,3,2,14.5,0.38,12.5,4,37,4,2,1,81,8,1,29,clean
2,18,31,1,29,0,5,4,7,7,0,20,1,33,0,80,40,1,28,18,0,17,3,1,7,1,7,85,7,2,11,0.5,9,7,60,7,1,2,136,19,2,39,clean
3,66,90,0,126,0,28,57,57,5,0,83,8,94,0,296,170,6,138,66,0,79,0,2,5,1,61,46,5,1,3.83,0.57,3.83,57,216,57,2,1,540,67,1,149,clean
1,2,4,0,11,0,6,2,2,1,0,71,0,4,0,21,14,1,14,2,0,6,0,2,1,1,2,50,1,1,5,0.67,5,2,15,2,1,1,40,2,1,12,clean
