@relation 'data/final_8020_etc.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113-weka.filters.unsupervised.attribute.Remove-R4-5,7,9-11,16,25-26,32-34,47-48,56'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute AvgLineComment numeric
@attribute CountStmtDecl numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
1,8,7,1,12,0,0,2,2,6,0,44,1,7,0,24,15,0,12,8,0,6,0,4,6,1,4,50,10,3,15,0.63,15,2,19,2,1,2,44,12,2,14,clean
3,29,7,0,44,0,8,29,29,1,0,68,1,9,0,90,38,0,49,29,0,33,0,5,1,1,29,0,1,1,3.41,0.42,2.84,27,51,29,3,1,161,29,1,19,clean
2,11,13,1,28,3,8,3,6,3,0,47,0,16,0,54,49,0,26,11,0,15,0,4,3,1,6,0,4,2,7,0.91,6,6,41,6,1,1,117,12,1,32,clean
4,15,59,0,58,1,15,11,13,2,1,84,4,61,0.45,140,22,0,62,15,0,32,0,10,2,1,13,16.5,2,1,6.42,0.16,5.96,12,117,13,4,1,194,15,1,99,clean
2,4,5,0,15,2,1,2,4,1,0,17,0,5,0,27,34,0,17,4,0,11,0,2,1,1,4,0,1,1,3,1.26,3,4,20,4,1,1,71,4,1,15,clean
3,23,7,0,38,0,8,23,23,1,0,62,1,8,0,77,32,0,43,23,0,27,0,5,1,1,23,0,1,1,3.45,0.42,2.92,21,45,23,3,1,136,23,1,19,clean
1,47,123,3,154,0,16,12,24,9,0,37,0,158,2,386,439,18,180,47,0,102,12,1,9,1,29,94,9,1,17,1.14,13,0,277,24,1,1,888,47,1,240,clean
1,15,72,2,67,4,17,5,10,3,0,23,1,78,3,170,98,12,76,15,0,59,1,2,3,1,10,86,4,1,18,0.58,12,8,139,10,1,1,325,17,1,123,clean
2,24,46,0,52,2,10,5,8,12,0,34,6,55,0,181,113,7,68,24,0,28,1,4,12,2,22,39.5,15,3,14,0.62,13.41,8,98,8,2,3,322,29,3,69,clean
10,566,1148,0,675,21,68,243,269,22,0,360,41,1508,0.06,3275,899,25,660,683,0,458,5,12,31,1,358,42.71,34,2,11.77,0.27,10.95,267,1823,269,7,2,4629,733,2,1231,clean
1,198,2,0,208,0,2,1,1,1,0,14,2,2,0,219,689,0,211,198,0,121,0,1,1,1,198,0,1,1,5,3.15,5,1,210,198,2,1,1027,198,1,207,clean
2,73,78,0,71,0,1,1,1,11,0,14,0,87,0,208,176,0,67,73,0,53,0,1,11,1,61,0,13,1,3,0.85,3,1,149,36,2,1,435,77,1,97,clean
9,34,90,0,70,1,19,8,10,11,0,75,4,101,0.24,184,13,0,62,34,0,17,1,6,11,1,15,8,11,3,21.05,0.07,20.57,10,160,10,5,3,213,38,3,128,clean
25,202,366,0.12,362,14,68,63,97,6,0,417,35,412,0.12,944,402,5,346,202,0,210,20,25,6,1,138,27.94,8,2,6.33,0.43,5.97,96,728,97,16,2,1544,225,2,527,clean
7,96,106,0.43,88,0,26,12,22,14,0,148,9,130,2.11,267,153,4,90,96,0,75,10,8,14,1,58,21.25,18,2,20.05,0.57,17.51,22,194,23,5,2,493,106,2,145,buggy
2,17,29,1.41,47,3,16,3,6,8,0,32,0,29,0.47,94,24,0,47,17,0,12,0,4,8,1,6,0,11,3,13.28,0.26,11.81,6,76,6,2,2,124,20,2,57,clean
4,21,49,0,43,3,8,11,14,5,0,40,4,51,0,110,70,0,43,21,1,22,0,3,5,1,14,30.5,5,1,9.8,0.64,9.15,14,92,14,2,1,202,21,1,71,clean
1,12,20,0,26,0,6,11,11,2,0,24,2,20,0,58,63,0,26,12,0,14,0,2,2,1,11,54,2,1,3,1.09,3,11,46,11,1,1,135,12,1,33,clean
2,26,52,2,45,0,9,6,8,8,0,21,4,54,0,129,64,0,43,26,0,16,2,2,8,1,8,56,8,3,16,0.5,14,8,97,8,1,3,200,26,3,69,clean
34,285,297,0.71,182,0,67,19,19,16,0,520,1,342,0.24,599,58,0,159,289,0,90,0,31,16,1,173,0,18,2,13.43,0.1,12.53,19,479,55,22,2,731,312,2,362,clean
1,19,57,0,52,5,5,9,15,3,0,28,1,64,0,141,92,6,57,19,0,36,1,2,3,1,15,82,3,1,8,0.65,7,11,109,15,1,1,257,19,1,93,clean
8,1535,607,0.25,300,0,6,4,4,120,0,56,0,675,0,1190,594,0,287,1557,0,90,0,4,120,1,575,0,190,4,6.25,0.5,6.25,4,907,76,8,3,1785,1772,3,607,clean
2,78,174,0,93,2,14,30,32,6,0,50,6,191,0,351,252,2,103,103,0,70,0,3,10,1,53,88,10,3,10,0.72,9,32,267,32,1,2,672,109,3,190,clean
2,87,217,2,117,2,12,36,38,17,0,51,8,277,0,474,405,6,118,131,0,85,0,2,18,1,61,93,27,3,12,0.85,10,38,334,38,1,2,922,148,3,254,clean
1,10,24,0,30,4,8,6,10,1,0,33,1,24,0,68,70,1,33,10,0,23,0,3,1,1,10,85,1,1,5,1.03,5,9,54,10,1,1,159,10,1,43,clean
1,10,23,0,29,3,6,7,10,1,0,23,0,23,0,67,83,0,33,10,2,25,0,2,1,1,10,0,1,1,6,1.24,5,9,52,10,1,1,168,10,1,41,clean
1,7,7,0,20,4,4,3,7,1,0,49,0,7,0,36,10,0,21,7,0,10,0,2,1,1,7,0,2,1,3,0.28,3,7,27,7,1,1,56,9,1,19,buggy
4,78,160,1,111,7,10,13,25,13,3,51,11,183,1.45,344,228,4,111,80,1,101,2,3,13,1,42,44.5,18,3,13.35,0.66,10.18,23,271,25,2,3,671,99,3,193,clean
15,92,210,0,200,11,12,30,51,8,0,179,10,240,0,491,313,2,190,92,1,106,10,10,8,1,68,11.5,9,2,6.48,0.64,5.58,50,410,51,8,1,905,106,1,320,clean
21,217,506,1,389,24,52,38,77,13,2,361,31,603,1.52,1150,441,6,384,234,2,260,13,16,21,1,141,26.08,47,3,14.4,0.38,11.87,75,895,78,13,2,1799,298,3,670,clean
5,13,43,0,47,1,11,9,12,2,1,103,2,45,0.39,110,19,0,50,13,0,31,1,8,2,1,12,7,2,1,5.38,0.17,4.99,11,90,12,4,1,160,13,1,75,clean
13,122,206,0,136,3,22,45,57,7,1,148,9,226,0,436,68,0,104,122,1,69,8,8,7,1,87,19.57,7,2,6.78,0.16,6.78,57,342,57,7,2,568,127,2,247,clean
8,165,281,2.17,287,4,20,23,43,19,0,95,5,337,0.51,990,292,5,278,176,0,109,16,5,25,2,107,63,27,4,19.45,0.29,16.78,42,568,44,5,3,1384,202,4,417,clean
1,36,49,0,41,0,1,25,26,2,0,39,2,60,0,128,198,1,41,36,0,51,1,2,2,1,26,93,2,1,5,1.55,4,3,90,26,1,1,377,36,1,53,clean
2,2,2,0,7,0,1,2,2,1,0,15,1,2,0,12,17,1,7,2,0,6,0,1,1,1,2,50,1,1,3,1.42,3,2,9,2,1,1,35,2,1,6,clean
2,190,172,0,147,0,2,1,1,12,0,14,0,183,0,408,201,0,143,190,0,91,0,1,12,1,137,0,18,2,3,0.49,3,1,319,59,4,1,695,207,1,218,clean
2,5,7,0,19,0,4,3,3,3,0,16,2,7,0,31,21,0,18,5,0,8,0,1,3,1,5,16,3,1,6,0.68,6,3,26,3,1,1,60,5,1,21,clean
1,0,0,0,97,0,3,0,0,0,0,13,0,0,0,99,301,94,97,0,0,24,0,1,0,0,0,0,0,0,0,3.04,0,0,97,0,1,0,341,0,0,96,clean
1,94,176,0,144,31,23,2,35,12,0,48,4,223,0,451,304,14,140,94,0,58,2,1,12,1,57,92,12,2,12,0.67,11,35,320,35,1,2,794,94,2,228,clean
2,16,29,0,32,0,1,4,4,13,0,17,6,31,0,76,22,6,32,16,0,10,0,1,13,1,4,62,13,4,13,0.29,12,4,61,4,1,4,102,16,4,44,clean
18,365,705,0,545,26,95,69,115,18,0,232,37,768,0,1661,811,11,513,374,0,165,20,10,18,1,163,27.33,21,3,13.56,0.49,13.09,112,1250,115,9,3,2604,397,3,914,clean
18,41,124,1.76,120,0,33,12,20,6,0,137,9,146,1.34,297,76,4,109,41,0,58,8,10,6,1,20,9.22,6,2,13.66,0.26,10.45,20,244,20,9,2,426,43,2,205,clean
2,177,139,0,68,0,0,1,1,57,0,14,0,163,0,278,163,0,70,177,0,34,0,1,57,1,88,0,65,3,7,0.59,7,1,207,24,2,2,472,199,2,141,clean
2,17,52,0,46,2,3,4,9,7,0,35,2,56,0.57,119,25,0,45,17,0,25,3,4,7,1,11,32,7,2,9.14,0.21,8,9,98,9,2,1,167,18,1,80,clean
10,331,184,1.64,169,3,57,39,49,45,0,296,23,207,1.95,500,162,3,183,331,0,80,7,13,45,1,198,30.4,51,2,36.94,0.32,34.51,49,353,40,5,2,726,348,2,252,clean
17,138,242,0.42,190,4,32,34,57,13,2,173,10,260,0,554,122,10,187,138,0,95,17,11,13,1,74,11.88,14,2,8.91,0.22,8.2,57,432,57,8,2,757,155,2,296,buggy
2,37,62,1,37,0,3,24,24,5,0,37,8,73,0,149,48,0,37,37,0,28,0,1,5,1,35,81,5,1,5,0.32,5,24,99,24,1,1,193,37,1,61,clean
1,20,30,0,56,0,13,5,6,6,0,19,0,30,0,126,28,0,54,20,0,21,1,1,6,1,14,0,6,1,8,0.22,7,1,86,11,2,1,167,20,1,65,clean
4,40,119,0.48,86,14,13,18,32,3,0,58,11,126,0.24,322,48,1,101,40,0,72,0,3,3,1,32,45,4,1,9.24,0.15,8.24,32,205,32,2,1,410,41,1,162,clean
3,215,329,0,223,0,6,2,2,23,0,28,1,373,1.5,713,278,0,205,220,0,89,0,2,23,2,131,0,27,4,18,0.39,16.5,2,552,35,4,4,1047,244,4,412,clean
1,23,106,0,114,0,6,9,11,4,0,35,0,106,6,266,18,1,102,23,0,81,2,3,4,1,11,45,4,2,28,0.07,22,11,220,11,1,2,365,23,2,206,clean
3,141,300,5.78,186,4,37,28,35,36,1,79,18,329,0.53,594,198,17,181,141,0,92,2,3,36,1,46,67,41,4,22.7,0.33,18.57,33,486,35,2,4,807,160,4,353,clean
2,6,7,0,16,0,6,4,5,2,1,18,1,7,0,31,23,0,17,6,0,9,0,1,2,1,5,19,2,1,5,0.74,4,5,23,5,1,1,63,6,1,16,clean
3,120,155,2,89,2,26,23,27,24,0,342,0,172,0,313,129,0,89,120,0,33,2,6,24,1,72,0,28,2,24,0.41,22,27,244,27,1,2,472,132,2,179,clean
2,24,44,0,35,0,3,6,8,7,0,21,5,50,1,110,71,0,36,24,0,22,2,1,7,2,19,70,7,3,14,0.65,12,8,79,8,1,3,202,25,3,54,clean
1,30,55,1,51,0,18,8,8,6,0,42,1,55,0,118,54,34,52,30,0,23,0,2,6,1,24,100,6,1,11,0.46,11,0,106,8,1,1,164,30,1,89,clean
1,6,12,0,21,1,5,3,4,3,0,17,0,13,0,39,13,0,21,6,0,10,0,2,3,1,6,0,3,1,7,0.33,6,4,33,4,1,1,62,6,1,26,clean
6,71,150,0.16,104,10,35,13,27,12,0,454,10,244,0,438,77,1,132,71,0,52,4,14,12,1,36,34.2,17,3,17.62,0.18,16.54,27,254,27,5,2,562,88,2,178,clean
16,574,623,0,391,0,21,8,8,27,0,112,0,657,0,1282,341,0,379,586,0,102,0,8,27,2,367,0,39,4,6.63,0.27,6.63,8,1014,85,11,3,1711,632,3,695,clean
1,31,63,8,42,2,9,3,5,13,0,29,0,78,3,141,53,0,39,31,0,24,0,2,13,1,8,0,15,6,38,0.38,26,5,105,5,1,6,217,34,6,83,clean
3,52,105,0.55,68,0,1,6,7,11,1,33,3,108,0,216,65,0,66,52,0,37,0,2,11,1,29,9.5,13,3,7.09,0.3,6,7,173,18,3,2,314,60,2,128,clean
2,16,54,3,26,0,13,2,6,3,0,19,0,86,0,122,41,1,26,46,0,14,4,1,33,7,46,16,34,7,19,0.34,18,6,80,6,1,2,161,47,7,63,clean
3,60,74,0,65,2,12,8,14,12,0,80,5,82,0.65,177,89,0,64,60,0,32,4,4,12,1,38,36.5,12,2,20.5,0.5,19.2,14,139,14,2,2,296,62,2,111,clean
1,10,24,0,71,0,7,8,10,1,0,23,1,24,3,108,19,8,73,10,0,48,2,2,1,1,10,57,1,1,11,0.18,8,10,95,10,1,1,166,10,1,84,clean
3,6,8,0,21,1,7,3,4,3,0,30,0,8,0,36,10,0,22,6,0,5,0,3,3,1,4,0,3,1,5.67,0.28,5.67,4,29,4,2,1,51,6,1,22,clean
1,24,96,0,99,1,6,14,17,2,0,30,0,96,0,213,18,5,92,24,0,36,2,2,2,1,17,38,2,1,12,0.08,11,17,195,17,1,1,262,24,1,177,clean
3,18,35,0.59,33,1,4,4,8,6,0,34,3,33,0.59,79,62,6,31,18,0,21,3,2,6,2,17,41,6,2,7.53,0.78,6.35,8,68,8,2,2,159,18,2,46,clean
6,12,24,0,33,2,5,6,11,2,0,50,2,27,0.44,77,13,0,38,12,0,23,3,4,2,1,11,22,2,1,5.28,0.17,4.84,11,57,11,3,1,113,12,1,45,clean
1,40,52,0,38,0,3,19,23,3,2,71,1,65,0,160,47,0,38,40,0,36,2,2,3,1,29,4,3,1,7,0.29,6,23,90,23,1,1,241,40,1,49,clean
1,20,31,0,21,0,2,8,10,11,0,23,0,32,0,64,78,0,21,20,0,15,2,2,11,2,20,0,11,2,6,1.22,5,4,52,10,1,2,157,20,2,31,clean
1,44,51,0,66,26,6,9,36,3,0,49,4,55,0,163,123,0,65,44,0,46,1,2,3,1,36,79,4,1,4,0.75,3,36,117,36,1,1,331,46,1,75,clean
1,8,12,9,17,0,8,1,1,8,0,14,0,13,0,44,9,0,21,8,0,5,0,2,8,8,8,0,10,10,37,0.2,32,1,29,1,1,8,54,10,8,20,clean
1,36,25,0,20,2,9,1,3,15,0,48,0,27,3,53,30,0,18,36,1,10,0,6,15,1,9,0,18,4,48,0.57,45,3,45,3,1,4,93,42,4,35,clean
1,6,50,0,45,0,2,2,2,3,0,26,0,50,11,109,14,0,41,6,0,27,0,3,3,1,2,0,3,3,58,0.13,47,2,95,2,1,3,150,6,3,92,clean
2,51,30,0,29,1,18,5,6,18,0,57,1,30,1,72,51,0,30,51,0,13,0,6,18,1,30,33,21,3,30,0.71,29,6,59,6,1,2,136,57,2,41,clean
2,9,6,0,10,2,3,1,3,3,0,48,0,6,0,19,22,0,10,9,0,6,0,6,3,1,9,0,3,1,14,1.16,13,3,16,3,1,1,47,9,1,12,clean
1,43,63,0,88,4,10,8,13,9,0,26,4,64,1,219,55,0,80,43,0,33,1,2,9,1,16,80,9,3,16,0.25,14,13,151,13,1,3,304,46,3,115,clean
26,365,649,0.11,547,0,67,37,37,12,0,347,25,725,0.38,1943,1320,1,572,365,0,273,0,39,12,1,211,7.42,13,2,7.62,0.68,7.11,37,1196,177,21,2,3472,425,2,836,clean
1,35,63,0,66,0,10,8,12,8,0,101,1,73,0,159,75,0,63,39,0,30,4,3,8,2,25,66,9,3,10,0.47,10,12,129,12,1,2,263,42,3,98,clean
1,46,79,0,78,0,7,4,13,11,0,26,0,93,0,200,16,0,75,46,0,21,9,1,11,2,26,0,12,3,14,0.08,13,0,157,13,1,3,232,50,3,119,clean
23,157,279,0.81,246,2,48,64,69,10,0,225,10,328,0.12,725,425,5,239,161,0,108,3,14,12,1,94,10.67,13,2,12.15,0.59,10.86,36,525,69,12,2,1244,170,2,371,clean
1,33,57,0,28,0,4,8,12,9,3,25,5,57,1,110,70,1,28,33,0,36,1,2,9,1,12,76,13,3,9,0.64,8,12,85,12,1,2,216,40,2,51,clean
2,137,118,0,105,0,6,1,1,20,0,14,0,123,0,273,41,0,103,137,0,30,0,1,20,1,75,0,23,2,7,0.15,7,1,223,23,5,2,344,146,2,169,clean
1,1,23,0,6,0,7,1,1,1,0,14,0,23,0,30,10,0,6,1,0,4,0,2,1,1,1,0,1,1,26,0.33,26,0,29,1,1,1,44,1,1,27,clean
2,26,42,1,31,0,13,5,6,9,0,19,1,46,0,91,36,0,29,26,0,10,1,2,9,1,11,50,9,4,14,0.4,13,6,73,6,1,4,135,26,4,48,clean
2,54,40,0,48,2,18,8,12,12,0,50,5,41,0,108,18,0,44,54,0,16,2,2,12,1,24,83,12,2,15,0.17,15,11,88,12,1,2,138,54,2,64,buggy
1,7,34,0,28,0,3,7,7,1,0,20,0,34,0,70,12,0,28,7,0,10,0,2,1,1,7,0,1,1,9,0.17,9,7,62,7,1,1,92,7,1,54,clean
1,26,21,0,27,3,6,8,11,4,0,69,5,21,0,66,48,0,27,26,0,15,0,6,4,1,17,85,4,1,7,0.73,7,11,48,11,1,1,129,26,1,30,clean
1,50,99,1,57,2,12,15,19,13,0,32,1,105,1,204,68,3,55,50,0,60,2,2,13,1,28,86,13,2,12,0.33,9,19,156,19,1,2,324,52,2,107,clean
1,1,1,1,574,0,2,0,1,1,0,14,0,1,0,578,21,570,575,1,0,6,1,2,1,1,1,100,1,1,3,0.04,2,1,575,1,1,1,604,1,1,573,clean
4,17,56,7.94,52,0,12,8,8,8,0,34,4,78,14.47,154,57,0,53,17,0,51,0,3,8,1,8,28.5,8,2,60,0.37,37,8,108,8,2,2,259,19,2,91,clean
1,14,18,0,28,1,5,2,4,7,0,20,0,21,0,57,10,0,26,14,0,7,1,3,7,2,10,0,7,3,10,0.18,10,4,46,4,1,3,74,14,3,34,clean
1,7,13,0,14,1,4,2,3,4,0,25,0,14,2,38,22,0,14,7,0,13,0,3,4,2,6,0,4,2,12,0.58,9,3,27,3,1,2,73,7,2,19,clean
1,4,39,2,36,1,1,2,3,2,0,27,0,40,6,88,21,0,36,4,0,25,0,3,2,1,3,0,2,1,33,0.24,24,3,75,3,1,1,134,4,1,70,clean
11,65,107,0,105,10,13,18,31,6,0,109,1,117,0,257,164,0,101,65,5,57,3,8,6,1,55,7.5,6,2,5.18,0.64,4.84,29,212,31,6,2,476,77,2,145,clean
1,3,5,0,10,0,0,3,3,1,0,19,2,5,0,19,10,1,10,3,0,7,0,2,1,1,3,55,1,1,3,0.53,3,3,15,3,1,1,36,3,1,11,clean
1,13,20,0,18,1,4,5,6,4,0,19,1,20,1,49,25,0,18,13,0,16,0,2,4,1,9,66,5,2,8,0.51,6,6,38,6,1,2,88,15,2,24,clean
1,3,5,0,10,0,1,3,3,1,0,19,2,5,0,19,10,1,10,3,0,6,0,2,1,1,3,55,1,1,3,0.53,3,3,15,3,1,1,35,3,1,11,clean
2,65,95,0,71,0,0,1,1,13,0,14,0,99,0,196,20,0,69,65,0,49,0,1,13,1,48,0,19,1,3,0.1,3,1,166,26,3,1,258,72,1,134,clean
1,10,24,0,25,0,7,3,3,6,0,16,4,25,0,72,28,0,23,10,0,15,0,2,6,1,5,25,7,3,19,0.39,18,3,49,3,1,3,114,11,3,39,clean
1,17,71,5,57,3,7,9,12,3,0,25,0,135,3,215,140,4,62,17,0,60,0,2,3,1,14,83,3,1,19,0.65,15,8,128,12,1,1,364,17,1,109,clean
1,10,23,0,27,0,6,7,7,4,0,20,2,27,0,70,0,0,34,10,0,15,0,1,4,1,9,42,4,1,6,0,6,7,50,7,1,1,85,10,1,39,clean
2,170,136,0,86,0,1,2,2,24,0,15,0,148,0,267,18,0,79,170,0,30,0,1,24,1,127,0,24,2,3,0.07,3,2,222,25,5,2,311,174,2,165,clean
2,22,28,0,49,0,8,7,10,5,0,23,1,30,0,124,50,5,45,22,0,30,3,1,5,1,10,78,5,2,10,0.4,10,10,77,10,1,2,196,22,2,58,clean
5,64,93,0,80,7,18,37,45,3,0,84,4,96,0,266,114,4,99,64,0,65,1,5,3,1,45,63,6,1,4.25,0.43,4.25,45,173,45,3,1,437,70,1,105,clean
2,37,77,3,59,0,14,7,12,11,0,38,3,82,2.5,169,165,2,56,37,0,58,5,2,11,1,12,58,12,3,18.5,0.98,12,12,136,12,2,3,386,44,3,100,clean
1,11,16,0,28,0,2,2,2,8,0,15,0,16,0,48,11,0,24,11,0,6,0,1,8,3,7,0,8,5,19,0.23,18,0,44,2,1,5,65,11,5,36,clean
3,148,221,0,167,7,15,76,83,9,0,122,11,226,0,503,196,18,165,148,1,115,0,5,9,1,98,32,12,2,4.54,0.39,4.54,77,388,83,3,1,807,170,1,242,clean
5,154,269,1.21,180,0,23,6,25,21,1,76,10,286,0.61,532,82,1,162,154,0,68,18,4,21,4,101,36.33,22,6,17.7,0.15,15.88,25,449,25,3,6,661,174,6,311,clean
4,85,137,0,133,0,23,46,48,5,0,74,18,139,0,341,334,5,132,85,0,58,2,3,5,1,68,85,5,1,5.76,0.98,5.76,48,270,48,2,1,710,86,1,184,buggy
1,17,25,0,31,0,13,7,8,5,0,21,1,22,0,66,62,0,31,17,0,13,1,1,5,1,16,62,5,1,5,0.94,5,8,56,10,2,1,139,17,1,38,clean
1,14,17,0,21,1,3,12,13,2,0,107,0,17,0,61,23,0,31,14,0,20,0,2,2,1,13,0,2,1,3,0.38,3,13,38,13,1,1,104,14,1,23,clean
9,12,19,0,32,0,17,12,12,1,0,77,0,31,0.66,75,16,0,31,12,0,21,0,5,1,1,12,0,1,1,6.92,0.21,6.26,12,51,12,5,1,112,12,1,38,clean
1,80,167,2,75,1,10,27,32,8,0,45,10,178,1,326,179,1,72,80,0,97,4,1,8,1,34,85,10,2,13,0.55,9,32,242,32,1,2,585,92,2,165,clean
2,20,44,0,27,0,2,3,3,10,0,16,0,58,0,97,89,0,22,20,0,28,0,1,10,2,16,0,10,2,3,0.92,3,3,71,8,2,2,206,21,2,53,clean
1,31,66,1,42,5,3,4,11,12,0,35,3,70,0,137,41,0,41,31,0,16,2,2,12,1,19,57,18,3,12,0.3,11,10,108,11,1,2,192,38,2,76,buggy
3,295,596,0.88,334,79,34,21,100,18,0,126,6,664,0.88,1205,438,4,320,311,0,213,0,4,18,1,148,71.5,29,3,11.81,0.36,10.05,100,930,100,2,2,1810,372,3,656,clean
1,10,16,0,15,0,3,5,5,5,0,18,0,18,0,59,15,3,15,10,0,13,0,1,5,1,5,60,6,2,10,0.25,9,0,31,5,1,2,87,11,2,20,clean
1,4,4,0,10,1,3,3,4,1,0,20,0,4,0,19,11,0,10,4,0,7,0,3,1,1,4,0,1,1,3,0.58,3,4,14,4,1,1,37,4,1,9,clean
4,204,151,1,88,0,2,2,2,18,0,28,0,170,0,333,299,0,89,204,0,60,0,2,18,1,120,0,21,2,6,0.9,5,2,239,40,5,1,685,218,1,162,clean
1,14,26,3,35,0,9,2,3,8,0,16,0,29,4,79,39,0,35,14,0,21,1,2,8,1,5,0,8,5,26,0.49,20,3,61,3,1,4,135,15,4,46,clean
17,198,552,2.66,253,6,28,13,55,18,3,344,71,690,1.85,1067,222,0,260,198,0,233,33,20,18,1,142,10.33,26,1,31.66,0.21,27.48,55,805,55,9,1,1489,218,1,710,clean
14,75,170,0.41,136,4,31,11,30,8,9,121,16,190,0.74,370,58,0,126,75,0,77,6,8,8,1,37,25.14,10,2,9.93,0.16,8.99,28,306,30,7,2,486,80,2,235,clean
1,0,0,0,17,0,1,0,0,0,0,13,15,0,0,18,10,0,17,0,0,3,0,1,0,0,0,0,0,0,0,0.56,0,0,17,0,1,0,31,0,0,16,clean
2,20,30,1,42,0,9,2,5,6,0,18,3,30,0,89,48,0,38,20,0,17,3,1,6,1,13,46,9,3,15,0.54,13,4,72,7,2,2,154,24,2,55,clean
2,4,9,3,15,0,6,2,2,3,0,15,0,10,1,44,59,7,29,4,0,10,0,1,3,1,2,50,3,2,11,1.34,8,2,24,2,1,2,92,4,2,18,clean
3,8,13,2,13,0,2,4,4,3,0,17,1,13,0,35,36,0,13,8,0,11,0,1,3,1,6,25,4,2,9,1.03,6,4,26,4,1,2,82,10,2,17,clean
1,1,1,1,397,0,2,0,1,1,0,14,0,1,0,402,15,393,398,1,0,10,1,2,1,1,1,100,1,1,3,0.04,2,1,398,1,1,1,427,1,1,396,clean
19,72,206,1.63,159,7,27,13,27,11,0,157,24,237,0.59,446,234,0,143,76,0,98,7,11,15,1,27,8.4,17,2,9.83,0.52,7.61,27,365,27,10,2,768,79,2,300,clean
2,25,54,0,44,0,2,3,3,7,0,16,0,61,0,122,54,0,39,25,0,21,0,1,7,2,20,0,7,2,3,0.44,3,3,98,10,2,2,192,27,2,76,clean
4,65,167,2.95,174,0,34,11,17,20,0,43,18,209,1.95,452,109,1,181,68,0,74,6,3,20,2,35,43,23,4,22.72,0.24,18.47,16,341,17,2,3,609,72,4,283,clean
7,30,86,0,100,11,10,8,21,4,0,73,5,99,0.4,254,11,0,125,30,0,49,2,5,4,1,21,22.75,4,1,7.37,0.04,6.16,21,186,21,4,1,314,31,1,154,clean
24,399,364,1.25,277,0,28,16,17,48,0,173,1,417,0.17,841,579,0,254,405,0,151,1,12,48,1,274,0,54,1,10.1,0.69,8.5,17,641,88,18,1,1561,424,1,483,clean
3,5,28,0,21,0,3,2,2,3,0,28,0,29,2.5,54,16,0,20,5,0,7,0,2,3,1,2,0,3,2,31,0.3,28.5,1,49,2,2,2,77,5,2,43,clean
2,5,67,12,28,0,3,2,2,4,0,15,0,67,1,150,47,9,77,5,0,8,0,1,4,1,2,50,4,2,42,0.31,41,2,95,2,1,2,158,5,2,89,clean
1,3,14,0,13,0,1,1,1,3,0,14,0,13,5,29,16,0,13,3,0,8,0,1,3,1,1,0,3,3,27,0.55,22,0,27,1,1,3,53,3,3,23,clean
8,428,339,0,226,1,3,3,4,18,0,56,0,384,0,764,659,0,222,437,0,119,0,4,18,1,218,0,21,2,3,0.86,3,4,565,78,9,1,1522,475,1,419,clean
1,5,8,3,14,0,5,2,2,4,0,15,0,9,0,27,30,0,14,5,0,5,0,2,4,2,4,0,5,3,12,1.11,9,2,22,2,1,2,62,6,2,16,clean
1,56,82,0,87,0,19,34,38,6,2,51,10,98,0,248,327,1,93,60,0,64,2,1,6,1,39,92,6,1,5,1.32,5,38,169,39,2,1,635,61,1,116,clean
1,53,100,0,73,5,10,2,14,8,0,27,2,106,0,219,76,1,71,53,0,21,7,2,8,2,32,73,10,4,14,0.35,13,14,173,14,1,3,308,63,3,121,clean
1,30,48,2,43,0,16,7,8,9,0,21,0,75,0,148,92,0,48,30,0,11,1,1,9,2,16,0,9,3,17,0.62,16,0,91,8,1,3,244,30,3,66,clean
1,33,70,4,92,2,10,2,5,13,0,18,1,81,5,205,37,0,94,33,0,38,1,1,13,1,5,19,13,6,44,0.18,35,5,162,5,1,6,280,33,6,121,clean
