@relation data/final_8020_team.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute metrics29 numeric
@attribute metrics28 numeric
@attribute metrics27 numeric
@attribute metrics26 numeric
@attribute metrics25 numeric
@attribute metrics24 numeric
@attribute metrics23 numeric
@attribute metrics22 numeric
@attribute metrics21 numeric
@attribute metrics20 numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute metrics9 numeric
@attribute CountStmtDecl numeric
@attribute metrics8 numeric
@attribute metrics7 numeric
@attribute metrics6 numeric
@attribute metrics5 numeric
@attribute metrics4 numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute metrics3 numeric
@attribute metrics2 numeric
@attribute metrics1 numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute metrics19 numeric
@attribute metrics18 numeric
@attribute metrics16 numeric
@attribute metrics15 numeric
@attribute CntDeclMethodDefault numeric
@attribute metrics14 numeric
@attribute metrics13 numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute metrics12 numeric
@attribute metrics11 numeric
@attribute metrics10 numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute metrics57 numeric
@attribute metrics56 numeric
@attribute PcntLackOfCohesion numeric
@attribute metrics55 numeric
@attribute metrics54 numeric
@attribute metrics53 numeric
@attribute metrics52 numeric
@attribute metrics51 numeric
@attribute metrics50 numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute metrics49 numeric
@attribute metrics48 numeric
@attribute metrics47 numeric
@attribute metrics46 numeric
@attribute metrics45 numeric
@attribute metrics44 numeric
@attribute metrics43 numeric
@attribute metrics42 numeric
@attribute CODECHURN numeric
@attribute metrics41 numeric
@attribute metrics40 numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute metrics39 numeric
@attribute SumCyclomaticStrict numeric
@attribute metrics38 numeric
@attribute metrics37 numeric
@attribute metrics36 numeric
@attribute AvgCyclomatic numeric
@attribute metrics35 numeric
@attribute metrics34 numeric
@attribute REFACTORINGS numeric
@attribute metrics33 numeric
@attribute metrics32 numeric
@attribute metrics31 numeric
@attribute CountSemicolon numeric
@attribute metrics30 numeric
@attribute class {buggy,clean}

@data
2,107,159,13,164,111,38,16,9,77,12,21,612436,612437,3073244,1,654,100,126,94,317,0,1,0,4.358491,53,2,0,1,165,0,3,1,1,183.55658,12,0,9,0,99.969,0,0.031018,900,14,0,6,410,11,178,0,378,260,80,2,0,118,107,0,48,1.509434,385,231,0,1,12,1,73,0,13,0,11,9,10,29,22,50,14,2,8,0.69,7,1,3.113208,32,38,32,15,49,68,27,18,269,26,3,285,44,2,2,686,8,111,5,28,9,2,8,16,3,99,16,2,188,4,buggy
14,55,89,4,187,10,3,1,1,13,9,12,277103,554198,0,0,204,8,100,4,11,0.448764,1.58333,2,5.2,15,2,1,2,47,2,18,5,7,180.039215,5,1,2,35.5783,64.4217,0,0,210,98,0,8,2,1,112,0,246,140,31,1,0,92,55,0,40,2.066667,97,78,0,7,5,1,33,4,2,0,0,1,0,3,5,3,5,2,7.29,0.57,7.29,7,3.133333,1,3,0,4,5,10,3,1,107,4,0,189,30,8,1,426,1,60,0,2,1,1,0,1,0,10,2,0,138,0,clean
14,86,129,13,58,80,12,7,5,184,20,162,17764,99624,336722,0.3,274,38,125,159,248,1.6607,2.91667,2,2.961539,26,5,2,2,44,1,21,14,16,122.642334,5,52,7,26.8632,73.1141,0,0.022681,1174,139,2,6,1361.55,26,148,0,351,137,305,3,0,129,86,0,41,11.730769,405,77,1,10,5,1,51,2,94,11,3,2,5,47,8,13,6,2,5.58,0.39,4.78,16,1.692308,16,49,8,8,20,155,16,14,-131,24,0,254,44,8,1,522,2,90,1,100,2,1,2,5,0,76,3,2,169,1,buggy
4,46,76,5,254,4,4,2,1,4,3,5,135987,899470,1596476,0.32,25,6,69,0,0,1.32197,2.07407,2,0.255814,43,4,3,2,10,3,11,15,21,146.759995,6,0,4,0.020271,99.9797,0,0,97,47,2,0,837,11,79,0,182,76,13,3,4,60,46,0,29,0.302326,22,11,3,3,6,1,29,1,0,43,0,0,0,1,0,1,7,2,8.68,0.42,7.36,20,0.232558,1,1,1,0,2,5,2,2,3,2,0,145,21,2,2,281,0,49,0,0,0,2,0,1,0,2,0,0,105,0,clean
1,133,249,5,96,8,1,1,0,10,5,7,452653,488808,0,0,53,7,139,6,6,0.466703,1.45641,2,0.243243,74,4,2,2,12,5,6,44,53,105.28302,14,6,5,35.8361,64.0618,0,0.102047,159,66,8,14,14,2,256,0,501,387,6,3,17,134,135,0,75,0.081081,23,18,4,1,14,1,79,4,2,92,1,1,1,4,3,1,16,2,9,0.77,8,27,0.162162,2,4,1,3,2,4,2,3,30,4,0,388,53,1,2,943,1,152,0,2,0,2,0,1,0,9,1,0,259,1,clean
6,21,118,1,2,3,0,0,0,6,2,8,7965314,7965314,0,0,9,2,77,1,11,0,1,0,0.102564,39,2,0,1,3,8,16,4,16,121.111115,4,4,3,80.8945,18.8909,0,0.214669,62,55,8,25,2,1,122,0.49,220,33,2,1,0,76,21,0,31,0.051282,3,4,4,4,4,1,16,0,0,25,0,0,0,2,0,0,4,1,9.67,0.15,9.18,16,0.076923,1,1,0,1,1,4,0,0,6,2,0,195,16,3,1,279,0,21,0,0,0,1,0,0,0,3,0,0,174,0,clean
3,38,56,0,250,48,23,10,7,61,12,21,339846,679692,2110995,0,3,48,56,29,95,1.99434,2.77976,2,0.083333,24,3,2,4,0,4,6,2,6,180.666672,5,5,6,0.167972,99.8202,0,0.01185,963,32,2,7,814,8,60,0,151,192,2,1,0,55,38,0,31,0.083333,3,2,0,3,5,1,28,8,5,20,3,4,3,12,13,17,5,1,5.25,1.27,5.25,6,0,13,18,9,6,22,43,19,17,0,22,1,112,26,3,1,373,2,39,1,11,2,1,2,7,0,44,4,2,72,1,buggy
4,57,97,10,157,154,14,10,6,424,25,242,1901,7475,1749,0,515,39,68,298,509,1.34176,2.12364,2,5.074074,27,5,2,3,135,8,17,11,28,157.196121,6,127,3,1.83411,98.1482,0,0.017688,3617,194,3,13,6250.5,73,103,0,228,47,405,4,0,70,57,1,28,15,641,137,9,6,6,1,43,9,173,26,3,2,8,110,9,11,6,2,6.88,0.21,6.88,27,5,30,107,7,13,33,373,25,18,-126,38,0,165,28,3,2,302,2,59,0,183,1,2,2,7,1,150,3,2,106,2,clean
1,4,5,1,169,49,10,4,2,66,17,33,35366,138900,5115,0,10,27,12,0,0,2.86381,4.41667,2,5,2,2,2,3,10,0,2,2,2,65,3,7,3,4.10765,95.239,0,0.653374,852,15,0,5,27,1,5,0,21,10,0,2,0,12,4,0,6,0,0,10,0,2,3,2,4,14,6,0,4,3,3,20,8,13,4,2,6,0.48,6,2,5,11,24,6,5,17,31,17,15,10,21,0,17,2,1,2,37,0,5,0,14,1,2,0,7,0,46,1,4,12,0,clean
25,175,283,24,181,74,19,8,5,52,12,21,473783,473783,6428059,0.17,614,54,233,54,169,0,1.66667,2,4.1875,32,3,0,2,66,6,84,27,59,164.006516,11,2,6,49.8316,50.1528,3,0.015616,1123,296,6,5,734.5,11,322,0,684,77,78,4,0,202,178,0,60,2.4375,259,134,23,14,11,1,94,0,8,7.75,6,5,6,20,16,30,14,3,10.16,0.11,9.99,59,2.0625,20,26,21,11,29,40,15,12,355,16,2,516,59,12,2,820,4,199,3,17,5,3,4,8,1,67,8,1,358,2,buggy
1,24,32,5,188,111,38,16,9,77,12,21,4130683,4130683,6428059,0,427,100,44,94,317,0,1,0,10.25,16,2,0,1,164,6,9,7,13,187.3349,4,0,9,0,99.969,0,0.031018,450,26,2,6,205,11,28,0,91,100,16,2,3,42,24,1,21,1,54,164,0,2,4,1,13,0,13,86,11,9,10,29,22,50,5,2,5,1.1,5,13,10.25,32,38,32,15,49,68,27,18,373,26,3,76,13,1,1,209,8,26,5,28,9,1,8,16,1,99,16,2,53,4,buggy
1,41,78,7,98,130,11,8,5,327,25,242,2230544,2230544,9,0,179,34,65,198,339,1.92104,2.65476,2,8.636364,11,8,4,6,38,3,10,5,14,108.636871,8,102,5,2.4716,97.5158,0,0.012622,3114,27,3,15,4342,54,97,1,194,26,57,3,0,64,42,1,35,5.181818,96,95,6,2,9,2,33,6,181,80,2,2,5,92,7,10,13,3,14,0.13,12,12,3.454546,23,91,5,9,27,282,21,16,83,34,0,143,14,1,2,255,1,53,0,188,1,3,1,6,0,126,2,1,104,1,clean
6,59,107,9,186,111,38,16,9,77,12,21,1826562,1826562,6428059,0,108,100,102,94,317,0,1,0,1.35,20,2,0,1,13,5,13,13,30,156.833328,6,0,9,0,99.969,0,0.031018,600,69,6,6,273.333,11,121,0,287,157,35,2,1,115,59,2,34,1.75,95,27,12,4,6,1,38,0,13,28,11,9,10,29,22,50,10,2,6.57,0.55,6.57,28,0.65,32,38,32,15,49,68,27,18,13,26,3,209,30,3,1,478,8,67,5,28,9,1,8,16,0,99,16,2,158,4,buggy
8,26,36,2,186,111,38,16,9,77,12,21,1826562,1826562,6428059,0,33,100,44,94,317,0,1,0,1.333333,9,2,0,1,8,1,26,10,14,180.909088,4,0,9,0,99.969,1,0.031018,257,94,2,6,117.143,11,43,0,104,58,14,1,0,35,26,2,15,1.555556,31,12,2,6,4,1,14,0,13,18.75,11,9,10,29,22,50,4,1,7.02,0.56,6.86,14,0.888889,32,38,32,15,49,68,27,18,2,26,3,80,14,4,1,176,8,26,5,28,9,1,8,16,1,99,16,2,58,4,buggy
2,25,32,1,148,73,3,6,5,136,4,116,0,0,0,0,22,12,33,0,0,0,1,0,2.5,4,2,0,1,10,0,1,13,13,87.63636,3,65,2,5.77159,94.2279,0,0.00052,822,26,3,9,240.5,5,34,0,95,103,11,2,0,39,25,0,22,2.75,13,10,0,2,3,1,18,0,233,69,1,2,1,64,2,4,3,1,6,1.08,5,13,2.5,3,62,4,3,4,130,4,3,9,15,0,65,18,2,1,220,0,25,0,235,1,1,1,1,0,72,1,0,41,1,clean
4,19,41,0,110,233,16,12,7,466,67,234,2920,1502,305163,0.65,236,51,48,351,557,10.3658,8.72222,3,30.6,5,13,5,7,153,2,13,3,8,63.970341,6,126,4,1.30874,97.1612,0,1.53008,4358,85,6,10,4552.67,53,50,0.65,116,17,0,2,0,52,19,0,20,0,0,153,3,6,6,1,11,6,207,18.33,3,3,14,114,21,29,6,2,12.91,0.15,10.78,8,30.6,73,114,20,22,82,358,41,33,236,71,0,89,8,3,2,153,1,20,0,226,1,2,2,9,0,227,2,3,70,1,clean
1,19,38,3,187,49,10,4,2,66,17,33,621011,1242017,5867,0,225,27,43,0,0,0.194281,1.96667,2,4.071429,14,3,1,1,49,4,7,6,11,182.866669,5,7,3,4.10765,95.239,0,0.653374,852,47,4,5,27,1,39,0,100,56,49,2,0,43,19,0,14,3.5,143,57,1,3,5,1,15,14,6,75,4,3,3,20,8,13,5,1,7,0.56,7,9,3.5,11,24,6,5,17,31,17,15,82,21,0,81,11,1,1,169,0,21,0,14,1,1,0,7,0,46,1,4,60,0,clean
10,34,65,1,169,49,10,4,2,66,17,33,1180,2147,0,0.14,13,27,82,0,0,9.72653,5.51923,6,3.333333,3,4,7,9,10,0,18,18,23,89,3,7,3,4.10765,95.239,0,0.653374,852,111,11,5,27,1,75,0.62,179,28,0,2,0,76,34,0,49,0,0,10,5,9,3,1,25,14,6,20.5,4,3,3,20,8,13,5,1,5.99,0.16,5.37,23,3.333333,11,24,6,5,17,31,17,15,13,21,0,147,23,6,1,246,0,37,0,14,1,1,0,7,0,46,1,4,111,0,clean
5,78,145,9,98,94,10,6,4,236,21,138,18726,74544,1074455,0,242,29,104,151,260,1.54114,3.82667,2,7.090909,11,2,1,2,77,11,27,14,36,136.00827,6,67,4,2.89373,96.9075,0,0.198816,2091,275,11,13,3132.75,37,152,0,318,49,31,2,0,105,78,0,42,2.818182,85,78,11,12,6,1,49,10,88,36,3,2,5,62,7,10,7,2,6.8,0.15,6.8,29,7,19,62,5,8,22,197,19,15,157,25,0,249,36,4,2,407,1,90,0,96,1,2,1,5,0,91,2,2,168,1,clean
7,32,53,3,147,49,10,4,2,66,17,33,4001,6395,17480,0,121,27,50,0,0,1.48463,2.98718,4,13.6,5,7,4,3,68,9,15,9,18,141.363632,5,7,3,4.10765,95.239,0,0.653374,852,70,6,5,27,1,58,0,137,81,4,1,0,52,32,0,20,0.8,5,68,0,5,5,1,24,14,6,20.25,4,3,3,20,8,13,5,1,4.6,0.59,4.6,18,13.6,11,24,6,5,17,31,17,15,116,21,0,103,18,4,1,237,0,32,0,14,1,1,0,7,0,46,1,4,70,0,clean
3,23,34,2,273,96,444,105,105,144,23,50,5502182,5502213,0,0.56,20,718,43,0,0,1.31937,2.66667,2,1.090909,11,2,1,3,10,1,9,6,8,170.25,6,4,868,0.003663,99.9932,0,0.003145,3898,34,1,24,5325,62,38,0,97,65,2,2,1,39,23,0,14,0.181818,6,12,1,2,6,2,17,23,1,33,3,3,9,12,15,21,6,3,9.15,0.67,8.59,7,0.909091,49,14,12,13,59,697,31,24,14,46,0,77,8,2,2,173,0,24,0,15,0,2,0,1,0,96,0,1,56,0,clean
2,58,110,1,212,111,38,16,9,77,12,21,1826562,1826562,6428059,0,16,100,57,94,317,0,1,0,0.4,25,2,0,1,1,1,4,16,19,70.625,20,0,9,0,99.969,0,0.031018,900,32,5,6,410,11,113,0,212,229,9,2,12,57,62,2,44,0.36,14,10,2,1,20,1,27,0,13,88,11,9,10,29,22,50,23,3,10,1.08,9,15,0.04,32,38,32,15,49,68,27,18,2,26,3,167,19,1,3,477,8,68,5,28,9,3,8,16,0,99,16,2,108,4,buggy
4,40,56,5,212,111,38,16,9,77,12,21,0,0,6428059,1.48,290,100,64,94,317,0,1,0,2.487805,41,2,0,1,87,0,4,3,3,182.662064,6,0,9,0,99.969,0,0.031018,900,29,0,6,410,11,75,0,168,328,49,2,0,58,40,0,25,1.195122,102,102,0,2,6,1,23,0,13,0,11,9,10,29,22,50,8,2,8.79,1.95,7.31,3,2.121951,32,38,32,15,49,68,27,18,188,26,3,120,21,3,1,521,8,44,5,28,9,1,8,16,0,99,16,2,89,4,buggy
11,68,225,4,212,149,7,7,7,491,17,391,0,0,1598940,1.13,13,17,127,349,652,1.1547,1.66667,2,0.115385,52,2,0,3,2,10,43,6,27,99.769234,10,87,2,47.2242,52.7758,1,0,5138,105,17,11,48,1,243,0.73,442,110,19,3,1,131,68,0,49,0.365385,26,6,10,7,10,1,48,0,216,14.17,0,2,4,123,2,4,13,2,17.07,0.25,14.87,27,0.038462,15,118,7,5,13,490,8,7,-13,15,0,352,27,6,2,588,0,73,0,215,0,2,1,2,0,148,1,1,284,0,clean
23,126,201,1,39,54,2,5,5,110,4,116,0,1557302,0,0.2,5,21,179,16,43,0,0,0,0.428571,7,0,0,0,0,14,47,36,62,21.799999,7,44,4,5.56716,94.432,0,0.000846,384,349,13,9,147.333,5,249,0,564,151,3,2,0,207,126,0,82,0.428571,5,3,12,17,7,1,78,0,125,13.83,1,1,2,39,2,5,9,2,7.93,0.27,7.52,60,0,8,38,7,3,7,81,10,12,0,21,0,380,62,12,2,791,0,142,0,126,1,2,1,1,0,53,1,1,252,1,buggy
1,7,14,3,123,26,15,6,5,47,7,14,270364,1200976,1906231,0,38,27,27,7,14,10.1606,9.41558,2,4.6,5,9,4,5,13,2,8,2,5,68.973686,3,7,6,0.091362,99.9082,0,0.000418,563,38,2,27,1869,16,15,0,52,39,20,2,0,29,7,0,9,4,22,23,1,3,3,1,5,9,2,60,2,2,2,5,8,8,3,1,7,0.75,7,5,2.6,7,10,2,3,13,27,15,14,16,17,0,41,5,1,1,100,0,7,0,7,0,1,1,4,0,23,1,2,34,0,clean
5,126,232,8,288,4,0,0,0,2,3,6,0,0,797061,2,139,1,148,1,2,0,1,0,0.528736,87,2,0,1,22,1,28,18,30,156.647476,12,0,6,78.3784,16.5315,0,5.09009,25,69,0,0,0.5,1,265,0.59,517,205,42,2,15,136,126,0,69,0.482759,65,46,11,3,12,2,62,0,0,31.33,0,0,0,0,1,2,13,4,17.77,0.4,15.78,2,0.252874,0,2,1,0,1,1,0,1,74,0,0,380,30,3,4,750,0,137,0,0,0,4,0,0,0,3,0,0,262,0,clean
1,3,7,1,301,99,89,6,5,123,23,35,93392,174329,797061,0,20,137,12,3,9,1.31211,3.54167,3,0.444444,18,9,1,4,3,0,4,3,3,39.400002,1,5,8,13.0289,86.2196,0,0.751493,2116,16,0,1,1299.33,11,7,0,23,10,11,2,0,12,3,0,6,0.611111,20,8,0,2,1,1,3,21,5,0,3,4,8,18,19,24,1,1,4,0.43,4,2,0.166667,36,24,17,12,44,136,25,24,0,41,0,19,3,1,1,39,0,3,0,16,0,1,0,2,0,97,0,1,15,0,clean
2,34,53,6,196,96,444,105,105,144,23,50,5458958,5415377,0,0,184,718,52,0,0,1.39841,2.33333,2,5.214286,14,7,1,3,72,2,5,12,19,158.657608,6,4,868,0.003663,99.9932,0,0.003145,3898,32,6,24,5325,62,64,0,146,62,14,3,8,53,34,0,29,1,37,73,5,1,6,1,21,23,1,91,3,3,9,12,15,21,6,1,6,0.42,6,19,5.142857,49,14,12,13,59,697,31,24,147,46,0,105,19,1,1,223,0,34,0,15,0,1,0,1,0,96,0,1,70,0,clean
1,11,22,10,71,96,444,105,105,144,23,50,6047463,6047127,0,0,161,718,21,0,0,4.97764,4.7963,2,0.843137,51,6,4,3,42,0,6,6,7,166.869568,4,4,868,0.003663,99.9932,0,0.003145,3898,20,0,24,5325,62,26,0,60,68,25,2,2,22,11,0,13,0.490196,107,43,1,1,4,1,10,23,1,100,3,3,9,12,15,21,4,1,6,1.13,6,0,0.823529,49,14,12,13,59,697,31,24,54,46,0,43,7,1,1,139,0,11,0,15,0,1,0,1,0,96,0,1,31,0,clean
4,23,33,4,196,96,444,105,105,144,23,50,5502082,5502137,0,0,113,718,42,0,0,3.80311,3.74074,2,1.6,15,10,2,5,20,1,14,10,12,182.734512,5,4,868,0.003663,99.9932,0,0.003145,3898,38,2,24,5325,62,38,0,94,24,13,2,2,35,23,0,18,0.866667,71,24,1,2,5,1,12,23,1,38.5,3,3,9,12,15,21,5,2,6.03,0.26,5.03,11,1.333333,49,14,12,13,59,697,31,24,42,46,0,75,12,2,1,135,0,24,0,15,0,1,0,1,0,96,0,1,56,0,clean
11,41,66,1,171,24,0,2,1,32,3,10,12710841,12499564,0,0,24,14,72,11,43,0.25,1.25,3,7.666667,3,2,1,1,21,1,23,8,16,115.791664,5,6,6,2.38485,97.5925,2,0.022665,386,94,5,5,22,1,84,0,182,16,2,2,0,61,41,0,16,0.666667,3,23,5,7,5,1,26,10,0,11.83,0,1,1,10,6,6,5,2,13.84,0.09,13.63,16,7,3,10,2,5,8,18,8,5,21,4,0,138,16,6,2,214,0,41,0,2,1,2,0,1,0,23,1,0,98,0,clean
3,8,12,3,98,208,258,12,10,295,29,49,148508,297013,24,0,30,367,17,0,0,0.32,1.24,4,0.428571,21,5,1,2,1,1,10,2,3,115.033333,4,14,3,36.4329,63.567,0,0.00008,4783,67,0,5,7273,64,13,0,35,18,28,2,0,16,8,0,6,1.333333,68,9,0,4,4,2,8,46,17,0,6,7,23,27,32,45,4,2,11.58,0.51,11.58,3,0.047619,100,33,35,26,110,355,56,53,-38,116,0,29,3,2,2,59,0,8,0,47,0,2,0,3,0,206,0,1,21,0,clean
3,9,16,1,212,111,738,72,70,160,24,41,132329,133251,473704,0,4,922,27,0,0,6.91307,7.55288,4,0.181818,11,4,2,5,0,0,12,6,6,180.25,2,8,4,12.3903,87.607,0,0.002719,5472,39,2,10,2837.5,30,17,0,59,51,2,1,0,33,9,0,9,0.181818,4,2,0,3,2,1,6,26,6,49.5,4,3,10,20,18,24,4,1,10.31,0.86,10.31,6,0,49,22,17,16,56,901,31,27,0,82,0,43,6,2,1,119,0,11,0,22,0,1,1,3,0,109,1,1,33,0,clean
1,1,2,0,236,208,258,12,10,295,29,49,260304,520578,0,0,3,367,7,0,0,1.63299,4.33333,1,0.333333,6,3,1,2,0,0,0,1,1,176,1,14,3,36.4329,63.567,0,0.00008,4783,171,0,5,7273,64,2,0,11,13,2,1,0,7,1,0,3,0.333333,3,2,0,5,1,1,1,46,17,0,6,7,23,27,32,45,1,1,4,1.18,4,1,0,100,33,35,26,110,355,56,53,0,116,0,9,1,1,1,27,0,1,0,47,0,1,0,3,0,206,0,1,7,0,clean
3,15,38,1,202,55,1092,69,68,75,10,21,1644,473,260202,1.65,26,1238,22,0,0,1.54331,2.51285,3,2.333333,6,4,3,4,12,0,4,4,5,151.615387,6,7,4,0.64492,99.3483,0,0.006795,5662,31,6,13,194,5,69,0,109,44,2,1,3,22,23,1,9,0.333333,4,14,1,2,12,3,18,14,1,25,1,1,3,8,12,10,12,4,15.06,0.4,13.97,5,2,25,8,8,13,28,1231,19,16,22,39,0,60,5,2,3,154,0,23,0,4,0,4,0,1,0,55,0,1,44,0,clean
6,93,131,8,51,14,12,5,4,31,4,11,134824,134824,0,0,188,23,105,9,26,1.58117,2.43333,2,1.554054,74,6,4,3,93,0,5,10,10,121.803192,6,50,6,26.6641,69.8372,0,3.49865,292,49,0,19,384.25,7,146,0,331,175,22,3,0,105,94,0,45,0.297297,47,115,0,3,6,1,51,2,2,0,0,1,1,6,4,2,7,2,4.57,0.53,4.57,10,1.256757,2,7,1,3,4,24,8,8,141,11,0,236,41,4,2,551,0,99,0,4,0,2,0,2,0,12,0,0,151,0,buggy
2,5,4,3,111,208,258,12,10,295,29,49,43693,174749,1165,0,25,367,12,0,0,1.7077,4,2,0.769231,13,7,2,3,9,0,4,5,5,115.68,1,14,3,36.4329,63.567,0,0.00008,4783,18,0,5,7273,64,4,0,22,22,2,2,0,12,5,0,8,0.153846,7,10,0,1,1,1,5,46,17,0,6,7,23,27,32,45,1,1,2,1,2,5,0.692308,100,33,35,26,110,355,56,53,18,116,0,16,5,1,1,52,0,5,0,47,0,1,0,3,0,206,0,1,10,0,clean
3,6,9,1,202,55,1092,69,68,75,10,21,83,567,0,0,15,1238,16,0,0,2.86277,3.35227,3,1.1,10,5,3,3,8,0,6,4,4,134.733337,3,7,4,0.64492,99.3483,0,0.006795,5662,34,2,13,194,5,11,0,32,33,3,1,0,14,6,0,4,0.3,7,11,0,3,3,1,4,14,1,16.5,1,1,3,8,12,10,4,1,5.35,1.03,5.35,4,0.8,25,8,8,13,28,1231,19,16,8,39,0,25,4,2,1,68,0,7,0,4,0,1,0,1,0,55,0,1,19,0,clean
4,10,10,2,205,115,457,31,29,158,21,36,53761,215070,1902767,0,18,553,30,0,0,3.40207,4.42351,4,1.625,8,7,2,3,11,0,14,4,5,96.166664,3,8,3,12.3854,87.6121,0,0.002431,4001,31,1,7,2897.33,28,16,0,55,10,4,2,0,29,10,0,9,0.5,8,13,1,3,3,1,5,27,7,37.5,4,4,10,20,20,25,3,2,9.81,0.18,9.81,4,1.375,50,24,17,17,57,550,34,31,10,62,0,40,5,2,2,74,0,10,0,22,0,2,1,4,0,112,1,2,30,0,clean
2,21,54,4,142,208,258,12,10,295,29,49,3319554,3229879,850,3,23,367,39,0,0,0.471405,1.66667,2,0.5,14,4,1,2,4,1,12,4,5,150.304352,17,14,3,36.4329,63.567,0,0.00008,4783,18,4,5,7273,64,59,1,116,27,3,2,1,38,21,0,16,0.214286,13,7,0,1,17,1,9,46,17,60,6,7,23,27,32,45,18,4,22,0.23,20,5,0.285714,100,33,35,26,110,355,56,53,10,116,0,93,5,1,4,149,0,22,0,47,0,4,0,3,0,206,0,1,72,0,clean
1,7,14,1,30,2,0,1,1,2,1,1,0,159,317,0,0,7,15,0,11,0,0,0,0,3,0,0,0,0,0,11,2,2,0,6,4,7,32.2061,62.0847,0,5.70917,47,15,0,0,3,3,15,0,40,10,0,1,0,18,7,0,5,0,0,0,0,1,6,1,2,0,0,0,0,0,0,0,0,2,7,4,17,0.25,17,0,0,0,0,1,0,1,4,0,0,0,0,0,29,2,1,3,55,0,8,0,0,0,3,0,1,0,1,0,0,22,0,buggy
1,3,10,3,301,146,132,8,7,176,25,39,98716,184722,1361438,0,5,201,10,0,0,5.53153,5.92857,2,0.117647,17,10,2,4,1,0,4,3,3,139,1,7,5,0.298626,99.6988,0,0.002584,3050,16,0,2,1948,17,10,0,24,11,2,2,0,10,3,0,4,0.117647,5,2,0,2,1,1,3,32,7,0,4,6,12,27,27,35,1,1,6,0.46,5,2,0.058824,54,35,24,17,67,201,36,34,0,58,0,20,3,1,1,39,0,3,0,24,0,1,0,3,0,144,0,2,16,0,clean
3,13,30,2,197,20,0,2,1,13,10,17,3670062,7340120,0,0,43,8,35,0,0,0.306186,1.25,1,0.493333,75,2,1,1,4,6,7,6,12,190.883728,2,1,2,0.066747,99.9333,0,0,255,38,5,25,222,6,32,0,80,34,305,1,0,34,13,0,19,4.066667,307,37,0,3,2,1,12,4,1,40,1,0,0,6,5,6,3,1,5.37,0.42,5.37,12,0.053333,4,8,5,5,4,8,2,3,-264,3,0,65,12,2,1,133,0,14,1,1,1,1,1,2,0,17,2,0,51,0,clean
2,31,55,1,98,20,0,2,1,13,10,17,3545863,3561358,1294,0.12,133,8,60,0,0,4.1434,4.81961,2,2.214286,28,3,4,3,4,0,10,6,11,104.774437,7,1,2,0.066747,99.9333,0,0,43,194,2,25,37,6,56,0,147,72,95,2,7,58,31,0,17,3.392857,195,62,5,7,7,1,18,1,1,43,1,0,0,6,5,6,8,3,5.07,0.49,4.83,5,0.142857,4,8,5,5,4,8,2,3,-62,3,0,115,11,2,2,226,0,34,1,1,1,2,1,2,0,17,2,0,84,0,buggy
2,3,2,0,282,65,5,3,3,51,20,28,993942,1987730,0,0,4,26,6,0,0,0.849837,2.66667,1,0.6,5,2,1,2,0,0,2,3,3,176.5,1,7,7,0.573863,99.4211,0,0.00505,1108,16,0,0,149,1,2,0,12,19,3,1,0,6,3,0,5,0.6,4,3,0,1,1,1,3,13,7,0,0,2,3,18,16,12,1,1,2,1.58,2,3,0,19,25,4,7,29,22,14,13,0,15,0,8,3,1,1,35,0,3,0,11,0,1,0,2,0,64,0,2,4,0,clean
