@relation 'data/final_8020_mylyn.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute CountStmtDecl numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute REFACTORINGS numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
1,26,44,7,117,0,202,72,6.461538,13,84,2,10,18,20,69.856438,2,0,33,1,51,0,153,11,38,4,1,75,26,0,29,2.923077,102,84,0,2,2,1,20,82,3,1,6,0.07,6,20,6.461538,100,116,20,1,1,192,28,1,0,89,clean
2,6,9,2,47,0.93,5,18,1.333333,3,0,3,9,1,4,42,3,0,30,0,11,0.47,41,18,4,1,1,22,6,0,11,1.333333,5,4,0,4,3,1,4,50,4,1,10.47,0.44,10,4,0,0,27,4,2,1,66,7,1,0,19,clean
1,39,77,4,47,0,67,81,2.357143,14,11,1,7,34,35,37.805969,4,0,48,2,79,0,197,16,30,1,0,78,39,0,42,2.142857,43,33,0,2,4,1,35,48,4,1,5,0.08,5,35,0.785714,24,158,35,1,1,249,39,1,0,118,buggy
1,5,16,1,47,0,2,14,1,2,0,0,6,2,2,43,3,0,24,1,17,2,39,17,2,1,1,16,5,0,12,1,2,2,0,3,3,1,2,25,5,3,16,0.44,14,2,0,0,30,2,1,2,66,7,2,0,24,clean
1,7,23,2,47,0,3,13,0.666667,3,0,1,6,2,3,45.666668,3,0,25,2,27,1,52,18,2,1,1,17,7,0,13,0.666667,3,2,0,3,3,1,5,33,3,2,13,0.35,12,3,0,0,36,3,1,2,82,8,2,0,28,clean
4,12,13,10,13,0,0,43,0,26,0,1,6,9,10,0,3,0,55,1,13,0,77,46,0,4,0,48,12,2,44,0,0,0,0,5,3,1,12,8.33,3,1,2.73,0.6,2.73,10,0,0,56,10,4,1,148,13,1,0,40,clean
1,13,24,12,126,0,0,45,0,25,0,0,18,6,6,0,5,0,75,1,25,0,88,19,0,4,3,49,13,0,16,0,0,0,0,2,5,1,8,79,6,2,10,0.22,9,6,0,0,69,6,1,2,121,15,2,2,55,clean
9,16,33,8,68,0,0,58,0,17,0,0,28,10,11,0,3,1,98,2,44,0.41,120,16,0,3,0,58,16,0,23,0,0,0,0,7,3,1,11,14,3,1,9.8,0.13,9.39,10,0,0,91,11,5,1,159,17,1,0,72,clean
1,10,81,23,120,0,0,69,0,52,0,2,28,7,9,0,2,0,35,2,86,2,173,69,0,3,0,76,10,0,43,0,0,0,0,4,2,1,9,44,2,1,18,0.4,15,9,0,0,150,9,1,1,285,11,1,2,140,clean
1,1,21,20,174,2,0,13,0,56,0,0,16,1,1,0,1,0,14,0,21,1,36,15,0,4,0,13,1,0,6,0,0,0,0,1,1,1,1,0,1,1,27,0.42,24,0,0,0,34,1,1,1,57,1,1,2,32,buggy
1,26,39,19,120,0,0,51,0,36,0,1,15,2,6,0,7,0,19,0,57,0,138,21,0,2,1,54,26,0,13,0,0,0,3,2,7,1,10,83,10,5,19,0.15,18,6,0,0,90,6,1,4,170,34,4,1,60,clean
1,25,33,0,31,0,0,49,0,1,0,0,16,8,8,0,8,0,28,0,37,0,121,19,0,1,0,58,25,0,14,0,0,0,0,2,8,1,8,0,8,3,11,0.16,10,8,0,0,82,8,1,3,152,27,3,0,55,clean
5,21,46,1,31,0,53,33,11,3,0,0,22,5,6,22.283018,9,0,54,6,56,0,112,17,33,1,0,34,25,0,16,11,54,33,1,4,13,1,6,15,14,4,13.52,0.15,13.52,6,0,-1,79,6,3,3,145,28,4,0,57,clean
1,10,11,3,116,0,0,17,0,6,0,1,5,5,6,0,2,0,19,1,12,0,43,17,0,2,0,20,10,0,12,0,0,0,0,2,2,1,6,50,2,1,5,0.4,5,6,0,0,28,6,1,1,72,10,1,0,17,clean
1,7,9,0,31,0,0,12,0,1,0,1,3,0,1,0,7,0,25,0,9,0,28,14,0,1,0,12,7,0,5,0,0,0,0,2,7,1,1,0,7,7,18,0.5,18,1,0,0,21,1,1,7,47,7,7,0,12,clean
1,9,13,6,72,0,0,15,0,9,0,0,5,5,5,0,5,0,18,0,15,0,38,28,0,2,1,15,9,0,10,0,0,0,0,1,5,1,9,100,6,2,5,0.74,5,0,0,0,28,5,1,1,75,10,1,0,18,clean
11,31,94,4,56,0,155,75,6,9,53,6,18,10,20,34.341934,4,0,85,3,109,0.51,217,16,22,2,0,74,31,0,36,2.444444,45,54,4,6,4,1,20,14.2,4,1,8.06,0.07,7.55,20,5.888889,110,169,20,5,1,267,33,1,0,135,clean
1,9,32,9,177,1,0,30,0,31,0,2,14,3,5,0,3,0,31,3,32,1,71,18,0,2,0,29,9,0,22,0,0,0,0,4,3,1,5,40,3,1,13,0.25,10,5,0,0,62,5,1,1,111,9,1,1,49,clean
1,2,3,23,24,0,149,6,0.244444,90,5,0,2,1,1,137.167786,2,0,28,0,3,0,11,13,33,5,0,6,2,0,5,0.366667,169,22,0,2,2,1,2,0,2,1,12,1.18,12,0,0.055556,-20,9,1,1,1,29,2,1,3,7,clean
2,16,37,21,24,0,0,46,0,62,0,0,1,9,9,0,4,0,22,1,41,0,104,20,0,2,0,47,16,0,35,0,0,0,0,1,4,1,12,77,4,1,3,0.19,2,9,0,0,83,12,2,1,159,16,1,2,66,clean
3,10,22,2,69,0.53,0,28,0,7,0,0,5,2,4,0,5,0,30,0,27,0.53,68,25,0,2,5,28,10,0,16,0,0,0,2,2,5,1,4,26.5,6,3,9.4,0.37,8.87,1,0,0,50,4,2,2,106,12,2,0,39,clean
2,2,0,6,72,0,0,4,0,7,0,0,1,2,2,0,1,0,15,0,0,0,7,14,0,3,0,4,2,3,5,0,0,0,0,1,1,1,2,0,1,1,2,2,2,2,0,0,4,2,1,1,26,2,1,1,1,clean
12,77,122,12,24,0,0,102,0,42,0,1,47,31,35,0,8,1,113,6,143,0,301,67,0,3,5,80,77,0,54,0,0,0,2,6,8,1,52,14.67,9,2,5.76,0.22,5.07,34,0,0,224,35,6,2,413,82,2,1,130,buggy
23,73,141,14,72,0.56,0,164,0,24,0,0,57,27,39,0,6,0,195,15,171,0.41,410,58,0,3,5,164,73,0,80,0,0,0,12,13,6,1,50,11.75,7,2,9.09,0.14,7.87,37,0,0,305,39,12,1,539,78,1,2,235,clean
2,4,12,9,126,3,0,15,0,22,0,0,4,4,4,0,1,0,17,0,12,1,33,27,0,3,0,16,4,0,13,0,0,0,0,1,1,1,4,0,1,1,9,0.82,5,3,0,0,27,4,1,1,69,4,1,0,22,clean
1,56,88,0,31,0,1,84,0.5,2,0,0,18,12,17,24,9,1,46,0,97,0,245,23,5,1,2,95,56,0,26,2.5,5,1,4,2,9,2,48,85,9,3,12,0.09,12,17,0,-4,172,17,1,3,292,57,3,0,114,clean
1,12,14,0,31,0,0,23,0,1,0,3,6,2,5,0,5,0,18,1,14,0,51,17,0,1,0,24,12,0,11,0,0,0,0,2,5,1,7,60,5,2,7,0.33,6,5,0,0,37,5,1,2,79,12,2,0,21,clean
7,73,121,9,56,0,245,82,3.777778,18,67,0,15,32,36,32.265305,7,1,88,16,128,0,283,85,9,2,0,81,73,0,57,0.5,25,68,3,4,7,1,52,29,10,2,7.38,0.3,7.38,36,3.722222,220,203,37,5,1,422,78,1,0,124,clean
1,10,17,3,95,0,0,22,0,8,0,0,3,4,4,0,5,0,17,0,20,0,52,19,0,3,1,22,10,0,11,0,0,0,0,1,5,2,9,50,5,2,10,0.37,9,4,0,0,39,4,1,2,80,11,2,0,28,clean
2,18,102,17,163,0,0,60,0,34,0,4,11,10,18,0,1,4,154,0,108,0.41,199,23,0,3,0,65,18,0,51,0,0,0,0,7,1,1,18,0,1,1,5.45,0.12,4.18,18,0,0,162,18,2,1,268,18,1,0,136,clean
1,9,19,6,114,1,0,30,0,17,0,0,5,3,3,0,5,0,23,0,22,0,65,21,0,2,3,33,9,0,12,0,0,0,0,2,5,2,8,55,6,4,15,0.32,14,3,0,0,49,3,1,3,92,12,3,0,39,clean
3,6,5,8,64,0.44,0,16,0,18,0,0,3,6,6,0,1,0,32,0,5,0,31,24,0,2,3,18,6,0,15,0,0,0,0,3,1,1,6,43,1,1,3,0.77,2.56,4,0,0,21,6,2,1,67,6,1,0,13,clean
4,16,24,6,56,0.27,120,34,8.75,8,36,5,16,5,13,48.391666,2,0,111,1,28,0,87,35,34,2,0,41,16,0,19,4.25,56,70,3,5,2,1,13,23.33,2,1,5.29,0.4,4.28,11,4.5,64,58,13,3,1,138,17,1,0,40,buggy
7,90,160,10,56,0,215,132,4.8,15,37,0,47,38,45,37.56279,10,1,131,18,187,0,431,35,75,2,3,150,99,0,87,5,140,72,6,7,13,1,61,61.2,15,2,7.97,0.08,7.85,44,2.466667,75,292,45,5,2,548,111,2,0,191,buggy
1,2,2,3,70,0,0,9,0,7,0,1,6,0,1,0,2,0,24,0,2,0,14,13,0,2,0,10,2,0,5,0,0,0,0,3,2,1,1,0,2,2,5,0.93,5,1,0,0,11,1,1,2,32,2,2,0,8,clean
1,16,26,15,44,0,0,31,0,30,0,1,10,6,8,0,8,1,21,1,32,0,77,22,0,3,4,33,16,0,19,0,0,0,0,2,8,1,14,82,8,2,6,0.29,6,6,0,0,57,8,1,2,114,16,2,0,40,clean
1,6,5,6,70,0,0,9,0,6,0,0,2,4,4,0,1,0,17,2,5,0,21,16,0,2,0,11,6,1,10,0,0,0,0,1,1,1,6,50,1,1,3,0.76,3,4,0,0,14,4,2,1,47,6,1,0,10,clean
1,6,7,0,13,0,0,14,0,3,0,0,6,5,5,0,2,0,22,1,7,0,28,14,0,2,0,14,6,0,11,0,0,0,0,2,2,1,5,40,2,1,4,0.5,3,5,0,0,21,5,1,1,53,6,1,0,14,buggy
2,8,10,8,113,0,0,28,0,34,0,1,5,4,5,0,4,0,18,1,11,0,51,15,0,3,0,31,8,0,9,0,0,0,0,2,4,1,8,60,4,1,6,0.29,6,5,0,0,38,5,1,1,75,8,1,0,29,clean
4,14,14,13,64,1,0,29,0,22,0,0,4,10,10,0,4,0,23,1,15,0,61,26,0,2,0,31,14,0,14,0,0,0,0,1,4,1,13,50,5,1,5,0.43,4,10,0,0,43,10,1,1,101,15,1,0,28,clean
7,21,47,4,37,0.55,0,46,0,7,0,1,23,5,6,0,11,0,58,4,61,0.76,129,21,0,3,0,46,21,0,14,0,0,0,0,5,11,2,14,8.25,13,3,22.1,0.16,21.34,6,0,0,93,6,4,3,156,23,3,0,69,buggy
2,11,22,1,27,0,0,24,0,10,0,0,13,6,6,0,2,0,75,3,25,0,61,13,0,2,0,25,11,0,14,0,0,0,0,2,2,1,6,55,3,2,7,0.21,7,6,0,0,46,6,1,1,88,12,1,0,34,clean
6,16,25,4,37,0,0,43,0,9,0,0,16,6,6,0,5,0,45,2,31,0,90,16,0,3,0,42,16,2,11,0,0,0,0,4,5,1,11,12.33,7,3,11.64,0.18,11.64,6,0,0,68,6,3,2,115,19,2,0,50,buggy
1,5,7,2,57,0,0,21,0,5,0,0,1,1,1,0,5,0,21,0,7,1,34,13,0,2,0,21,5,0,5,0,0,0,0,2,5,1,1,0,5,5,20,0.38,19,1,0,0,28,1,1,5,52,5,5,0,22,clean
1,2,3,14,156,0,0,10,0,19,0,0,5,2,2,0,1,0,17,0,3,0,18,18,0,3,0,12,2,0,6,0,0,0,0,2,1,1,2,0,1,1,5,1,5,2,0,0,13,2,1,1,42,2,1,0,10,clean
2,5,8,0,43,0,0,16,0,2,0,0,5,4,4,0,2,0,17,2,9,0,31,16,0,1,0,16,5,0,11,0,0,0,0,1,2,1,4,37,2,1,4,0.52,4,4,0,0,24,4,1,1,56,5,1,0,18,clean
2,5,19,1,50,2,13,18,2.5,4,10,0,1,2,2,34.692307,4,0,15,1,20,4,44,15,2,2,0,18,5,0,13,0.5,3,10,0,1,4,1,2,0,4,2,22,0.34,16,2,2.5,10,37,2,1,2,71,5,2,0,31,clean
2,7,16,1,48,4,17,23,8.5,2,16,0,2,2,2,48,6,0,15,1,17,1,48,23,1,1,0,23,7,0,10,0.5,1,17,0,1,6,1,2,0,7,4,22,0.48,17,2,8,16,39,2,1,3,81,8,3,0,31,clean
1,16,28,1,48,0,1,23,0.5,2,0,0,7,6,6,43,5,0,19,4,30,0,69,38,1,1,0,22,16,0,14,0.5,1,1,0,1,5,1,6,50,5,2,9,0.55,9,6,0,0,51,6,1,2,120,17,2,0,33,clean
9,18,51,6,116,0,0,48,0,9,0,0,17,9,9,0,7,0,74,1,63,0.49,122,15,0,4,0,40,18,0,22,0,0,0,0,6,7,1,9,3.8,7,2,10.14,0.12,9.41,9,0,0,99,9,5,2,159,18,2,0,75,clean
1,9,16,7,24,0,0,30,0,24,0,0,5,1,4,0,3,0,17,0,17,0,57,35,0,3,16,30,9,0,26,0,0,0,3,1,3,1,4,96,3,2,8,0.61,8,0,0,0,46,4,1,2,100,9,2,1,36,clean
1,1,2,3,24,0,0,20,0,13,0,0,2,1,1,0,1,0,14,0,2,0,26,12,0,3,16,21,1,0,20,0,0,0,0,2,1,1,1,93,1,1,3,0.46,3,0,0,0,22,1,1,1,57,1,1,0,20,buggy
3,7,12,6,135,0,16,16,0.857143,7,4,0,1,6,7,85.6875,1,1,20,5,13,0,38,30,8,2,1,17,7,0,15,1.142857,17,6,0,1,1,1,7,64,1,1,4,0.79,4,7,0.571429,-1,28,7,1,1,83,7,1,0,20,clean
7,16,45,3,24,0,0,41,0,15,0,1,20,9,10,0,3,0,90,1,51,0,115,14,0,3,0,47,16,0,14,0,0,0,0,6,3,1,10,0,4,2,11.99,0.12,11.47,10,0,0,86,10,4,1,142,21,1,0,69,buggy
2,13,18,3,45,0,0,37,0,5,0,0,5,6,7,0,5,0,27,0,18,0,71,16,0,1,3,39,13,0,16,0,0,0,1,2,5,1,7,66,5,2,6,0.23,6,6,0,0,55,7,1,1,102,14,1,0,41,clean
3,28,45,9,69,0,0,74,0,22,0,0,20,5,16,0,7,5,42,5,50,0,154,47,0,2,0,78,28,0,26,0,0,0,6,2,7,1,20,44,12,2,5.67,0.31,5.67,16,0,0,119,16,2,1,227,34,1,0,90,buggy
11,47,177,3,70,1.33,0,171,0,7,0,0,33,12,26,0,7,0,104,13,207,1.12,439,144,0,3,6,184,47,0,118,0,0,0,14,7,7,1,28,14.83,7,1,10.21,0.33,7.44,26,0,0,348,26,6,1,700,48,1,1,300,clean
2,5,9,2,54,0,0,5,0,3,0,0,2,1,1,0,5,0,14,0,9,0,16,13,0,2,0,5,5,0,4,0,0,0,0,1,5,5,5,0,7,7,12,0.81,12,1,0,0,14,1,1,5,33,7,5,0,8,clean
9,61,116,2,32,0,0,82,0,5,0,0,15,16,24,0,8,0,89,6,125,0,260,22,0,1,1,84,61,0,34,0,0,0,8,5,8,2,48,20.4,8,2,6.76,0.08,6.76,17,0,0,198,24,5,2,313,63,2,0,135,clean
1,5,26,9,163,0,0,16,0,19,0,2,9,3,5,0,1,0,18,0,26,1,50,17,0,3,0,18,5,0,14,0,0,0,0,2,1,1,5,0,1,1,8,0.34,7,5,0,0,42,5,1,1,78,5,1,0,36,clean
2,12,20,5,67,0,0,12,0,7,0,0,7,2,2,0,11,0,15,0,20,0,40,15,0,2,1,13,12,0,7,0,0,0,0,1,11,6,12,50,11,6,14,0.38,14,2,0,0,32,2,1,6,62,12,6,0,19,clean
4,153,308,35,5,0,0,190,0,81,0,0,31,61,67,0,7,0,93,15,330,0,660,67,0,3,0,168,153,0,127,0,0,0,6,2,7,1,80,46.5,8,2,9.55,0.1,8.7,67,0,0,498,67,2,2,848,177,2,2,311,clean
3,21,41,18,130,0,0,26,0,59,0,0,12,7,7,0,12,0,33,1,49,0,95,18,0,3,1,27,25,0,14,0,0,0,0,3,14,1,9,41.5,14,3,8.76,0.19,8.76,5,0,0,67,7,3,2,124,25,3,0,46,buggy
2,23,39,21,24,0,0,60,0,42,0,0,22,3,4,0,18,0,17,3,41,2,124,17,0,3,0,61,23,0,20,0,0,0,1,2,18,2,8,58,20,6,24,0.14,22,4,0,0,99,4,1,5,159,27,5,0,69,clean
1,17,29,0,31,0,6,29,1.666667,3,5,0,9,9,10,28.666666,4,1,23,2,30,0,79,22,1,1,4,31,17,0,21,0.333333,1,5,0,2,4,1,10,88,4,1,6,0.28,6,9,1.666667,5,58,10,1,1,117,18,1,0,40,clean
3,73,162,10,56,0,169,99,3.25,20,43,0,21,11,19,41.964497,28,0,45,9,190,0,366,23,50,2,0,102,88,0,47,2.5,90,65,8,3,28,1,34,68.5,29,4,14.8,0.06,14.8,19,2.15,79,261,19,2,3,436,91,4,1,181,buggy
1,14,13,6,156,0,0,23,0,8,0,0,3,14,14,0,1,0,27,6,13,0,52,14,0,2,0,24,14,0,24,0,0,0,0,1,1,1,14,80,1,1,2,0.27,2,14,0,0,36,14,1,1,89,14,1,0,21,clean
1,12,98,16,47,2,0,82,0,32,0,2,19,7,10,0,3,0,33,2,101,4,204,40,0,3,1,89,12,0,59,0,0,0,1,3,3,1,10,46,3,1,23,0.2,17,10,0,0,180,10,1,1,301,12,1,2,168,clean
34,256,440,41,52,0.05,0,326,0,90,0,4,180,89,100,0,20,0,321,12,574,0.25,1145,175,0,4,28,318,256,0,190,0,0,0,7,17,20,1,122,5.65,29,3,7.51,0.15,7.01,100,0,0,766,100,17,2,1451,301,2,3,473,buggy
1,2,11,4,101,0,0,10,0,8,0,1,5,1,2,0,1,0,15,0,11,2,25,13,0,2,0,11,2,0,12,0,0,0,0,2,1,1,2,0,1,1,11,0.52,8,2,0,0,21,2,1,1,50,2,1,0,18,clean
2,28,46,10,128,0,0,45,0,23,0,0,13,13,13,0,4,0,26,3,50,0,120,26,0,2,0,42,28,0,21,0,0,0,0,1,4,1,15,58,5,2,7,0.22,7,13,0,0,91,13,1,2,165,29,2,4,55,clean
1,3,6,13,126,0,0,10,0,28,0,0,7,3,3,0,1,0,72,0,6,0,22,15,0,2,1,12,3,0,8,0,0,0,0,2,1,1,3,66,1,1,4,0.68,4,3,0,0,16,3,1,1,43,3,1,2,12,clean
1,12,39,4,128,0,0,32,0,10,0,2,4,8,10,0,2,0,33,2,39,0,84,16,0,2,0,32,12,0,21,0,0,0,0,3,2,1,10,30,2,1,8,0.19,7,10,0,0,71,10,1,1,121,12,1,1,60,clean
3,10,25,7,56,3.67,35,28,1.5,8,2,1,17,1,2,39.057144,7,0,42,0,35,3.33,76,20,11,2,0,30,10,0,12,1.375,29,12,0,4,7,3,7,0,7,5,45.67,0.26,42.33,2,0.25,6,53,2,2,5,104,10,5,0,42,clean
2,39,49,8,118,0,0,60,0,15,0,0,13,19,19,0,4,0,32,4,50,0,137,27,0,3,0,47,39,0,27,0,0,0,0,1,4,1,21,72,5,2,6,0.2,6,19,0,0,109,19,1,2,191,40,2,1,55,clean
1,2,31,7,118,0,0,16,0,11,0,0,11,2,2,0,1,0,25,0,34,3,53,14,0,2,0,16,2,0,12,0,0,0,0,3,1,1,2,0,1,1,24,0.26,21,2,0,0,47,2,1,1,79,2,1,1,44,clean
3,45,71,8,116,0.6,56,59,0.75,16,3,0,22,14,16,69.053574,12,0,42,6,80,0,185,29,18,2,1,59,45,0,28,1.125,66,12,2,2,12,1,22,39.5,12,2,8.57,0.16,7.98,16,0.1875,-10,130,16,2,2,242,45,2,1,78,clean
2,5,5,2,104,0,0,13,0,4,0,1,7,3,4,0,2,0,30,1,6,0,28,15,0,3,0,16,5,0,10,0,0,0,0,2,2,1,4,25,2,1,4,0.54,4,4,0,0,18,4,1,1,53,5,1,0,12,clean
1,4,6,5,120,0,0,6,0,9,0,0,3,2,2,0,2,0,15,0,6,0,19,13,0,2,0,8,4,0,5,0,0,0,0,2,2,1,2,0,2,2,6,0.68,6,2,0,0,12,2,1,2,37,4,2,0,7,clean
2,96,149,0,140,0,0,138,0,1,0,0,6,2,3,0,14,0,16,1,158,0,366,217,0,1,0,135,96,0,53,0,0,0,1,1,14,1,42,33,14,2,7,0.59,7,3,0,0,287,35,2,2,636,100,2,0,207,clean
2,19,24,3,65,0,0,27,0,4,0,0,8,7,7,0,6,0,20,1,27,0,74,19,0,2,0,27,19,0,13,0,0,0,0,1,6,1,9,71,6,2,8,0.26,8,7,0,0,51,7,1,2,106,20,2,0,30,clean
3,12,22,6,163,2,0,40,0,24,0,0,15,6,6,0,6,0,75,3,24,0,79,32,0,3,0,42,12,0,14,0,0,0,0,2,6,1,11,77,7,2,10,0.41,8,6,0,0,62,6,1,2,123,13,2,2,49,clean
1,7,9,10,114,0,0,19,0,16,0,0,9,6,6,0,2,0,41,0,11,0,44,18,0,2,0,25,7,0,10,0,0,0,0,2,2,1,6,0,2,1,4,0.41,4,6,0,0,28,6,1,1,72,7,1,0,20,clean
1,1,1,4,114,0,0,8,0,6,0,1,4,0,1,0,1,0,21,0,1,0,12,14,0,2,1,9,1,0,6,0,0,0,0,2,1,1,1,0,1,1,4,1.17,4,1,0,0,9,1,1,1,31,1,1,0,7,clean
1,7,7,5,24,0,0,10,0,16,0,0,3,7,7,0,1,0,109,0,7,0,31,14,0,3,1,16,7,0,11,0,0,0,0,4,1,1,7,85,1,1,3,0.45,3,7,0,0,17,7,1,1,55,7,1,0,9,clean
4,8,13,4,24,2.97,0,17,0,15,0,0,12,3,3,0,5,0,29,0,15,0,41,19,0,3,1,20,8,0,7,0,0,0,0,2,5,2,7,25,6,3,15.93,0.46,15.93,3,0,0,30,3,2,2,63,9,2,0,21,buggy
1,12,21,6,24,0,0,18,0,14,0,0,8,1,2,0,11,0,15,0,21,0,45,22,0,2,9,19,12,0,15,0,0,0,1,2,11,6,12,50,12,6,14,0.49,14,2,0,0,39,2,1,6,73,13,6,0,26,buggy
1,14,12,13,115,0,0,31,0,29,0,0,6,14,14,0,1,0,56,0,12,0,74,24,0,3,5,47,14,0,23,0,0,0,0,2,1,1,14,98,1,1,3,0.32,3,14,0,0,43,14,1,1,118,14,1,0,28,clean
23,53,75,10,46,0.26,0,81,0,23,0,4,104,19,24,0,5,0,335,0,80,0.09,262,35,0,3,0,106,53,0,39,0,0,0,1,49,5,1,36,0,5,1,6.84,0.13,6.7,22,0,0,156,27,24,1,331,53,1,2,79,clean
17,54,96,25,128,0.45,528,113,3.413044,46,157,1,48,16,22,81.346588,10,0,161,2,127,0.55,286,30,104,3,0,106,54,0,37,2.26087,389,157,5,11,10,1,43,6.78,10,2,12.25,0.1,11.43,22,3.413044,139,209,22,9,2,347,59,2,1,155,clean
1,17,39,5,56,0,83,25,6.5,6,9,1,6,6,7,37.843372,6,0,32,7,41,1,90,19,30,2,0,31,17,0,24,5,71,39,0,4,6,1,7,65,6,2,11,0.21,10,7,1.5,12,64,7,1,2,129,18,2,0,46,clean
2,14,28,8,116,0,0,31,0,22,0,0,14,3,3,0,12,0,16,1,30,2,78,13,0,2,0,33,14,0,15,0,0,0,0,1,12,1,3,33,13,5,21,0.17,19,3,0,0,59,3,1,4,106,15,4,0,43,clean
1,80,210,12,56,0,373,173,4.535714,28,48,0,14,77,78,41.479893,2,0,91,1,232,0,499,43,147,2,0,186,80,0,94,5.25,164,127,1,2,2,1,78,1,2,1,6,0.09,6,78,1.714286,209,383,78,1,1,612,80,1,0,302,buggy
3,94,210,7,56,0,361,111,6.263158,19,73,1,13,8,10,36.362881,23,0,49,9,223,0,427,152,80,2,0,108,94,0,67,4.210527,169,119,1,3,23,1,68,20.33,27,2,5.18,0.36,5.18,10,3.842105,192,321,37,4,2,642,99,2,0,232,clean
6,29,45,4,56,0.33,26,56,3.333333,6,4,2,11,8,10,53.576923,9,0,49,4,49,0,135,24,17,2,0,57,29,1,24,2.833333,19,20,0,3,9,2,23,20,10,3,11.49,0.18,10.84,10,0.666667,7,101,10,3,2,181,31,2,0,69,clean
1,1,1,10,64,0,0,4,0,18,0,0,0,1,1,0,1,0,105,0,1,0,7,13,0,2,0,4,1,0,4,0,0,0,0,4,1,1,1,0,1,1,3,1.86,3,1,0,0,5,1,1,1,24,1,1,1,3,clean
1,6,8,1,71,0,0,17,0,5,0,1,7,0,3,0,4,0,22,0,9,0,36,37,0,1,1,20,6,0,10,0,0,0,2,3,4,1,3,66,4,2,7,1.03,7,1,0,0,25,3,1,2,82,8,2,0,18,clean
1,8,16,7,113,7,0,29,0,15,0,0,8,1,1,0,8,0,14,0,19,7,58,27,0,2,1,30,8,0,14,0,0,0,0,2,8,4,4,0,14,14,55,0.47,41,1,0,0,45,1,1,8,98,14,8,0,36,buggy
10,38,57,1,28,0.18,37,74,4.285714,7,28,3,17,23,27,16.324324,4,0,79,3,72,0,187,22,4,2,0,78,38,0,36,0.571429,8,30,1,5,4,1,27,21,4,1,6.37,0.12,5.56,27,4,29,131,27,4,1,245,42,1,0,94,clean
14,62,123,18,21,0.77,0,104,0,56,0,5,73,10,18,0,16,0,199,2,160,1.14,334,47,0,5,2,113,62,1,39,0,0,0,3,12,16,1,26,10.75,17,3,20.83,0.14,18.97,18,0,0,227,18,8,3,409,71,3,0,157,buggy
6,26,49,13,56,0,172,70,2.473684,19,31,3,19,13,18,38.279068,6,0,88,4,55,0.18,161,44,77,2,0,78,26,1,33,4.052631,207,47,2,6,6,1,18,39.33,6,1,6.68,0.27,6.32,17,1.631579,-35,119,18,3,1,237,27,1,1,92,clean
64,224,461,78,50,0.28,0,372,0,169,0,1,114,39,42,0,10,0,458,3,575,0.15,1171,270,0,4,0,367,224,0,206,0,0,0,2,34,10,1,129,1.56,11,2,7.02,0.23,6.55,42,0,0,833,115,33,1,1617,248,1,2,597,buggy
7,78,140,18,3,0.51,0,127,0,45,0,0,31,26,34,0,10,5,86,0,151,0,357,102,0,2,8,135,78,0,52,0,0,0,3,4,10,1,56,24.25,11,2,7.23,0.29,6.72,3,0,0,267,34,4,2,506,86,2,0,187,clean
