@relation 'data/final_8020.csv-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R99-weka.filters.unsupervised.attribute.Remove-R6-15,18,20-24,27-29,37-40,42-43,46-48,68-69,71-76,84-91,93-94,100,102-104,106-107,109-111,113'

@attribute CntClassBase numeric
@attribute SumCyclomaticModified numeric
@attribute CountStmtExe numeric
@attribute BUGFIXES numeric
@attribute AGE numeric
@attribute AvgLineComment numeric
@attribute LOC_ADDED numeric
@attribute CountStmtDecl numeric
@attribute AVE_LOC_ADDED numeric
@attribute REVISONS numeric
@attribute MAX_CODECHURN numeric
@attribute CntDeclMethodProtected numeric
@attribute CntClassCoupled numeric
@attribute CntDeclMethodPublic numeric
@attribute CntDeclMethod numeric
@attribute WEIGHTD_AGE numeric
@attribute MaxCyclomaticModified numeric
@attribute CntDeclMethodDefault numeric
@attribute CntDeclMethodAll numeric
@attribute CntDeclInstanceVariable numeric
@attribute CountLineCodeExe numeric
@attribute AvgLineBlank numeric
@attribute CountLineCode numeric
@attribute CountLineComment numeric
@attribute MAX_LOC_DELETED numeric
@attribute AUTHORS numeric
@attribute CntDeclClassVariable numeric
@attribute CountLineCodeDecl numeric
@attribute SumCyclomatic numeric
@attribute CntClassDerived numeric
@attribute CountLineBlank numeric
@attribute AVG_LOC_DELETED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CntDeclMethodPrivate numeric
@attribute MxInheritanceTree numeric
@attribute MaxCyclomatic numeric
@attribute AvgEssential numeric
@attribute SumEssential numeric
@attribute PcntLackOfCohesion numeric
@attribute MaxCyclomaticStrict numeric
@attribute AvgCyclomaticStrict numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode numeric
@attribute CntDeclInstanceMethod numeric
@attribute AVE_CODECHURN numeric
@attribute CODECHURN numeric
@attribute CountStmt numeric
@attribute CountDeclFunction numeric
@attribute CountDeclClass numeric
@attribute AvgCyclomaticModified numeric
@attribute CountLine numeric
@attribute SumCyclomaticStrict numeric
@attribute AvgCyclomatic numeric
@attribute REFACTORINGS numeric
@attribute CountSemicolon numeric
@attribute class {buggy,clean}

@data
3,11,18,8,56,0.61,41,30,2.444444,9,7,0,11,2,3,42.243904,7,0,36,0,23,1.22,66,35,15,2,0,31,11,0,10,1.666667,31,22,1,3,7,1,5,0,9,4,17.06,0.53,15.22,3,0.777778,10,48,3,2,3,110,14,3,0,36,clean
1,3,5,2,206,0,12,7,0.666667,12,7,1,2,2,3,72.166664,1,0,29,0,5,0,16,30,2,3,0,7,3,0,6,0.166667,4,8,0,3,1,1,3,0,1,1,3,1.88,3,3,0.583333,8,12,3,1,1,52,3,1,0,8,clean
1,12,22,4,155,0,35,29,0.5625,16,7,0,9,11,11,108.599999,2,0,24,3,23,0,65,60,28,4,0,29,12,0,17,1.75,54,9,0,2,2,1,11,60,2,1,4,0.92,4,11,0.4375,-19,51,11,1,1,142,12,1,0,38,clean
1,8,33,12,24,0,0,39,0,33,0,2,11,3,5,0,2,0,31,1,33,1,86,17,0,3,0,44,8,0,17,0,0,0,0,4,2,1,5,19,2,1,15,0.2,13,5,0,0,72,5,1,1,120,8,1,2,63,buggy
4,19,32,9,27,0,261,50,1.9,20,34,3,15,8,12,80.210732,4,0,38,7,37,0,106,101,21,4,0,52,19,0,28,1.05,151,38,1,2,4,1,12,40.5,4,1,6.26,0.95,5.63,9,1.7,110,82,12,2,1,234,19,1,0,63,clean
20,33,98,3,76,0.37,46,104,2.5,8,10,4,44,17,24,46.086956,3,0,167,14,124,0.66,256,31,25,3,1,105,33,0,38,3.125,40,20,3,11,3,1,24,11.82,3,1,9.68,0.12,8.53,22,1.25,6,202,24,11,1,324,33,1,0,167,clean
1,1,1,0,46,0,0,6,0,1,0,1,2,0,1,0,1,0,24,0,1,0,10,15,0,1,0,7,1,0,5,0,0,0,0,2,1,1,1,0,1,1,3,1.5,3,1,0,0,7,1,1,1,30,1,1,0,5,clean
8,23,68,1,82,1.02,31,83,3.8,5,0,1,23,14,16,35.258064,3,0,99,16,90,0.77,206,35,56,2,1,86,23,0,39,11.2,68,19,1,7,3,1,21,48.17,3,1,9.74,0.17,7.78,15,0,-37,151,21,7,1,280,23,1,0,123,clean
4,29,46,2,46,0,0,46,0,5,0,0,1,2,2,0,7,0,28,0,50,0,121,27,0,1,0,43,29,0,23,0,0,0,0,2,7,1,18,0,10,2,10,0.22,10,2,0,0,92,12,3,2,171,34,2,0,60,buggy
14,23,99,2,75,0.1,12,112,3.666667,3,0,2,29,10,15,30.5,3,0,141,12,127,1.84,279,25,11,2,0,130,23,0,53,3.666667,12,11,3,11,3,1,15,8.63,4,1,19.79,0.09,17.56,14,0,0,211,15,8,1,357,24,1,0,187,clean
3,10,21,3,149,0,17,41,0.266667,15,1,1,5,2,3,124.705879,4,0,29,1,21,0.52,71,22,4,3,0,39,10,0,10,0.266667,14,4,0,3,4,2,6,25,4,3,14.1,0.31,13.59,3,0.066667,3,62,3,2,3,103,10,3,0,54,clean
2,6,11,2,30,0,0,28,0,23,0,0,5,1,1,0,4,0,14,0,17,1,55,15,0,2,0,32,6,0,9,0,0,0,0,1,4,1,3,0,5,2,11,0.27,10,1,0,0,39,3,2,2,78,7,2,0,33,buggy
1,6,14,0,284,4,0,21,0,9,0,0,5,2,2,0,4,0,15,0,14,0,42,30,0,0,0,21,6,0,3,0,0,0,0,2,4,2,4,0,5,3,15,0.71,15,2,0,0,35,2,1,3,66,7,3,0,28,clean
1,15,20,1,254,0,6,23,0.133333,15,1,0,3,10,11,121.333336,2,0,24,3,21,0,60,79,2,2,1,23,15,0,13,0.133333,6,2,1,2,2,1,11,77,3,1,4,1.32,4,11,0.066667,0,43,11,1,1,151,17,1,0,27,clean
9,84,165,0,212,0,30,100,0.521739,46,11,7,34,9,25,33.799999,10,0,169,8,192,0,369,73,13,2,3,99,84,0,38,0.282609,19,24,9,6,10,2,57,16.6,13,3,15.88,0.2,14.57,25,0.23913,11,265,25,5,3,479,94,3,0,180,clean
1,4,12,0,284,2,0,23,0,8,0,0,5,1,1,0,4,0,14,0,12,0,39,20,0,0,1,22,4,0,5,0,0,0,0,2,4,1,1,0,4,4,25,0.51,24,1,0,0,35,1,1,4,62,4,4,0,31,clean
1,6,14,0,289,4,0,25,0,10,0,0,6,2,2,0,4,0,15,0,14,0,46,30,0,0,0,25,6,0,3,0,0,0,0,2,4,2,4,0,5,3,16,0.65,16,2,0,0,39,2,1,3,70,7,3,0,32,clean
1,35,54,0,19,4,3,63,0.125,16,0,0,7,1,3,177.333328,18,0,16,0,63,0,155,60,2,2,0,57,36,0,8,0.125,3,2,2,1,18,7,22,0,21,13,48,0.39,43,0,0,0,117,3,1,11,223,41,12,0,87,clean
2,11,18,0,140,0,0,27,0,1,0,1,2,8,9,0,3,0,31,4,18,0,56,51,0,1,1,27,11,0,19,0,0,0,0,3,3,1,11,73,4,1,4,0.91,4,9,0,0,45,9,1,1,125,12,1,0,33,clean
2,9,11,3,292,0,11,21,0.818182,11,3,0,2,6,7,110.727272,2,0,20,2,11,0,42,44,6,2,0,21,9,0,7,0.545455,8,9,1,1,2,1,7,57,2,1,4,1.05,4,7,0.272727,3,32,7,1,1,93,9,1,0,22,clean
1,38,71,5,36,1,147,55,2.791667,24,16,0,14,8,10,113.979591,16,0,23,4,82,0,177,92,58,2,1,55,38,0,11,2.416667,100,67,2,2,16,3,30,78,16,4,15,0.52,15,10,0.666667,47,126,10,1,3,276,42,3,0,86,clean
2,117,186,9,282,0,135,165,1.5,34,29,0,6,5,6,104.866669,12,1,19,3,197,0,461,286,22,5,0,154,117,0,52,0.647059,69,51,0,1,12,1,67,44,13,2,10,0.62,9,6,0.852941,66,351,49,2,2,786,124,2,0,241,clean
13,54,221,7,24,0.68,290,117,11.428572,14,67,11,8,16,28,109.593102,5,0,106,11,263,0.68,443,245,93,2,8,128,59,0,115,6.642857,220,160,1,7,10,1,35,14,10,2,12.09,0.55,10.4,28,4.785714,70,338,28,6,1,785,64,2,0,283,clean
22,93,145,16,126,1.26,510,123,2.548387,31,63,7,36,45,57,69.915688,10,0,187,6,190,0,423,394,57,4,3,136,93,0,81,1.83871,239,79,5,11,10,1,64,15.5,10,1,8.03,0.93,7.55,54,2.032258,271,268,57,10,1,835,93,1,0,169,clean
7,53,121,9,126,2.36,332,91,3,19,33,3,18,21,27,58.316265,12,1,66,12,146,0.79,297,258,47,3,0,93,53,0,76,2.473684,218,57,2,4,12,1,27,29,14,2,12.58,0.87,9.64,26,1.736842,114,212,27,3,1,594,57,1,0,154,clean
5,12,15,0,212,0.38,3,32,0.133333,15,0,3,11,4,9,176,2,0,48,0,22,0,70,27,2,1,0,35,12,0,8,0.133333,3,2,2,4,2,1,9,0,2,1,7,0.39,6.63,9,0,0,47,9,3,1,104,12,1,0,34,clean
12,172,258,2,197,0,62,208,0.47619,63,4,0,8,7,7,56.532257,16,0,85,0,288,0,624,395,28,3,0,183,172,0,92,0.444444,59,30,0,6,16,1,92,0,19,2,3.82,0.63,3.65,7,0.063492,3,466,74,7,2,1097,192,2,0,314,buggy
13,32,67,3,192,0,23,57,3.8,5,0,6,15,12,22,185.260864,7,1,113,4,79,0,169,57,115,1,0,57,34,0,23,23,120,19,3,8,7,1,28,12.14,7,1,4.67,0.34,4.39,22,0,-97,124,22,7,1,248,34,1,0,91,clean
1,3,9,0,205,0,0,10,0,2,0,1,4,2,3,0,1,0,92,1,9,0,23,16,0,0,0,10,3,0,5,0,0,0,0,6,1,1,3,66,1,1,5,0.7,5,3,0,0,19,3,1,1,44,3,1,0,15,clean
7,200,267,18,170,0.26,395,169,1.451613,93,24,1,12,4,5,129.972153,21,0,57,1,293,0,522,36,207,6,0,155,200,0,61,2.225807,392,135,0,5,21,1,133,0,24,2,6.28,0.07,6.28,5,0.258064,3,436,37,14,2,608,221,2,3,344,clean
5,25,51,11,92,0,0,64,0,33,0,1,27,7,9,0,8,0,35,1,67,0,161,21,0,2,1,70,25,0,20,0,0,0,1,3,8,1,17,37.5,8,2,11.2,0.13,10,9,0,0,115,9,2,2,197,26,2,0,90,clean
11,51,115,2,99,0,24,105,3.8,5,17,5,18,14,24,21.958334,13,0,102,8,133,0,287,89,2,2,0,100,51,0,27,0.4,4,19,5,7,13,1,24,12.83,15,2,7.75,0.31,7.45,23,3.4,20,220,24,6,2,401,54,2,0,170,clean
18,94,148,5,188,0,91,143,0.977778,45,44,1,39,56,58,179.263733,5,0,191,8,178,0,394,217,13,1,13,117,97,0,56,0.288889,20,44,1,11,5,1,65,10.67,7,1,4.86,0.55,4.23,58,0.977778,71,291,58,9,1,656,103,1,0,194,buggy
7,34,76,0,212,0,2,60,0.064516,31,0,0,16,8,17,178,8,0,112,7,85,0,172,48,21,1,1,56,34,0,28,0.677419,23,2,9,7,8,1,17,20.5,12,2,7.5,0.28,7.5,17,0,-21,136,17,4,2,244,40,2,0,102,clean
1,42,37,6,195,2,147,21,2.375,16,21,0,12,6,7,117.353745,12,0,40,0,40,0,74,97,28,2,0,21,42,0,9,1.75,73,38,1,2,12,2,28,0,18,3,21,1.31,19,1,1.3125,74,58,7,1,3,179,48,3,0,36,buggy
2,34,44,3,32,0,95,48,7.833334,6,42,0,3,1,1,31.926315,6,0,14,0,50,0,123,47,5,1,0,50,34,0,19,0.833333,10,47,0,1,6,1,20,0,7,2,3,0.38,3,1,7,85,92,11,2,1,189,39,1,0,72,clean
13,112,303,10,37,1.05,136,216,1.3125,32,13,1,48,38,43,123.176468,16,2,197,22,318,0.91,665,98,29,5,7,211,112,0,137,0.90625,80,42,2,16,16,1,47,39.38,21,2,14.16,0.15,11.88,41,0.40625,56,519,43,8,2,879,125,2,0,407,clean
3,2,2,0,72,0,0,11,0,1,0,0,4,2,2,0,1,0,15,1,2,0,19,25,0,1,0,11,2,0,7,0,0,0,0,1,1,1,2,0,1,1,4,1.32,4,2,0,0,13,2,1,1,51,2,1,0,10,clean
1,2,2,4,70,0,0,9,0,7,0,1,5,0,1,0,2,0,24,0,2,0,14,13,0,2,0,10,2,0,5,0,0,0,0,3,2,1,1,0,3,3,5,0.93,5,1,0,0,11,1,1,2,32,3,2,0,8,clean
2,20,38,3,126,0,14,29,3,4,12,2,4,11,13,117.428574,2,0,26,2,46,0,102,105,7,1,2,38,24,0,21,1.75,7,12,0,2,3,1,13,75,3,1,6,1.03,6,13,3,7,67,13,1,1,226,24,1,0,46,clean
1,8,14,2,93,0,3,20,0.666667,3,1,4,5,4,8,62,1,0,25,1,14,0,47,67,2,1,1,24,8,0,18,0.666667,2,2,0,3,1,1,8,75,1,1,4,1.43,4,7,0.333333,1,34,8,1,1,130,8,1,0,25,clean
2,5,8,5,131,0,0,13,0,15,0,0,4,5,5,0,1,0,18,1,8,0,30,16,0,3,0,16,5,2,9,0,0,0,0,2,1,1,5,19,1,1,3,0.53,3,5,0,0,21,5,1,1,55,5,1,0,15,clean
9,21,95,4,142,0,243,105,25.714285,7,179,2,8,19,21,64.625511,1,0,86,0,103,0.86,226,15,11,3,0,101,21,0,61,1.571429,18,180,0,6,1,1,21,0,1,1,8.47,0.07,7.6,21,25.571428,225,200,21,5,1,302,21,1,1,178,clean
1,8,11,2,111,0,0,19,0,4,0,0,7,6,7,0,2,0,20,2,11,0,39,13,0,3,0,19,8,0,12,0,0,0,1,1,2,1,7,50,2,1,4,0.33,4,7,0,0,30,7,1,1,64,8,1,0,21,clean
1,9,17,2,10,0,11,15,0.583333,12,0,0,2,4,4,16.90909,6,0,17,1,18,0,41,24,7,2,0,14,9,0,7,0.583333,11,7,0,2,6,1,6,25,6,2,9,0.59,8,4,0,0,32,4,1,2,72,9,2,0,23,clean
1,33,56,4,72,0,0,39,0,5,0,0,9,4,7,0,8,0,20,0,62,0,125,15,0,2,2,43,33,0,12,0,0,0,3,2,8,4,33,78,8,5,13,0.12,13,6,0,0,95,7,1,4,151,35,4,0,61,clean
2,5,7,3,72,1,0,18,0,4,0,0,1,4,4,0,2,0,17,1,10,0,34,18,0,2,0,18,5,0,10,0,0,0,0,1,2,1,4,25,3,1,6,0.53,5,4,0,0,25,4,1,1,62,6,1,0,19,clean
3,89,173,6,18,1.67,294,130,3.090909,22,53,5,19,23,36,73.986397,10,0,75,19,191,0.95,453,208,35,4,3,135,89,0,85,1.590909,122,68,8,3,10,1,39,60.67,12,2,13.44,0.46,10.36,36,2.409091,172,303,36,3,2,738,98,2,0,211,clean
2,2,8,0,42,0,0,11,0,1,0,0,6,2,2,0,1,0,54,0,9,0,24,13,0,1,0,11,2,0,9,0,0,0,0,4,1,1,2,0,1,1,5.81,0.54,5.81,2,0,0,19,2,2,1,46,2,1,0,15,buggy
6,86,67,1,308,0,478,68,17.583334,24,59,0,6,4,4,145.309616,10,0,86,0,84,0,194,302,363,5,0,68,86,0,27,15.125,390,422,0,6,10,1,64,0,10,2,8.79,1.56,8.79,4,2.458333,88,135,24,4,1,520,96,1,0,94,clean
2,14,21,10,22,0,0,28,0,23,0,0,10,11,11,0,3,0,24,3,24,0,78,17,0,3,0,37,16,0,19,0,0,0,0,2,5,1,11,84,6,1,5,0.22,4,11,0,0,49,11,1,1,114,17,1,0,32,clean
1,80,140,1,12,1,36,267,4.5,4,0,0,4,20,20,6,4,0,62,0,200,9,508,50,18,1,0,267,80,0,206,4.5,36,18,0,3,4,1,20,0,4,4,35,0.1,25,20,0,0,407,20,1,4,764,80,4,0,366,clean
1,77,137,1,12,1,106,282,26.5,4,37,0,7,19,20,2,4,0,62,0,194,8,516,49,69,1,0,282,77,0,199,17.25,70,106,1,3,4,1,20,0,4,3,34,0.09,25,20,9.25,36,419,20,1,3,764,77,3,0,379,clean
1,17,27,4,43,0,61,38,1.181818,22,24,1,9,11,12,7.442623,3,0,45,2,29,1,91,70,7,2,0,44,17,0,31,0.318182,21,26,0,3,3,1,12,66,4,1,7,0.77,5,11,1.090909,40,65,12,1,1,192,18,1,0,48,clean
4,39,47,5,201,0,152,42,5.25,20,7,1,4,1,2,96.125,11,0,28,0,50,0,108,13,180,5,0,42,39,0,24,9,307,105,0,2,11,1,30,0,13,1,3,0.12,3,2,0.35,-155,89,12,3,1,144,41,1,0,71,clean
1,31,57,4,104,0,61,21,1.555556,9,13,0,5,8,8,88.639343,7,0,21,0,66,0,103,12,18,4,0,21,35,0,15,2,37,14,0,1,8,3,30,0,8,4,12,0.12,11,0,1.444444,24,78,8,1,3,128,37,4,0,46,clean
1,1,2,2,38,0,0,48,0,16,0,0,2,1,1,0,1,0,14,0,2,0,54,12,0,1,44,49,1,0,48,0,0,0,0,2,1,1,1,97,1,1,3,0.22,3,0,0,0,50,1,1,1,113,1,1,0,48,buggy
2,7,15,2,24,0,0,23,0,7,0,0,9,4,4,0,4,0,73,1,15,0,49,14,0,1,2,26,7,0,11,0,0,0,0,2,4,1,7,66,5,2,7,0.29,7,4,0,0,38,4,1,1,73,8,1,0,30,clean
1,14,15,0,14,0,0,23,0,6,0,0,5,13,13,0,2,0,26,5,15,0,53,36,0,2,0,23,14,0,19,0,0,0,0,2,2,1,13,78,4,1,3,0.68,3,13,0,0,38,13,1,1,107,16,1,0,23,clean
1,7,9,8,118,0,41,16,0.909091,11,10,0,3,7,7,87.853661,1,0,20,4,9,0,33,17,17,3,1,16,7,0,16,1.545455,26,10,0,2,1,1,7,77,1,1,3,0.52,3,7,0.909091,15,25,7,1,1,66,7,1,0,17,clean
2,5,8,3,52,0,24,14,4,4,5,0,1,4,4,51.125,2,0,76,1,8,0,29,20,119,2,0,16,5,0,8,29.75,122,16,0,5,2,1,4,25,2,1,4,0.69,4,4,1.25,-98,22,4,1,1,57,5,1,1,16,clean
2,5,8,3,52,0,23,14,2.8,5,4,0,1,4,4,49.52174,2,0,17,1,8,0,29,20,182,2,0,16,5,0,8,36.4,187,14,0,2,2,1,4,25,2,1,4,0.69,4,4,0.8,-164,22,4,1,1,57,5,1,1,16,clean
18,168,325,10,42,1.05,0,188,0,29,0,0,55,25,35,0,26,0,190,4,391,0.18,692,118,0,2,0,169,175,0,76,0,0,0,10,11,30,1,65,13.4,32,5,12.02,0.17,10.93,35,0,0,513,36,12,4,820,192,4,0,351,clean
2,7,15,9,134,1,0,24,0,22,0,0,7,5,5,0,3,0,18,2,22,0,56,30,0,3,0,26,7,0,15,0,0,0,0,2,3,1,5,50,3,1,9,0.54,7,5,0,0,39,5,1,1,101,7,1,3,31,clean
1,7,21,2,13,0,0,21,0,3,0,0,7,5,5,0,3,0,34,3,21,0,50,17,0,1,0,21,7,0,16,0,0,0,0,2,3,1,5,40,3,1,8,0.34,7,5,0,0,42,5,1,1,82,7,1,0,34,buggy
1,2,3,2,24,0,0,8,0,7,0,0,4,2,2,0,1,0,21,1,3,0,15,14,0,2,0,9,2,0,8,0,0,0,0,3,1,1,2,0,1,1,4,0.93,3,2,0,0,11,2,1,1,37,2,1,0,8,clean
2,13,25,0,140,0,0,39,0,1,0,3,3,6,9,0,3,0,22,5,25,0,75,49,0,1,0,37,13,2,21,0,0,0,0,2,3,1,11,80,4,1,6,0.65,5,9,0,0,64,9,1,1,145,14,1,0,52,clean
2,11,23,2,36,0,30,38,1.714286,7,1,2,8,8,10,35.633335,2,0,36,4,28,0.47,83,17,12,3,0,42,13,0,21,1.714286,32,12,0,4,4,1,10,51.5,4,1,5.94,0.2,5.47,9,0.142857,-2,61,10,2,1,119,13,1,1,48,clean
1,4,26,1,24,0,0,31,0,3,0,1,16,1,4,0,1,0,17,3,26,1,62,18,0,1,0,31,4,0,18,0,0,0,2,2,1,1,4,50,1,1,11,0.29,10,4,0,0,57,4,1,1,98,4,1,0,52,clean
1,3,20,3,36,0,59,22,2.5,8,20,1,4,2,3,46.830509,1,0,16,0,20,3,47,16,12,2,0,23,3,0,14,1.5,30,20,0,2,1,1,3,0,1,1,14,0.34,11,3,2.5,29,42,3,1,1,77,3,1,1,38,clean
1,6,10,1,37,0,0,20,0,1,0,0,3,4,5,0,2,0,18,2,11,0,38,18,0,1,1,20,6,0,13,0,0,0,1,2,2,1,5,73,2,1,5,0.47,5,4,0,0,30,5,1,1,66,6,1,0,23,clean
2,17,34,14,47,1,0,55,0,27,0,0,26,3,4,0,7,0,17,0,45,1,118,20,0,3,0,55,17,0,14,0,0,0,1,1,7,1,6,0,10,5,26,0.17,23,3,0,0,89,4,1,4,152,20,4,4,72,clean
1,6,15,4,67,3,39,19,5.6,5,27,0,10,2,2,41.871796,5,0,17,0,17,0,47,23,5,2,1,23,6,0,9,1,8,28,0,2,5,1,2,50,6,3,16,0.49,15,2,5.4,31,34,2,1,3,74,7,3,0,27,clean
2,21,29,6,47,0,0,30,0,14,0,0,9,15,16,0,4,1,29,5,30,0,86,20,0,2,0,34,21,0,26,0,0,0,0,1,4,1,19,78,4,1,4,0.23,4,16,0,0,59,16,1,1,130,21,1,0,37,clean
1,9,13,4,24,1,12,22,0.7,10,4,0,7,8,8,48.333332,2,0,36,2,13,0,48,36,3,2,0,25,9,0,18,0.3,6,7,0,3,2,1,8,62,2,1,6,0.75,4,8,0.4,6,35,8,1,1,101,9,1,0,25,clean
1,4,7,1,24,0,0,18,0,4,0,2,7,0,2,0,2,0,28,0,7,0,33,35,0,1,3,21,4,0,11,0,0,0,0,3,2,1,2,66,2,2,9,1.06,8,2,0,0,25,2,1,2,76,4,2,0,20,clean
2,25,36,4,56,0,55,27,4.285714,7,29,0,4,13,13,47.145454,7,0,26,5,38,0,90,56,12,2,1,29,25,0,20,1.714286,17,30,0,1,7,1,20,82,7,1,5,0.62,5,13,4.142857,38,63,13,2,1,164,26,1,0,38,clean
5,57,102,4,24,0,0,108,0,26,0,0,35,18,21,0,15,0,60,9,123,0,277,77,0,2,0,93,57,0,40,0,0,0,3,3,15,1,32,35,15,2,8.75,0.28,8.25,21,0,0,210,21,3,2,391,58,2,0,137,buggy
50,172,380,11,13,0.09,589,254,7.75,24,72,4,79,40,75,105.315788,17,2,482,26,446,0.14,801,75,278,5,4,219,172,0,93,11.583333,486,186,29,32,17,1,102,3.44,19,2,7.24,0.09,6.9,74,3,103,634,75,27,2,949,189,2,2,465,clean
1,4,8,5,36,0,55,17,1.75,8,14,1,4,3,4,44.69091,1,0,17,4,10,0,32,14,18,2,0,17,4,0,9,2.25,42,14,0,2,1,1,4,37,1,1,4,0.44,4,4,1.75,13,25,4,1,1,55,4,1,2,20,clean
10,21,49,1,52,0,224,57,8.222222,9,73,3,25,13,20,90.508926,2,4,114,2,57,0.18,137,23,50,4,0,55,21,1,31,5.555555,128,74,0,12,2,1,20,12.86,2,1,4.68,0.17,4.51,19,8.111111,96,106,20,7,1,188,21,1,2,82,clean
1,44,33,2,39,0,28,25,1,21,4,0,8,7,9,186.821426,10,1,44,3,34,0,69,99,17,1,0,22,44,0,13,0.809524,23,21,1,2,10,1,30,48,10,2,13,1.43,12,9,0.190476,5,58,9,1,2,181,44,2,0,38,buggy
1,46,87,3,245,0,139,55,5.217392,23,10,2,7,12,20,187.553955,6,0,33,4,86,0,173,106,126,2,0,52,46,0,25,5.478261,140,120,6,2,6,1,34,78,7,2,8,0.61,7,19,0.434783,-1,142,20,1,2,304,54,2,2,94,buggy
1,1,2,5,128,0,0,6,0,7,0,0,3,1,1,0,1,0,24,0,2,0,10,13,0,1,0,6,1,0,4,0,0,0,0,3,1,1,1,0,1,1,6,1.3,6,1,0,0,8,1,1,1,27,1,1,1,6,clean
1,33,58,2,109,0,1,32,0.5,2,0,2,0,3,10,65,8,0,23,5,72,0,125,26,1,2,1,30,33,0,17,0.5,1,1,5,2,8,2,21,65,19,5,11,0.21,11,10,0,0,90,10,1,3,168,55,3,0,58,buggy
2,17,55,9,47,0,0,46,0,19,0,0,28,5,8,0,4,0,21,5,69,0,132,15,0,2,0,47,17,0,25,0,0,0,3,1,4,1,8,60,4,2,13,0.11,12,8,0,0,101,8,1,2,172,17,2,3,84,clean
4,20,24,3,179,0,38,43,8,3,22,0,2,2,2,176.263153,6,0,28,0,29,0,88,38,2,1,0,38,20,0,15,0.666667,3,24,0,2,6,1,14,0,6,1,3,0.43,3,2,7.333334,35,67,12,3,1,141,20,1,0,49,buggy
1,17,89,1,27,0,360,117,42.285713,7,296,2,12,9,14,26.677778,2,0,27,0,89,3,242,11,296,2,0,135,17,0,61,42.285713,324,296,3,2,2,1,14,0,3,1,18,0.05,15,14,42.285713,36,206,14,1,1,314,18,1,0,191,buggy
6,20,33,4,51,0,49,19,5.428571,7,34,4,3,8,12,45.816326,4,0,74,3,37,0,74,36,4,2,0,19,20,2,16,0.571429,10,38,0,5,4,1,15,18.67,5,1,4.86,0.49,4.86,12,4.857143,39,52,12,3,1,126,21,1,0,31,clean
1,3,4,1,271,0,4,9,0.5,4,0,1,2,1,2,47.5,2,0,34,0,4,0,16,10,3,1,0,9,3,0,4,0.75,5,2,0,2,2,1,2,0,2,1,4,0.63,4,2,0,-1,13,2,1,1,30,3,1,0,9,buggy
26,98,218,11,187,0,497,161,3.965517,29,99,7,46,20,43,176.521133,11,1,199,3,269,0.07,502,26,32,3,0,143,104,0,55,1.103448,182,115,15,13,11,1,67,6.92,16,2,8.24,0.05,7.67,43,3.413793,315,379,44,13,2,582,118,2,1,285,buggy
1,10,18,4,33,0,157,20,8.25,8,66,1,7,3,6,31.273886,3,0,29,2,22,0,51,21,4,2,0,20,10,0,12,0.5,9,66,2,3,3,1,6,58,3,1,6,0.41,6,6,8.25,148,38,6,1,1,82,10,1,0,27,clean
1,113,292,3,58,3,719,114,60.81818,11,669,2,21,8,18,55.823364,25,0,31,4,316,2,509,129,669,3,6,120,121,2,84,60.81818,705,669,8,1,25,4,84,91,30,7,31,0.25,26,18,60.81818,14,406,18,1,6,683,134,6,0,300,buggy
2,17,70,0,140,0,0,57,0,1,0,1,6,13,14,0,3,0,186,5,72,0,149,23,0,1,11,58,17,0,33,0,0,0,0,4,3,1,14,68,3,1,6.48,0.15,6.48,14,0,0,127,14,2,1,205,17,1,0,108,clean
1,16,16,4,33,0,267,30,9.833333,12,118,2,1,2,4,31.797752,3,0,26,0,16,0,62,33,11,3,0,31,16,0,17,0.916667,37,118,0,3,3,1,14,0,3,1,3,0.53,3,4,9.833333,230,46,14,2,1,112,16,1,0,29,clean
14,45,92,17,19,0,775,76,2.152174,46,92,8,33,14,26,158.593552,3,0,224,4,104,0,225,62,228,2,1,77,45,0,32,4.956522,560,99,4,9,3,1,30,10.43,4,1,8.13,0.28,7.5,25,2,215,168,26,7,1,310,51,1,0,122,buggy
1,6,13,3,33,1,146,17,11.666667,6,70,1,7,2,3,31.746574,3,0,16,2,16,0,40,23,4,2,0,18,6,0,9,0.666667,7,70,0,2,3,1,3,16,3,2,10,0.57,10,3,11.666667,139,30,3,1,2,69,7,2,0,23,clean
1,7,7,1,29,0,3,21,0.6,5,1,0,1,7,7,27,1,0,20,0,8,0,37,68,2,1,0,21,7,0,9,0.4,2,3,0,1,1,1,7,0,1,1,3,1.84,3,0,0.2,1,28,7,1,1,114,7,1,0,20,clean
4,19,30,5,5,0.38,0,44,0,9,0,0,20,12,14,0,2,0,40,3,36,0,100,16,0,2,0,44,19,0,21,0,0,0,2,2,2,1,14,33,2,1,5.88,0.16,4.88,14,0,0,74,14,2,1,137,19,1,0,54,clean
4,28,103,2,32,0,0,55,0,2,0,0,11,23,23,0,3,0,118,9,104,0,191,19,0,1,0,57,28,1,45,0,0,0,0,4,3,1,23,22.33,3,1,5.59,0.1,5.35,23,0,0,158,23,3,1,255,29,1,0,127,clean
